row_id,word_7,word_6,word_5,word_4,word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,cit,book_no,uri_other,word_start,word_end,extend,new_uri
543,ان,اعلم,البربر,من,انهم,ويقال,البجه,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
1299,الما,مستنقع,البركه,سيده,ابن,قال,البرك,0629CabdLatifBaghdadi.IfadaWaIctibar,,,,,,,,,,,,,,
473,اهل,كانوا,لانهم,العماد,ذات,سموا,البغوي,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
550.551,النوبه,سبي,من,يقبض,ما,البقط,البقط,0458IbnSidaMursi.MuhkamWaMuhit,0711IbnManzurIfriqi.LisanCarab,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,,,,,,,,
1681,كم,الثري,در,لله,اخر,وقال,البيتين,0615MuwaffaqDinShafici.MurshidZuwwar,,,,,,,,,,,,,,
878,به,عرفت,او,اليه,نسبت,بمن,التعريف,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,
1230,من,الصرغتمشيه,المدرسه,ذكر,عند,به,التعريف,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,
1497,ابي,مع,الجيزه,جامع,بنا,وشارف,التميمي,0775IbnAbiWafa.JawahirMudiya,,,,,,,,,,,,,,
1497,يصلي,الطحاوي,ابن,يعني,كان,وقد,التميمي,0775IbnAbiWafa.JawahirMudiya,,,,,,,,,,,,,,
1538,الاصرار,مع,قبيح,من,تصح,لا,التوبه,0606FakhrDinRazi.Ictiqadat,,,,,,,,,,,,,,
579,بينهما,ايله,من,بالقرب,ارض,هو,التيه,0560SharifIdrisi.NuzhatMushtaq,0900IbnCabdMuncimHimyari.RawdMictar,,,,,,,,,,,,,
1100.1101,ليس,موضع,جواري,في,القصور,زمام,الثقه,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,
1092,وان,به,وبشر,الفطره,اخراج,علي,الثواب,0821Qalqashandi.SubhAcsha,,,,,,,,,,,,,,
1144,اليمني,عماره,الفقيه,در,ولله,الازهر,الجامع,0654SibtIbnJawzi.MiratZaman,,,,,,,,,,,,,,
863,هذا,من,الجوامع,ذكر,في,الاقمر,الجامع,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,
840.841,ارمينيه,تخرب,حتي,الخراب,من,امنه,الجزيره,0432Mustaghfiri.DalailNubuwwa,0383IbnCabbasKhwarizmi.MufidCulum,0444AbuCamrDani.SunanWarida,,,,,,,,,,,,
539,الجندل,النوبه,ارض,اخبار,من,ولمع,الجنادل,0458IbnSidaMursi.MuhkamWaMuhit,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
886,النصر,باب,الميدي,الجامع,ذكر,عند,الجوامع,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,
1609,هذه,الشرابيشيه,الخانقاه,الكتاب,هذا,من,الجوامع,0759MufaddalIbnAbiFadail.NahjSadid,,,,,,,,,,,,,,
856.857,بعده,من,وقام,الكتاب,هذا,من,الجوامع,0717CabbasSafadi.NuzhatMalikWaMamluk,0749IbnFadlAllahCumari.MasalikAbsar,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,
1536,ان,وزعم,اجتمعت,اعراض,من,ملف,الجوهر,0415QadiCabdJabbar.ManiyyaWaAmal,0816IbnMuhammadSharifJurjani.SharhMawaqif,,,,,,,,,,,,,
560,والجانب,الناحيه,الجيزه,سيده,ابن,قال,الجيزه,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
1602.1603,باب,مسجد,الكتاب,هذا,من,اليانسيه,الحاره,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,
62.63,بن,عمر,الدين,مجد,الخطاب,ابو,الحافظ,0400IbnTahirMaqdisi.BadWaTarikh,0449AbuCalaMacarri.RisalatSahilWaShajih,0255Jahiz.Hayawan,,,,,,,,,,,,
1142,طريق,من,عساكر,بن,القاسم,ابو,الحافظ,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,
691,في,عساكر,بن,علي,القاسم,ابو,الحافظ,0538JarAllahZamakhshari.RabicAbrar,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
566.567,عقبه,البر,عبد,بن,عمر,ابو,الحافظ,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,
1179,بن,احمد,بن,يوسف,الدين,جمال,الحافظ,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,
944,المنتظر,للقام,يدعو,وصار,الخطبه,من,الحافظ,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,
1387,التركيه,الدوله,في,الحجبه,رتبه,وكانت,الحجبه,0749IbnFadlAllahCumari.MasalikAbsar,,,,,,,,,,,,,,
1035,وكان,الحجريه,الصبيان,برسم,كانت,التي,الحجر,0588IbnMamun.AkhbarMisr,0845Maqrizi.Muqaffa',0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,
659,بالطوب,مبني,جدار,اليوسفي,والحجر,اليوسفي,الحجر,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
1270,سويد,بن,عثمان,عن,وذكر,بطوله,الحديث,0347IbnYunusSadafi.Tarikh,,,,,,,,,,,,,,
1000,كتبوا,الذين,هلا,من,لسنا,انا,الحر,0157AbuMikhnafAzdi.MaqtalHusayn',0157AbuMikhnafAzdi.WaqcatTaff,0314IbnActhamKufi.Futuh,0413ShaykhMufid.Irshad,,,,,,,,,,,
1000,هذه,ما,ندري,ما,والله,انا,الحر,0157AbuMikhnafAzdi.MaqtalHusayn',0157AbuMikhnafAzdi.WaqcatTaff,0314IbnActhamKufi.Futuh,0413ShaykhMufid.Irshad,,,,,,,,,,,
1104,المعونه,حبس,بجوار,وكان,العيار,ودار,الحسبه,0617IbnTuwayr.NuzhatMuqlatayn,,,,,,,,,,,,,,
48.49,بن,مصر,ان,الهمداني,احمد,بن,الحسن,0449AbuCalaMacarri.RisalatSahilWaShajih,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,
478.479,وامثالهما,وتنيس,الاسكندريه,واما,صفوان,بن,الحسن,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
1000,ثم,ذلك,من,اليك,ادني,الموت,الحسين,0157AbuMikhnafAzdi.MaqtalHusayn',0157AbuMikhnafAzdi.WaqcatTaff,0314IbnActhamKufi.Futuh,0413ShaykhMufid.Irshad,,,,,,,,,,,
1363.1364,عن,الحارث,الله,اصلحك,سل,للفضل,الحضرمي,0733Nuwayri.NihayatArab,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,,,,,,,,,
1351.1352,معك,بمن,وقاص,ابي,بن,بسعد,الحق,0310Tabari.Tarikh,0634AbuRabicHimyari.Iktifa,0774IbnKathir.Bidaya,,,,,,,,,,,,
612.613.614,كتاب,في,خليفه,بن,احمد,الفاضل,الحكيم,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,0275AnonTranslator.HayatFithaghuras,0687Shahrazuri.NuzhatArwah,,,,,,,,,,,
1234.1235,والحميمه,والحميم,الحمام,سيده,ابن,قال,الحمامات,0458IbnSidaMursi.MuhkamWaMuhit,0711IbnManzurIfriqi.LisanCarab,,,,,,,,,,,,,
1376,من,ينصفون,اصحابنا,جعل,الذي,الله,الحمد,0654SibtIbnJawzi.MiratZaman,,,,,,,,,,,,,,
1005.1006,منه,بغير,المنه,كفانا,الذي,لله,الحمد,0499MurshidYahyaIbnShajari.Amali,0571IbnCasakir.TarikhDimashq,,,,,,,,,,,,,
496.497.498,بعثني,خديج,بن,معاويه,وقال,لله,الحمد,0257IbnCabdHakam.FutuhMisr,0241IbnHanbal.Zuhd,,,,,,,,,,,,,
1251,البيت,اتاوه,العراق,اسواق,كل,افي,الخارجي,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,,,,,,,,,,
1240,مكانان,مسرور,خان,مسرور,خان,والفنادق,الخانات,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,
1698,ابتداها,كان,وكيف,ودياراتهم,كناسهم,عن,الخبر,0400IbnTahirMaqdisi.BadWaTarikh,,,,,,,,,,,,,,
168.169,وانا,الذل,فقال,بمصر,لاحق,انا,الخصب,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,,
665,من,اعجب,قولا,ذلك,في,والايعز,الخطا,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,
783.784,ان,اعلم,الفسطاط,بمدينه,كانت,التي,الخطط,0276IbnQutaybaDinawari.GharibHadith,0406IbnFurakIsbahani.MushkilHadith,0626YaqutHamawi.MucjamBuldan,0821Qalqashandi.SubhAcsha,,,,,,,,,,,
15,شا,ان,قدرتي,اليه,تصل,ما,الخطط,0733Nuwayri.NihayatArab,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,
864,اقيم,قتل,فلما,الكتاب,هذا,من,الخطط,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa',,,,,,,,,,,,,
1,ان,يحظي,ان,لارجو,واني,والاثار,الخطط,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,
7.8.9.10,وخمسين,سبع,سنه,في,ومات,والاثار,الخطط,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,
1551.1552,في,الجمعات,ايام,يجلس,كان,انه,الخطيب,0681IbnKhallikan.WafayatAcyan,0764Safadi.WafiBiWafayat,0562Samcani.Ansab,0571IbnCasakir.TabyinKadhib,0748Dhahabi.TarikhIslam,,,,,,,,,,
234.235,ان,اعلم,النيل,من,شقت,التي,الخلجان,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,0257IbnCabdHakam.FutuhMisr,0520IbnWalidTurtushi.SirajMuluk,,,,,,,,,,,
1297,بحر,من,يخرج,الخليج,هذا,الناصري,الخليج,0420Musabbihi.AkhbarMisr,,,,,,,,,,,,,,
1027.1028.1029,بخلو,وامر,الوقت,هذا,في,تكون,الخليفه,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa,,,,,,,,,,,,
1027.1028.1029,وكان,قال,وقته,في,ذلك,علمت,الخليفه,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa,,,,,,,,,,,,
1014,وذكر,انشد,من,حضر,ثم,والوزير,الخليفه,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,
1605,فارسيه,كلمه,وهي,خانكاه,جمع,الخوانك,الخوانك,0465IbnHawazinQushayri.RisalaQushayriyya,,,,,,,,,,,,,,
1194,من,وظواهرها,القاهره,اشتملت,قد,والازقه,الدروب,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,
155,المطالب,مصر,اهل,تسميها,التي,والكنوز,الدفان,0749IbnFadlAllahCumari.MasalikAbsar,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
669,الف,واليوم,الاخره,جمع,من,جمعه,الدنيا,0310Tabari.TahdhibAthar,0310Tabari.Tarikh',,,,,,,,,,,,,
1205,يجمع,المحل,الدار,سيده,ابن,قال,الدور,0458IbnSidaMursi.MuhkamWaMuhit,,,,,,,,,,,,,,
1187,الله,شا,ان,الكتاب,هذا,من,الدور,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,
1486,ببولاق,الخطيري,جامع,الكتاب,هذا,من,الدور,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat',,,,,,,,,,,,,
1490,سبع,سنه,في,عمارته,السلطان,وابتدا,الدور,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,
478.479,الاقاليم,وترتب,والبلدان,الاهويه,في,ينظرون,الذين,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
1543,ثم,طالب,ابي,بن,علي,هو,الرافضه,0324Ashcari.MaqalatIslamiyyin,0728IbnTaymiyya.MinhajSunna,,,,,,,,,,,,,
1615,يسكنها,دار,وهو,رباط,جمع,الربط,الربط,0458IbnSidaMursi.MuhkamWaMuhit,,,,,,,,,,,,,,
765.766,انكم,الاولي,المره,في,قال,الذي,الرجل,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,
544,وقيل,عندهم,الفعل,هذا,قل,ثم,الرجل,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
765.766,صنيعهم,من,القبط,فرغ,فلما,حق,الرجل,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,
1295,غدا,حتي,تاخذه,الانحا,زالت,ما,الرصافي,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,
872.873,غدا,حتي,تاخذه,الانحال,زالت,ما,الرصافي,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,
379,غربيه,من,يطل,شرف,المكان,هذا,الرصد,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,
2.3,من,القدما,عاده,ان,اعلم,الثمانيه,الروس,0845Maqrizi.DurarCuqud,0845Maqrizi.MusawwadatMawaciz,0356AbuCaliQali.AmaliFiLugha,,,,,,,,,,,,
1328,زماننا,في,تطلق,الروضه,ان,اعلم,الروضه,0128IbnAbiHabibMisri.AhadithYazid,0347IbnYunusSadafi.Tarikh,,,,,,,,,,,,,
875.876,بن,يحيي,بن,احمد,الدين,شهاب,الريس,0626YaqutHamawi.MucjamUdaba,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,
215.216,الحرم,ابي,بن,علي,الدين,علا,الريس,0428IbnSina.QanunFiTibb,0696AshrafIbnYusufTurkumani.Muctamid,0750IbnQasimKilani.SharhFusulAbuqrat,,,,,,,,,,,,
770.771.772,الله,رسول,قسم,كما,لنقسمنها,والله,الزبير,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,0227IbnMansurKhurasani.Sunan,0227IbnMansurKhurasani.TafsirMinSunanSacid',0911Suyuti.HusnMuhadara,0224QasimIbnSallam.Amwal,,,,,,,,,
162.163,وعن,صورته,عن,اذهابه,الش,طمس,الزجاج,0333IbnMarwanDinawari.MujalasaWaJawahirCilm,0571IbnCasakir.TarikhDimashq,0930IbnIyas.NuzhatUmam,0716NajmDinTufi.Isharat,,,,,,,,,,,
298.299.300,نسا,وجعل,الفا,عشر,اثني,علي,الزهري,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,0662HusaynIbnBadrDin.ShifaUwam,,,,,,,,,,,
94.95.96.97,ابراهيم,ام,ولدت,لما,انس,عن,الزهري,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,0327AbuBakrKharaiti.IctilalQulub,,,,,,,,,,,,
296.297,عشرين,سنه,المحرم,في,ذلك,وكان,الزهري,0230IbnSacd.TabaqatKubra,0450AbuHasanMawardi.AhkamSultaniyya,0733Nuwayri.NihayatArab,0789IbnMuhammadKhuzaci.TakhrijDalalat,,,,,,,,,,,
117.118.119,وذمهن,سبهن,من,واكثرت,الملك,مع,الزواني,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,0600PseudoMascudi.AkhbarZaman,0736IbnDawadari.KanzDurar,,,,,,,,,,,
1618,بين,فيما,الزاويه,هذه,الدمياطي,زاويه,الزوايا,0739ShamsDinJazari.HawadithZaman,,,,,,,,,,,,,,
1169,تفيض,بل,جسده,منها,يتقطع,ولا,الساعه,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,
777.778.779,قال,بالفسطاط,مصر,مدينه,تسميه,في,السبب,0257IbnCabdHakam.FutuhMisr,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,
1680,زياره,ان,اعلم,بالقرافه,تزار,التي,السبعه,0528HakamIbnAbiSalt.Diwan,,,,,,,,,,,,,,
1007,بكت,علي,بن,الحسين,قتل,لما,السري,0845Maqrizi.ItticazHunafa,0845Maqrizi.MusawwadatMawaciz,0845Maqrizi.MusawwadatMawaciz',,,,,,,,,,,,
1474,مكان,الجامع,جعلت,لا,والله,لا,السلطان,0845Maqrizi.Suluk,,,,,,,,,,,,,,
1486,ما,سنه,عشره,خمس,الله,لعنه,السلطان,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat',,,,,,,,,,,,,
1373,القاهره,والي,المسعودي,الدين,صارم,للامير,السلطان,0692IbnCabdZahir.RawdZahir,,,,,,,,,,,,,,
1219,وعاقبهم,المذكورين,هلا,احضر,الوزير,للجمالي,السلطان,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat,,,,,,,,,,,,,
653.654,زمان,وفي,رمسيس,وحوف,الفيوم,هي,الشارح,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,
1251,وفي,اتاوه,العراق,اسواق,كل,افي,الشاعر,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,,,,,,,,,,
62.63,مصرا,الشمس,وجاعل,تعالي,الله,يصف,الشاعر,0400IbnTahirMaqdisi.BadWaTarikh,0449AbuCalaMacarri.RisalatSahilWaShajih,0255Jahiz.Hayawan,,,,,,,,,,,,
564,في,صرت,حتي,وحملته,الشيخ,فاخذت,الشرفي,0626YaqutHamawi.MucjamBuldan,,,,,,,,,,,,,,
1236,انه,القضاعي,القاضي,عن,الجواني,اسعد,الشريف,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,
1655,علي,ابو,الدين,شرف,النسابه,النقيب,الشريف,0479MurshidYahyaJurjani.AmaliIthnayniyya,,,,,,,,,,,,,,
1458,راشده,النسابه,الجواني,اسعد,بن,محمد,الشريف,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,
1365.1366.1367.1678,في,النسابه,الجواني,اسعد,بن,محمد,الشريف,0544QadiCiyad.TartibMadarik,0748Dhahabi.TarikhIslam,0845Maqrizi.Muqaffa,0350MuhammadKindi.WulatMisr,,,,,,,,,,,
531,من,دكاله,الجواني,اسعد,بن,محمد,الشريف,0207Waqidi.Maghazi,,,,,,,,,,,,,,
1598.1626,كتاب,في,الجواني,اسعد,بن,محمد,الشريف,0458IbnSidaMursi.MuhkamWaMuhit,0350MuhammadKindi.WulatMisr,0889IbnAhmadSakhawi.TuhfatAhbab,,,,,,,,,,,,
780.781.782,فسطاط,كان,الجواني,اسعد,بن,محمد,الشريف,0257IbnCabdHakam.FutuhMisr,0346Mascudi.TanbihWaIshraf,0487AbuCubaydBakri.MasalikWaMamalik,,,,,,,,,,,,
1414,جمله,ومن,الجواني,اسعد,بن,محمد,الشريف,0350MuhammadKindi.FadailMisr,,,,,,,,,,,,,,
1444.1445,عليه,الله,صلي,الله,لرسول,اذن,الشعبي,0230IbnSacd.TabaqatKubra,0238IbnRahawayh.Musnad,,,,,,,,,,,,,
1627.1628,من,افضل,النسا,ولد,ما,والله,الشعبي,0748Dhahabi.SiyarAclamNubala',0748Dhahabi.TadhhibTahdhib,0748Dhahabi.TarikhIslam',0571IbnCasakir.TarikhDimashq,,,,,,,,,,,
168.169,وانا,الصحه,فقالت,بالباديه,لاحق,انا,الشقا,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,,
217.218.219.220,بمصر,العمري,الله,فضل,بن,احمد,الشهاب,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,0850ShihabDinIbshihi.Mustatraf,0613CaliIbnZafir.GharaibTanbihat,0528HakamIbnAbiSalt.Diwan,0681IbnKhallikan.WafayatAcyan,,,,,,,,,
1491,بن,احمد,حامد,ابو,الدين,بها,الشيخ,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,
1577.1578,قصد,الخشاب,بن,يوسف,الدين,جمال,الشيخ,0692IbnCabdZahir.RawdZahir,0725BaybarsMansuri.ZubdatFikra,0807IbnFurat.TarikhDuwal,,,,,,,,,,,,
1606,بن,عمر,حفص,ابو,الدين,شهاب,الشيخ,0465IbnHawazinQushayri.RisalaQushayriyya,,,,,,,,,,,,,,
1682,الزياره,في,كتابه,في,الازهري,محمد,الشيخ,0696SharafDinBusiri.Diwan,,,,,,,,,,,,,,
564,هذا,الي,بي,ويطلع,يحملني,من,الشيخ,0626YaqutHamawi.MucjamBuldan,,,,,,,,,,,,,,
598.599,غفاره,ان,اسرايل,بن,الدين,نجم,الشيخ,0733Nuwayri.NihayatArab,0845Maqrizi.Suluk,0654SibtIbnJawzi.MiratZaman,0809IbnDuqmaq.NuzhatAnam,,,,,,,,,,,
1526,في,احدث,ما,فقال,المساجد,علي,الصحابه,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,
1526,بازالته,الاخشيدي,كافور,الاستاذ,فامر,والتفضيل,الصحابه,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,
446.447.448,من,انه,واسلافنا,احبارنا,من,عندنا,الصحيح,0573NashwanHimyari.KhulasatSiyar,0845Maqrizi.KhabarCanBashar,0213IbnHisham.Tijan,,,,,,,,,,,,
1338.1339,وبينها,بيننا,يكون,صناعه,تكين,فقال,الصناعه,0350MuhammadKindi.WulatMisr,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,
368.369,هذا,الهول,ابو,له,يقال,الذي,الصنم,0837IbnHijjaHamawi.DhaylThamaratAwraq,,,,,,,,,,,,,,
945,الامر,الخليفه,يدي,بين,وتقرر,النزاريه,الطافه,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,
1168,الفرصه,امكنتك,قد,الممنين,امير,يا,الطبيب,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,
1380,مراكز,وكانت,والشام,مصر,بين,فيما,الطريق,0749IbnFadlAllahCumari.MasalikAbsar,,,,,,,,,,,,,,
1471,الركوب,تاخير,الي,ليس,الشيطان,من,الطيره,0889IbnAhmadSakhawi.TuhfatAhbab,,,,,,,,,,,,,,
1543,وقيل,الربوبدي,هريره,ابي,اتباع,والربوبديه,العباسيه,0324Ashcari.MaqalatIslamiyyin,0728IbnTaymiyya.MinhajSunna,,,,,,,,,,,,,
1089.1090.1091,المقام,في,الجميل,بالصنع,المعترف,الذليل,العبد,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,
570,قوه,لا,الله,شا,ما,الصالح,العبد,0350MuhammadKindi.WulatMisr,,,,,,,,,,,,,,
1251,اما,خلتنا,المعلي,اكابن,الجارود,في,العبدي,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,,,,,,,,,,
1543,عفان,بن,عثمان,هو,اميه,وبنو,العثمانيه,0324Ashcari.MaqalatIslamiyyin,0728IbnTaymiyya.MinhajSunna,,,,,,,,,,,,,
99.100.101,والبرابي,الطلسمات,من,بمصر,كانت,التي,العجاب,0626YaqutHamawi.MucjamBuldan,0649MuhammadIdrisi.Anwar,0911Suyuti.HusnMuhadara,0930IbnIyas.BadaicZuhur,0814IbnZayyat.KawakibSayyara,0930IbnIyas.NuzhatUmam,,,,,,,,,
795,مصر,فسطاط,مدينه,بظاهر,بني,الذي,العسكر,0350MuhammadKindi.WulatMisr,,,,,,,,,,,,,,
1439,الاسلام,صدر,في,العسكر,مكان,كان,العسكر,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,
168.169,وانا,الفتنه,فقالت,بالشام,لاحق,انا,العقل,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,,
380,معروفه,المدينه,حيان,ابو,الدين,اثير,العلامه,0458IbnSidaMursi.IcrabQuran,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
1221,الصفدي,ايبك,بن,خليل,الدين,صلاح,العلامه,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat',,,,,,,,,,,,,
343,ابي,بن,اللطيف,عبد,الدين,موفق,العلامه,0385IbnNadim.Fihrist,,,,,,,,,,,,,,
735.736,الي,احب,جماعه,قتل,نفسه,في,العلج,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,
1537,يضطر,لم,من,فكل,ضروريه,كلها,العلوم,0415QadiCabdJabbar.ManiyyaWaAmal,0548Shahrastani.MilalWaNihal,,,,,,,,,,,,,
1255,بن,محمد,الفرج,ابي,بن,محمد,العماد,0665AbuShama.Rawdatayn,,,,,,,,,,,,,,
686.687.688,به,جرت,ما,الدوله,اهل,ففرق,الغطاس,0420Musabbihi.AkhbarMisr,0930IbnIyas.NuzhatUmam,0588IbnMamun.AkhbarMisr,0733Nuwayri.NihayatArab,0821Qalqashandi.SubhAcsha,,,,,,,,,,
1543,وبعده,الحسن,ثم,بالنص,علي,هو,الغلاه,0324Ashcari.MaqalatIslamiyyin,0728IbnTaymiyya.MinhajSunna,,,,,,,,,,,,,
168.169,وانا,الذل,فقال,بمصر,لاحق,انا,الغني,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,,
1615,ولزوم,الثغر,لزوم,من,ثان,هو,الفارسي,0458IbnSidaMursi.MuhkamWaMuhit,,,,,,,,,,,,,,
992.993,بن,يوسف,بن,علي,بن,محمد,الفاضل,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,
523,كسوه,ورايت,مكه,اخبار,كتاب,في,الفاكهي,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
524,من,الرشيد,لهارون,كسوه,ايضا,ورايت,الفاكهي,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
443.444.445,رجلان,وانهما,القرنين,وذي,الاسكندر,بين,الفرق,0310Tabari.Tarikh,0597IbnJawzi.Muntazam,0732AbuFida.MukhtasarFiAkhbar,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,
1363.1364,الرجلين,هذين,في,تقول,ما,للحارث,الفضل,0733Nuwayri.NihayatArab,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,,,,,,,,,
168.169,وانا,الشقا,فقال,بالباديه,لاحق,انا,الفقر,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,,
892,بن,ابراهيم,بن,الحسن,محمد,ابو,الفقيه,0617IbnTuwayr.NuzhatMuqlatayn,,,,,,,,,,,,,,
673,احمد,بن,علي,محمد,ابو,الحافظ,الفقيه,0456IbnHazm.FisalFiMilal,,,,,,,,,,,,,,
318,في,المنهاج,كتاب,في,الحسن,ابو,القاضي,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,
1026,الوزير,يمدح,قادوس,بن,الفتح,ابو,القاضي,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,
345,بن,محمد,الله,عبد,ابو,الجليل,القاضي,0565AbuHamidGharnati.TuhfatAlbab,,,,,,,,,,,,,,
658,القاضي,بن,علي,الحسن,ابو,السعيد,القاضي,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,
700,ابو,الرياستين,ذو,الثقات,ثقه,السعيد,القاضي,0440AbuRayhanBiruni.AtharBaqiya,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,
1256,الله,رحمه,البيساني,الرحيم,عبد,الفاضل,القاضي,0350Balawi.SiratAhmadIbnTulun,,,,,,,,,,,,,,
