parent_cl_book,level_1_book,level_2_book,level_3_book,ms,row_id
['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,340,432
['0346Mascudi.MurujDhahab'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,342,434
['0375AnonymousTranslator.TarikhCalamUrusiyus'],['0375AnonymousTranslator.TarikhCalamUrusiyus'],No Cluster,No Cluster,344,437
['0845Maqrizi.KhabarCanBashar'],['0375AnonymousTranslator.TarikhCalamUrusiyus'],No Cluster,No Cluster,344,438
['0845Maqrizi.KhabarCanBashar'],['0375AnonymousTranslator.TarikhCalamUrusiyus'],No Cluster,No Cluster,345,439
['0845Maqrizi.KhabarCanBashar'],['0375AnonymousTranslator.TarikhCalamUrusiyus'],No Cluster,No Cluster,346,440
['0845Maqrizi.KhabarCanBashar'],['0375AnonymousTranslator.TarikhCalamUrusiyus'],No Cluster,No Cluster,346,441
['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,No Cluster,349,442
['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,No Cluster,355,452
['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,356,453
['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,356,454
['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],356,455
['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,356,456
['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,357,457
['0346Mascudi.TanbihWaIshraf'],['0346Mascudi.TanbihWaIshraf'],['0346Mascudi.TanbihWaIshraf'],No Cluster,359,460
['0346Mascudi.TanbihWaIshraf'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,359,461
['0257IbnCabdHakam.FutuhMisr'],['0736IbnDawadari.KanzDurar'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,363,465
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,363,466
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,363,467
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,364,468
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,364,469
['0487AbuCubaydBakri.MasalikWaMamalik'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,365,470
['0487AbuCubaydBakri.MasalikWaMamalik'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,365,471
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,366,472
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,374,480
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,374,481
['0634AbuRabicHimyari.Iktifa'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,375,482
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,375,483
['0634AbuRabicHimyari.Iktifa'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0241IbnHanbal.Zuhd'],380,499
['0634AbuRabicHimyari.Iktifa'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,380,500
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,380,501
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,382,503
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,382,504
['0257IbnCabdHakam.FutuhMisr'],['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster,384,507
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,384,508
['0911Suyuti.HusnMuhadara'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,384,509
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,385,510
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,385,511
['0634AbuRabicHimyari.Iktifa'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,386,512
['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster,394,515
['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,No Cluster,410,521
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,413,522
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,416,524
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,419,526
['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,No Cluster,425,532
['0310Tabari.JamicBayan'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,428,533
['0346Mascudi.MurujDhahab'],['0900IbnCabdMuncimHimyari.RawdMictar'],No Cluster,No Cluster,428,534
['0900IbnCabdMuncimHimyari.RawdMictar'],No Cluster,No Cluster,No Cluster,431,536
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,434,538
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,438,540
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,440,541
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,442,542
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,444,543
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,446,544
['0845Maqrizi.Muqaffa'],No Cluster,No Cluster,No Cluster,451,546
['0458IbnSidaMursi.MuhkamWaMuhit'],['0711IbnManzurIfriqi.LisanCarab'],No Cluster,No Cluster,457,550
['0911Suyuti.HusnMuhadara'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,457,551
['0845Maqrizi.Bayan'],No Cluster,No Cluster,No Cluster,458,552
['0930IbnIyas.NuzhatUmam'],['0614IbnJubayr.Rihla'],No Cluster,No Cluster,465,554
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,471,561
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,471,562
['0775IbnAbiWafa.JawahirMudiya'],No Cluster,No Cluster,No Cluster,472,563
['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster,No Cluster,473,564
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,485,577
['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,485,578
['0902Sakhawi.AjwibaMurdiyya'],['0902Sakhawi.AjwibaMurdiyya'],No Cluster,No Cluster,489,582
['0930IbnIyas.NuzhatUmam'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,489,583
['0930IbnIyas.NuzhatUmam'],['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,490,584
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,491,585
['0845Maqrizi.Suluk'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,493,586
['0630IbnAthirCizzDin.Kamil'],['0630IbnAthirCizzDin.Kamil'],No Cluster,No Cluster,494,587
['0845Maqrizi.Suluk'],['0845Maqrizi.Suluk'],No Cluster,No Cluster,494,588
['0630IbnAthirCizzDin.Kamil'],"['0749IbnFadlAllahCumari.MasalikAbsar', '0749ZaynDinIbnWardi.Tarikh']",No Cluster,No Cluster,499,591
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.Suluk'],No Cluster,No Cluster,500,592
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,500,593
['0809IbnDuqmaq.NuzhatAnam'],['0809IbnDuqmaq.NuzhatAnam'],No Cluster,No Cluster,501,594
['0845Maqrizi.Suluk'],['0809IbnDuqmaq.NuzhatAnam'],No Cluster,No Cluster,501,595
['0845Maqrizi.Suluk'],['0809IbnDuqmaq.NuzhatAnam'],['0809IbnDuqmaq.NuzhatAnam'],No Cluster,502,596
['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster,506,597
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.Suluk'],No Cluster,No Cluster,509,600
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,511,605
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,512,606
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,512,607
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,515,608
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.Suluk'],No Cluster,No Cluster,519,609
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,519,610
['0596IbnWasifShah.MukhtasarCajaibDunya'],['0487AbuCubaydBakri.MasalikWaMamalik'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,530,620
['0596IbnWasifShah.MukhtasarCajaibDunya'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,530,621
['0749IbnFadlAllahCumari.MasalikAbsar'],['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster,531,622
['0733Nuwayri.NihayatArab'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,534,623
['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,534,624
['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,534,625
['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,535,626
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.DurarCuqud'],No Cluster,No Cluster,538,628
['0733Nuwayri.NihayatArab'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,541,630
['0733Nuwayri.NihayatArab'],"['0600KatibMarrakushi.Istibsar', '0600PseudoMascudi.AkhbarZaman']",No Cluster,No Cluster,541,631
['0733Nuwayri.NihayatArab'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,541,632
['0600PseudoMascudi.AkhbarZaman'],['0600KatibMarrakushi.Istibsar'],No Cluster,No Cluster,541,633
['0600PseudoMascudi.AkhbarZaman'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,541,634
['0733Nuwayri.NihayatArab'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,542,635
['0487AbuCubaydBakri.MasalikWaMamalik'],['0911Suyuti.NawadirAyk'],No Cluster,No Cluster,546,637
['0733Nuwayri.NihayatArab'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,548,639
['0600PseudoMascudi.AkhbarZaman'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,549,640
['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,551,643
['0733Nuwayri.NihayatArab'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,551,644
['0928MujirDinCulaymi.FathRahman'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,554,645
['0600PseudoMascudi.AkhbarZaman'],['0487AbuCubaydBakri.MasalikWaMamalik'],['0928MujirDinCulaymi.FathRahman'],No Cluster,556,646
['0600PseudoMascudi.AkhbarZaman'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,556,647
['0911Suyuti.HusnMuhadara'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,559,648
['0911Suyuti.HusnMuhadara'],['0626YaqutHamawi.MucjamBuldan'],['0845Maqrizi.KhabarCanBashar'],No Cluster,559,649
['0911Suyuti.HusnMuhadara'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,559,650
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,561,653
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,561,654
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,562,655
['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,563,656
['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],['0717CabbasSafadi.NuzhatMalikWaMamluk'],No Cluster,563,657
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,565,659
['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,No Cluster,571,662
['0375IkhwanSafa.Rasail'],No Cluster,No Cluster,No Cluster,572,663
['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,No Cluster,574,664
['0600PseudoMascudi.AkhbarZaman'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,583,667
['0845Maqrizi.KhabarCanBashar'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,584,668
"['0310Tabari.Tarikh', '0310Tabari.TahdhibAthar']",No Cluster,No Cluster,No Cluster,585,669
['0310Tabari.Tarikh'],['0310Tabari.Tarikh'],No Cluster,No Cluster,587,670
['0581AbuQasimSuhayli.RawdUnuf'],['0581AbuQasimSuhayli.RawdUnuf'],No Cluster,No Cluster,587,671
['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,No Cluster,592,674
['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster,No Cluster,593,675
['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,No Cluster,594,676
['0440AbuRayhanBiruni.AtharBaqiya'],['0440AbuRayhanBiruni.AtharBaqiya'],['0845Maqrizi.KhabarCanBashar'],No Cluster,596,677
['0440AbuRayhanBiruni.AtharBaqiya'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,596,678
['0845Maqrizi.KhabarCanBashar'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,597,679
['0845Maqrizi.KhabarCanBashar'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,597,680
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,600,681
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,602,682
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,603,683
['0930IbnIyas.NuzhatUmam'],['0764Safadi.WafiBiWafayat'],No Cluster,No Cluster,604,684
['0930IbnIyas.NuzhatUmam'],['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,607,689
['0930IbnIyas.NuzhatUmam'],['0375AnonymousTranslator.TarikhCalamUrusiyus'],No Cluster,No Cluster,608,690
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,615,693
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,616,694
['0930IbnIyas.NuzhatUmam'],['0367IbnHawqal.SuratArd'],No Cluster,No Cluster,620,695
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,621,696
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,625,698
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,626,699
['0821Qalqashandi.Maathir'],"['0821Qalqashandi.SubhAcsha', '0821Qalqashandi.Maathir']",No Cluster,No Cluster,632,701
['0821Qalqashandi.Maathir'],"['0821Qalqashandi.SubhAcsha', '0821Qalqashandi.Maathir']",No Cluster,No Cluster,632,702
['0821Qalqashandi.Maathir'],['0821Qalqashandi.Maathir'],No Cluster,No Cluster,632,703
['0821Qalqashandi.Maathir'],"['0821Qalqashandi.SubhAcsha', '0821Qalqashandi.Maathir']",No Cluster,No Cluster,632,704
['0821Qalqashandi.SubhAcsha'],"['0821Qalqashandi.SubhAcsha', '0821Qalqashandi.Maathir']",No Cluster,No Cluster,633,705
['0821Qalqashandi.SubhAcsha'],['0654SibtIbnJawzi.MiratZaman'],No Cluster,No Cluster,635,707
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,638,709
['0845Maqrizi.KhabarCanBashar'],['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster,643,710
['0930IbnIyas.NuzhatUmam'],['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster,644,711
['0318AbuCarubaHarrani.Awail'],['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster,645,712
['0845Maqrizi.ImtacAsmac'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,645,713
['0845Maqrizi.ImtacAsmac'],['0213IbnHisham.SiraNabawiyya'],['0634AbuRabicHimyari.Iktifa'],No Cluster,645,714
['0845Maqrizi.ImtacAsmac'],['0328AbuBakrIbnAnbari.SharhQasaidSabc'],No Cluster,No Cluster,645,715
['0213IbnHisham.SiraNabawiyya'],['0236AbuCabdAllahZubayri.NasabQuraysh'],No Cluster,No Cluster,646,716
['0213IbnHisham.SiraNabawiyya'],['0213IbnHisham.SiraNabawiyya'],['0213IbnHisham.SiraNabawiyya'],['0845Maqrizi.KhabarCanBashar'],646,717
['0213IbnHisham.SiraNabawiyya'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,646,718
['0845Maqrizi.KhabarCanBashar'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,646,719
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,657,726
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,657,727
['0257IbnCabdHakam.FutuhMisr'],['0634AbuRabicHimyari.Iktifa'],No Cluster,No Cluster,657,728
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,657,729
['0257IbnCabdHakam.FutuhMisr'],['0634AbuRabicHimyari.Iktifa'],No Cluster,No Cluster,658,730
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,658,731
['0733Nuwayri.NihayatArab'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,658,732
['0634AbuRabicHimyari.Iktifa'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,658,733
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0626YaqutHamawi.MucjamBuldan'],['0257IbnCabdHakam.FutuhMisr'],659,734
['0634AbuRabicHimyari.Iktifa'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,660,735
['0634AbuRabicHimyari.Iktifa'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,660,736
['0634AbuRabicHimyari.Iktifa'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,661,737
['0257IbnCabdHakam.FutuhMisr'],['0874IbnTaghribirdi.NujumZahira'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],662,738
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,662,739
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,662,740
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,663,741
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,663,742
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,665,747
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,665,748
['0257IbnCabdHakam.FutuhMisr'],['0634AbuRabicHimyari.Iktifa'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,665,749
['0406IbnFurakIsbahani.MushkilHadith'],['0276IbnQutaybaDinawari.GharibHadith'],No Cluster,No Cluster,677,783
['0821Qalqashandi.SubhAcsha'],['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster,677,784
['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,No Cluster,678,785
['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,No Cluster,680,786
['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,No Cluster,681,787
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,683,788
['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster,684,789
['0874IbnTaghribirdi.NujumZahira'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,685,790
['0874IbnTaghribirdi.NujumZahira'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,685,791
['0874IbnTaghribirdi.NujumZahira'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,685,792
['0350MuhammadKindi.WulatMisr'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster,691,794
['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,No Cluster,695,795
['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,No Cluster,697,796
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,699,797
['0350MuhammadKindi.WulatMisr'],['0571IbnCasakir.TarikhDimashq'],No Cluster,No Cluster,700,798
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,702,799
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,704,800
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,705,801
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,705,802
['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,No Cluster,706,803
['0808IbnKhaldun.Tarikh'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,709,804
['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,No Cluster,710,805
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,711,806
['0845Maqrizi.Muqaffa'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,711,807
['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,712,808
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,714,809
['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,No Cluster,716,810
['0350Balawi.SiratAhmadIbnTulun'],['0350Balawi.SiratAhmadIbnTulun'],No Cluster,No Cluster,717,811
['0597IbnJawzi.Muntazam'],['0711IbnManzurIfriqi.MukhtasarTarikhDimashq'],No Cluster,No Cluster,717,812
['0845Maqrizi.Muqaffa'],['0350Balawi.SiratAhmadIbnTulun'],No Cluster,No Cluster,718,813
['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,No Cluster,720,814
['0350Balawi.SiratAhmadIbnTulun'],['0350Balawi.SiratAhmadIbnTulun'],No Cluster,No Cluster,721,815
['0350Balawi.SiratAhmadIbnTulun'],No Cluster,No Cluster,No Cluster,722,816
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,724,817
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,724,818
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,725,819
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,725,820
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,726,821
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,726,822
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,728,823
['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,734,824
['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,736,825
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.Muqaffa'],No Cluster,736,826
['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,739,830
['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,739,831
['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,739,832
['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,740,833
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,740,834
['0874IbnTaghribirdi.NujumZahira'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,748,836
['0874IbnTaghribirdi.NujumZahira'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,749,837
['0845Maqrizi.Muqaffa'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,749,838
['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,No Cluster,750,839
['0432Mustaghfiri.DalailNubuwwa'],['0432Mustaghfiri.DalailNubuwwa'],No Cluster,No Cluster,761,840
['0444AbuCamrDani.SunanWarida'],['0383IbnCabbasKhwarizmi.MufidCulum'],No Cluster,No Cluster,761,841
['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster,No Cluster,764,842
['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster,769,843
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,780,844
['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster,No Cluster,783,845
['0255Jahiz.Hayawan'],No Cluster,No Cluster,No Cluster,792,847
['0845Maqrizi.Muqaffa'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,793,848
