row_id,word_5,word_4,word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15,cit,book_no,uri_other,word_start,word_end,extend,new_uri
653.654,قال,ذاك,وما,الملك,له,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
1027.1028.1029,لي,ذلك,عند,الممون,له,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,
510.511,لا,فقال,اقتله,الناس,له,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
1444.1445,ان,تري,من,الي,له,0230IbnSacd.TabaqatKubra,0238IbnRahawayh.Musnad,,,,,,,,,,,,,,,,,,,,
1288.1289,بيده,نفسي,والذي,اما,له,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
1685.1686,مصر,قلدتك,اطعتني,ان,له,0487AbuCubaydBakri.MasalikWaMamalik,0845Maqrizi.KhabarCanBashar,0596IbnWasifShah.MukhtasarCajaibDunya,,,,,,,,,,,,,,,,,,,
760.761.762.763.764,كره,قد,الملك,ان,له,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,
1629,ارضا,ابتاع,خالد,ان,له,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,,,,,,,,
1206,الملك,الي,عدت,ان,له,0764IbnShakirKutubi.FawatWafayat,0764Safadi.AcyanCasr,0764Safadi.AcyanCasr',0764Safadi.WafiBiWafayat',,,,,,,,,,,,,,,,,,
565,يوسف,فبكي,جبريل,انا,له,0420Musabbihi.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,
315.316,حتي,رقيتني,الذي,انت,له,0279Baladhuri.FutuhBuldan,0450AbuHasanMawardi.AhkamSultaniyya,,,,,,,,,,,,,,,,,,,,
1180,رجل,الي,تصير,انت,له,0850ShihabDinIbshihi.Mustatraf,,,,,,,,,,,,,,,,,,,,,
1151,وطمنه,وامنه,كابني,انت,له,0845Maqrizi.Muqaffa,0845Maqrizi.Muqaffa',0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,
735.736,اتيك,ان,اريد,اني,له,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,,,,,,,,
1423.1424,في,وجدت,قد,اني,له,0257IbnCabdHakam.FutuhMisr,0852IbnHajarCasqalani.RafcIsr,,,,,,,,,,,,,,,,,,,,
374.375.376.377,سفح,من,تربه,اهدني,له,0487AbuCubaydBakri.MasalikWaMamalik,0615MuwaffaqDinShafici.MurshidZuwwar,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,0692IbnCabdZahir.RawdaBahiyya,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,
1304,والتستر,الاستيحاش,هذا,ايش,له,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,,,
1442,انت,والمستشار,الصاحب,بس,له,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
1676,الما,يجري,ساعه,بشرني,له,0350Balawi.SiratAhmadIbnTulun,,,,,,,,,,,,,,,,,,,,,
1163,رايت,كيف,ذلك,بعد,له,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
1613,فقال,الله,وبينك,بيني,له,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat,,,,,,,,,,,,,,,,,,,,
817.818,من,بركه,بعمل,تامر,له,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,,,,
1657.1658,الي,وعد,بها,تزوج,له,0463KhatibBaghdadi.TarikhBaghdad,0845Maqrizi.Muqaffa,0615MuwaffaqDinShafici.MurshidZuwwar,,,,,,,,,,,,,,,,,,,
315.316,اليه,فبعث,فتمارض,تمارض,له,0279Baladhuri.FutuhBuldan,0450AbuHasanMawardi.AhkamSultaniyya,,,,,,,,,,,,,,,,,,,,
87,كان,قد,انه,حاطب,له,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
87,عيسي,منع,ما,حاطب,له,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
643.644,الملوك,ومصالحه,الريان,حال,له,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,0596IbnWasifShah.MukhtasarCajaibDunya,,,,,,,,,,,,,,,,,,,
1684,فتقدم,الشجره,هذه,حسن,له,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,,,
914.915,فان,تعجل,لا,حينذ,له,0733Nuwayri.NihayatArab,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
313.314,الله,رسول,ان,خزيمه,له,0279Baladhuri.FutuhBuldan,0458AbuYaclaIbnFarra.AhkamSultaniyya,0450AbuHasanMawardi.AhkamSultaniyya,,,,,,,,,,,,,,,,,,,
1642.1643.1644,ان,اخاف,اني,داود,له,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0279Baladhuri.AnsabAshraf,,,,,,,,,,,,,,,,,,,
1642.1643.1644,لا,علي,بن,داود,له,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0279Baladhuri.AnsabAshraf,,,,,,,,,,,,,,,,,,,
117.118.119,هذه,القبط,من,رجل,له,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,0600PseudoMascudi.AkhbarZaman,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,,,,
413,البنيان,هذا,عن,سلها,له,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,,
747.748.749,فاختر,ذاك,هو,عباده,له,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,,
1521.1522,عديس,بن,الرحمن,عبد,له,0350MuhammadKindi.WulatMisr,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,,
570,عن,اسالك,العزيز,عبد,له,0350MuhammadKindi.WulatMisr,,,,,,,,,,,,,,,,,,,,,
568.569,اسمك,ما,العزيز,عبد,له,0463IbnCabdBarr.IsticabFiMacrifatAshab,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,
770.771.772,ذلك,لنا,ليس,عقبه,له,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,0227IbnMansurKhurasani.Sunan,0227IbnMansurKhurasani.TafsirMinSunanSacid',0911Suyuti.HusnMuhadara,0224QasimIbnSallam.Amwal,,,,,,,,,,,,,,,,
296.297,طالب,ابي,بن,علي,له,0230IbnSacd.TabaqatKubra,0450AbuHasanMawardi.AhkamSultaniyya,0733Nuwayri.NihayatArab,0789IbnMuhammadKhuzaci.TakhrijDalalat,,,,,,,,,,,,,,,,,,
1283.1284.1285.1286.1287,عنه,الله,رضي,عمر,له,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,
724.725,مستخير,وانا,سر,عمر,له,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
293.294.295,به,جت,ماذا,عمر,له,0733Nuwayri.NihayatArab,0855BadrDinCayni.CumdatQari,0262CumarIbnShabba.TarikhMadina,0182AbuYusufYacqub.Kharaj,0279Baladhuri.AnsabAshraf,,,,,,,,,,,,,,,,,
465.466.467,اشاور,حتي,انظرني,عمرو,له,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,,,,,,
465.466.467,قال,بلادك,اين,عمرو,له,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,,,,,,
465.466.467,بما,لي,تفي,عمرو,له,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,,,,,,
492.493.494.495,ان,عليك,عزمت,عمرو,له,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
465.466.467,مكثي,يكون,كم,عمرو,له,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,,,,,,
465.466.467,ولم,اعرفها,لا,عمرو,له,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,,,,,,
1429.1430,علي,اقدر,ما,عمرو,له,0257IbnCabdHakam.FutuhMisr,0725HasanCabbasi.AtharUwal,0911Suyuti.JamicKabir,,,,,,,,,,,,,,,,,,,
496.497.498,بالكتاب,اصنع,وما,عمرو,له,0257IbnCabdHakam.FutuhMisr,0241IbnHanbal.Zuhd,,,,,,,,,,,,,,,,,,,,
1661.1662.1663.1664,ما,مقوقس,يا,عمرو,له,0257IbnCabdHakam.FutuhMisr,0902Sakhawi.AjwibaMurdiyya,0277IbnSufyanFasawi.MacrifaWaTarikh,0256Bukhari.TarikhKabir,,,,,,,,,,,,,,,,,,
653.654,كم,الشيخ,ايها,فرعون,له,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
653.654,ملكوت,من,هذا,فرعون,له,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
238.239.240,ينبغي,انه,ويحك,فرعون,له,0487AbuCubaydBakri.MasalikWaMamalik,0600PseudoMascudi.AkhbarZaman,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,
1441,رجلان,عليك,اشار,قد,له,0350Balawi.SiratAhmadIbnTulun,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,,
1374,تقول,مما,اضجرتني,قد,له,0807IbnFurat.TarikhDuwal,,,,,,,,,,,,,,,,,,,,,
1440,عز,الله,امنك,قد,له,0350Balawi.SiratAhmadIbnTulun,,,,,,,,,,,,,,,,,,,,,
409,علي,ربا,جعلتك,قد,له,0733Nuwayri.NihayatArab,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,,,,,,
735.736,كيف,فانظر,دخلت,قد,له,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,,,,,,,,
1642.1643.1644,الله,رسول,من,قرابته,له,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0279Baladhuri.AnsabAshraf,,,,,,,,,,,,,,,,,,,
1542,من,الله,اخزي,قم,له,0745MuayyadYahyaIbnHamzaCalawi.TamhidFiSharh,,,,,,,,,,,,,,,,,,,,,
1340,اذا,نفسي,في,كان,له,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,,,
1619,يتسلطن,ان,بد,لا,له,0726Yunini.DhaylMiratZaman,0748Dhahabi.TarikhIslam,,,,,,,,,,,,,,,,,,,,
1634.1635,رسول,ذريه,جمعت,لقد,له,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,,,,,,,,
1690.1691,سحرك,علي,وقفت,لقد,له,0596IbnWasifShah.MukhtasarCajaibDunya,0600PseudoMascudi.AkhbarZaman,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,
630.631.632.633.634,عن,الملك,رفهني,لو,له,0487AbuCubaydBakri.MasalikWaMamalik,0733Nuwayri.NihayatArab,0600KatibMarrakushi.Istibsar',0600PseudoMascudi.AkhbarZaman,0600KatibMarrakushi.Istibsar,,,,,,,,,,,,,,,,,
1202,والله,كلامك,اعجبني,ما,له,0845Maqrizi.ItticazHunafa,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,,,
372.373,اقرع,هذا,لجبلكم,ما,له,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,
48.49,الحكيم,ايها,هذا,ما,له,0449AbuCalaMacarri.RisalatSahilWaShajih,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,
231.232,العيد,يعمل,لم,متي,له,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
1619,المدينه,هذه,ناخذ,متي,له,0726Yunini.DhaylMiratZaman,0748Dhahabi.TarikhIslam,,,,,,,,,,,,,,,,,,,,
1636.1637.1638,بن,عمر,بن,محمد,له,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0341AbuNasrBukhari.SirrSilsilaCalawiyya,0001CantaraIbnShaddad.Diwan,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,
315.316,زادان,بن,شاه,مروان,له,0279Baladhuri.FutuhBuldan,0450AbuHasanMawardi.AhkamSultaniyya,,,,,,,,,,,,,,,,,,,,
571,عمهم,بني,يا,مروان,له,0350MuhammadKindi.WulatMisr,,,,,,,,,,,,,,,,,,,,,
492.493.494.495,تنظر,ان,اري,مسلمه,له,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
496.497.498,معي,تكتب,الا,معاويه,له,0257IbnCabdHakam.FutuhMisr,0241IbnHanbal.Zuhd,,,,,,,,,,,,,,,,,,,,
280.281.282.283,ملك,له,كان,من,له,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,
1027.1028.1029,فقال,اشترط,شت,مهما,له,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,
566.567,عنده,كان,ومن,مواليه,له,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,
566.567.770.771.772,عنده,كان,له,مولي,له,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,0227IbnMansurKhurasani.Sunan,0227IbnMansurKhurasani.TafsirMinSunanSacid',0911Suyuti.HusnMuhadara,0224QasimIbnSallam.Amwal,,,,,,,,,,,,,,,,
1642.1643.1644,بايعك,كم,الله,نشدتك,له,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0279Baladhuri.AnsabAshraf,,,,,,,,,,,,,,,,,,,
1541,بخلق,لقولك,كافر,نصفك,له,0548Shahrastani.MilalWaNihal,,,,,,,,,,,,,,,,,,,,,
1441,ان,هذا,في,ننظر,له,0350Balawi.SiratAhmadIbnTulun,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,,
1256,الي,واشار,الغلام,هذا,له,0350Balawi.SiratAhmadIbnTulun,,,,,,,,,,,,,,,,,,,,,
303.304,يقوم,لا,امر,هذا,له,0350MuhammadKindi.WulatMisr,0845Maqrizi.Bayan,,,,,,,,,,,,,,,,,,,,
1630.1631.1632.1633,انكر,قد,زيد,هذا,له,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,,,,,,,,,,,,,,,,,,,
994.995.996.997,ولا,فيك,سر,هذا,له,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.Muqaffa',0845Maqrizi.MusawwadatMawaciz,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,
854,وقد,مال,صناديق,هذه,له,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
1180,هذه,تملك,انت,وازيدك,له,0850ShihabDinIbshihi.Mustatraf,,,,,,,,,,,,,,,,,,,,,
1584.1585,عليك,اخاف,اني,والله,له,0733Nuwayri.NihayatArab,0807IbnFurat.TarikhDuwal,0845Maqrizi.Suluk,,,,,,,,,,,,,,,,,,,
1000,غيرك,كان,لو,والله,له,0157AbuMikhnafAzdi.MaqtalHusayn',0157AbuMikhnafAzdi.WaqcatTaff,0314IbnActhamKufi.Futuh,0413ShaykhMufid.Irshad,,,,,,,,,,,,,,,,,,
1158,فابتاعك,تباع,انك,وددت,له,0488ZahirDin.DhaylTajaribUmam,0947BamakhramaHimyari.QiladatNahr,,,,,,,,,,,,,,,,,,,,
1689,هذا,لك,جعل,ومن,له,0808IbnKhaldun.Tarikh,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,,
1713,غير,نختار,انحن,ويلك,له,0855BadrDinCayni.CiqdJuman,,,,,,,,,,,,,,,,,,,,,
1189.1190.1191.1192,اناما,الممنين,امير,يا,له,0764Safadi.AcyanCasr,0874IbnTaghribirdi.ManhalSafi,0764Safadi.WafiBiWafayat,0874IbnTaghribirdi.NujumZahira,0764Safadi.WafiBiWafayat',,,,,,,,,,,,,,,,,
1288.1289,انه,الممنين,امير,يا,له,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
1547,عني,بلغ,بني,يا,له,0322AbuHatimRazi.Zina,0548Shahrastani.MilalWaNihal,,,,,,,,,,,,,,,,,,,,
1290.1291.1292.1293.1294,ربحت,كم,حكيم,يا,له,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
1621,عملت,ايش,خوند,يا,له,0864Jazairi.IbtisamGhurus,,,,,,,,,,,,,,,,,,,,,
1629,امسك,الله,عبد,يا,له,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,,,,,,,,
589,هذه,الدين,عماد,يا,له,0845Maqrizi.Suluk,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
1288.1289,الي,انظر,عمرو,يا,له,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
1027.1028.1029,الامر,امتثالنا,مولانا,يا,له,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,
1184,ما,الدين,ناصر,يا,له,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
910,الدين,ان,هذا,يا,له,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,,
1630.1631.1632.1633,الممنين,بامير,اتهزا,يوسف,له,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,,,,,,,,,,,,,,,,,,,
1657.1658,صحبته,وكان,لي,ادعي,لها,0463KhatibBaghdadi.TarikhBaghdad,0845Maqrizi.Muqaffa,0615MuwaffaqDinShafici.MurshidZuwwar,,,,,,,,,,,,,,,,,,,
1275,قد,ما,عني,ازيلي,لها,0736IbnDawadari.KanzDurar,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,,
645,كان,وقد,لذنبك,استغفر,لها,0487AbuCubaydBakri.MasalikWaMamalik,0928MujirDinCulaymi.FathRahman,,,,,,,,,,,,,,,,,,,,
1672,الله,امه,يا,الشيخ,لها,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
1672,الله,لعن,المذكور,الفار,لها,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
1613,مفاتيح,هاتي,تفشرين,بس,لها,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat,,,,,,,,,,,,,,,,,,,,
1275,لنا,حاجه,فلا,رديه,لها,0736IbnDawadari.KanzDurar,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,,
390.391,اراك,بان,لي,كيف,لها,0600PseudoMascudi.AkhbarZaman,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
1672,لها,قال,ما,مثل,لها,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
646.647,مما,اصلح,هذا,يوسف,لها,0487AbuCubaydBakri.MasalikWaMamalik,0600PseudoMascudi.AkhbarZaman,0928MujirDinCulaymi.FathRahman,0596IbnWasifShah.MukhtasarCajaibDunya,,,,,,,,,,,,,,,,,,
280.281.282.283,ناحيه,كل,في,ابذلوا,لهم,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,
589,ولا,الرمل,من,اخرجوه,لهم,0845Maqrizi.Suluk,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
565,الاقوات,بعدم,شغلنا,التجار,لهم,0420Musabbihi.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,
750.751.752,اذعنوا,قال,ما,المقوقس,لهم,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,,,,,,,,
945,ما,البطاحي,المامون,الوزير,لهم,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,
420.421.422,عما,اخبرتكم,شتم,ان,لهم,0200YahyaIbnSalam.Tafsir,0257IbnCabdHakam.FutuhMisr,0213IbnHisham.SiraNabawiyya,,,,,,,,,,,,,,,,,,,
484.485.486.487,اصحابكم,ايدي,في,ان,لهم,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,,,,,,,,
484.485.486.487,بايدينا,صرتم,قد,انكم,لهم,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,,,,,,,,
57.58,ابني,ان,رايت,اني,لهم,0213IbnHisham.Tijan,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,,
1465,قد,الدوله,وجوه,بحضره,لهم,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
465.466.467,ارجع,حتي,علي,تقيمون,لهم,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,,,,,,
503.504,الله,بركه,علي,سيروا,لهم,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
201,لا,هذا,وان,عمر,لهم,0626YaqutHamawi.MucjamBuldan,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,
78.79,لشرذمه,هلا,ان,فرعون,لهم,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,0346Mascudi.MurujDhahab,,,,,,,,,,,,,,,,,,,
1693,منه,السابع,اليوم,في,لهم,0255Jahiz.BayanWaTabyin,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,,
982,المستعلي,لمولانا,الارض,قبلوا,لهم,0617IbnTuwayr.NuzhatMuqlatayn,,,,,,,,,,,,,,,,,,,,,
658,ذلك,الي,تحتاجون,لا,لهم,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
160.161,الا,بعدها,تخرجوا,لا,لهم,0350Balawi.SiratAhmadIbnTulun,0930IbnIyas.NuzhatUmam,0845Maqrizi.Muqaffa',0845Maqrizi.Rasail',0845Maqrizi.ShudhurCuqud,,,,,,,,,,,,,,,,,
1008.1009.1010.1011,اخذ,الناس,تلزموا,لا,لهم,0845Maqrizi.MusawwadatMawaciz,0845Maqrizi.ItticazHunafa,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,,,,,,
564,فمضي,فاشتروه,اشتهيتموه,ما,لهم,0626YaqutHamawi.MucjamBuldan,,,,,,,,,,,,,,,,,,,,,
280.281.282.283,الاقطاعات,من,تكرهون,ما,لهم,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,
1152.1153,الخل,الادام,نعم,نبيهم,لهم,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
484.485.486.487,خصله,الي,لكم,هل,لهم,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,,,,,,,,
648.649.650,من,شتم,ما,هلموا,لهم,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,0626YaqutHamawi.MucjamBuldan,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,
347.348.349.350,انحلال,فيه,يوم,واي,لهم,0487AbuCubaydBakri.MasalikWaMamalik,0649MuhammadIdrisi.Anwar,0600PseudoMascudi.AkhbarZaman,0596IbnWasifShah.MukhtasarCajaibDunya,0626YaqutHamawi.MucjamBuldan,,,,,,,,,,,,,,,,,
201,انه,قالوا,ذاك,وما,لهم,0626YaqutHamawi.MucjamBuldan,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,
1713,وصلت,ما,جماعه,يا,لهم,0855BadrDinCayni.CiqdJuman,,,,,,,,,,,,,,,,,,,,,
1677,لك,يكون,ان,احذر,لي,0350Balawi.SiratAhmadIbnTulun,,,,,,,,,,,,,,,,,,,,,
968,للظاهر,عمل,مسطحا,اخرجنا,لي,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
1677,مذعورا,فركبت,يدعوك,الامير,لي,0350Balawi.SiratAhmadIbnTulun,,,,,,,,,,,,,,,,,,,,,
1677,احسن,فقلت,اصبت,الخادم,لي,0350Balawi.SiratAhmadIbnTulun,,,,,,,,,,,,,,,,,,,,,
474.475.476,النعمان,بن,يعقوب,القاضي,لي,0565AbuHamidGharnati.TuhfatAlbab,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,
1221,والمصاغ,الزركش,الكاتب,المهذب,لي,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat',,,,,,,,,,,,,,,,,,,,
1671,يوما,الحافظ,الممنين,امير,لي,0276IbnQutaybaDinawari.ShicrWaShucara,0852IbnHajarCasqalani.RafcIsr,,,,,,,,,,,,,,,,,,,,
871,تبييضها,يجددون,كانوا,انهم,لي,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,,
1016,في,انتهوا,لما,انهم,لي,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,,
968,قلمونيا,مسطحا,اخرجنا,ايضا,لي,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
1565,في,يخدمه,من,بعض,لي,0748Dhahabi.SiyarAclamNubala,0748Dhahabi.TarikhIslam,0748Dhahabi.TarikhIslam',,,,,,,,,,,,,,,,,,,
1176,من,ادركت,ممن,ثقه,لي,0764Safadi.WafiBiWafayat,,,,,,,,,,,,,,,,,,,,,
986,السلطان,علي,اشرطها,شروط,لي,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,,
168.169,زيد,ابو,الاستاذ,شيخنا,لي,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,
1179,منها,فاح,وقد,صاحبي,لي,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
496.497.498,فقمت,اصحابك,فاخبر,قم,لي,0257IbnCabdHakam.FutuhMisr,0241IbnHanbal.Zuhd,,,,,,,,,,,,,,,,,,,,
698,قلت,ذلك,كان,كيف,لي,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
71,الشيخ,لك,قال,ما,لي,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,,
1184,علي,تصبر,كيف,مره,لي,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
71,فقلت,انت,اين,من,لي,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,,
