,Unnamed: 0.1,Unnamed: 0,uri,ms,origin,origin_prev_ms
1471,0,,0151IbnIshaq.Sira,262,0385IbnNadim.Fihrist.411,False
1476,5,,0151IbnIshaq.Sira,262,0385IbnNadim.Fihrist.410,True
1473,2,,0346Mascudi.MurujDhahab,262,0930IbnIyas.NuzhatUmam.125,False
1477,6,,0000AnonymousPlural,262,0649MuhammadIdrisi.Anwar.110,True
536,536,573.0,0630IbnAbiTayyi,924,self,False
3355,0,,0630IbnAbiTayyi,924,0845Maqrizi.MusawwadatMawaciz.194,False
3356,1,,0630IbnAbiTayyi,924,0845Maqrizi.MusawwadatMawaciz.208,False
3357,2,,0630IbnAbiTayyi,924,0665AbuShama.Rawdatayn.359,True
613,613,662.0,0697IbnWasil,924,self,False
641,641,690.0,0617IbnTuwayr.NuzhatMuqlatayn,924,self,False
3358,3,,0588IbnMamun.AkhbarMisr,924,0845Maqrizi.MusawwadatMawaciz.207,True
537,537,574.0,0630IbnAbiTayyi,961,self,False
1521,0,,0630IbnAbiTayyi,961,0845Maqrizi.MusawwadatMawaciz.221,False
1522,1,,0681IbnKhallikan.WafayatAcyan,961,0874IbnTaghribirdi.NujumZahira.822,False
1525,4,,0681IbnKhallikan.WafayatAcyan,961,0874IbnTaghribirdi.NujumZahira.821,True
1523,2,,0420Musabbihi.AkhbarMisr,961,0874IbnTaghribirdi.NujumZahira.822,False
1524,3,,0588IbnMamun.AkhbarMisr,961,0845Maqrizi.MusawwadatMawaciz.325,True
539,539,576.0,0630IbnAbiTayyi,991,self,False
658,658,707.0,0617IbnTuwayr.NuzhatMuqlatayn,991,self,False
541,541,578.0,0630IbnAbiTayyi,1028,self,False
2967,1,,0630IbnAbiTayyi,1028,0845Maqrizi.MusawwadatMawaciz.186,False
787,787,836.0,0677IbnMuyassar.AkhbarMisr,1028,self,False
2966,0,,0692IbnCabdZahir.RawdaBahiyya,1028,0845Maqrizi.MusawwadatMawaciz.186,False
542,542,579.0,0630IbnAbiTayyi,1555,self,False
3853,0,,0630IbnAbiTayyi,1555,0845Maqrizi.MusawwadatMawaciz.317,False
543,543,580.0,0630IbnAbiTayyi,1758,self,False
544,544,581.0,0730ShaficIbnCali,523,self,False
1660,0,,0730ShaficIbnCali,523,0930IbnIyas.NuzhatUmam.193,False
1661,1,,0596IbnWasifShah.MukhtasarCajaibDunya,523,0930IbnIyas.NuzhatUmam.192,True
545,545,582.0,0730ShaficIbnCali,2106,self,False
2029,1,,0730ShaficIbnCali,2106,0807IbnFurat.TarikhDuwal.310,False
604,604,651.0,0626YaqutHamawi.MucjamBuldan,2106,self,False
605,605,652.0,0626YaqutHamawi.MucjamUdaba,2106,self,False
732,732,781.0,0350MuhammadKindi.FadailMisr,2106,self,False
2028,0,,0626YaqutHamawi,2106,0764Safadi.WafiBiWafayat.318,False
547,547,584.0,0209AbuCubayda,915,self,False
548,548,585.0,0198SufyanIbnCuyayna,219,self,False
897,0,,0150AbuHanifa,219,0450AbuHasanMawardi.AhkamSultaniyya.209,True
551,551,588.0,0454Qudaci,1473,self,False
554,554,591.0,0454Qudaci,2126,self,False
3289,0,,0454Qudaci,2126,0615MuwaffaqDinShafici.MurshidZuwwar.8,False
3290,1,,0454Qudaci,2126,0814IbnZayyat.KawakibSayyara.16,False
3291,2,,0454Qudaci,2126,0814IbnZayyat.KawakibSayyara.15,True
555,555,592.0,0646IbnBaytarAndalusi.JamicLiMufradat,1403,self,False
4119,0,,0646IbnBaytarAndalusi.JamicLiMufradat,1403,0974IbnHajarHaytami.Zawajir.371,False
557,557,594.0,0375AnonymousTranslator.TarikhCalamUrusiyus,19,self,False
2383,0,,0375AnonymousTranslator.TarikhCalamUrusiyus,19,0375AnonymousTranslator.TarikhCalamUrusiyus.20,False
2384,1,,0375AnonymousTranslator.TarikhCalamUrusiyus,19,0845Maqrizi.KhabarCanBashar.90,False
2385,2,,0375AnonymousTranslator.TarikhCalamUrusiyus,19,0930IbnIyas.NuzhatUmam.3,False
2386,3,,0383IbnCabbasKhwarizmi,19,0845Maqrizi.KhabarCanBashar.88,True
558,558,595.0,0375AnonymousTranslator.TarikhCalamUrusiyus,20,self,False
4122,0,,0375AnonymousTranslator.TarikhCalamUrusiyus,20,0375AnonymousTranslator.TarikhCalamUrusiyus.20,False
4123,1,,0375AnonymousTranslator.TarikhCalamUrusiyus,20,0845Maqrizi.KhabarCanBashar.90,False
4124,2,,0375AnonymousTranslator.TarikhCalamUrusiyus,20,0930IbnIyas.NuzhatUmam.3,False
4125,3,,0375AnonymousTranslator.TarikhCalamUrusiyus,20,0845Maqrizi.KhabarCanBashar.90,True
4126,4,,0375AnonymousTranslator.TarikhCalamUrusiyus,20,0930IbnIyas.NuzhatUmam.3,True
559,559,596.0,0375AnonymousTranslator.TarikhCalamUrusiyus,346,self,False
1483,0,,0375AnonymousTranslator.TarikhCalamUrusiyus,346,0375AnonymousTranslator.TarikhCalamUrusiyus.184,False
1484,1,,0375AnonymousTranslator.TarikhCalamUrusiyus,346,0375AnonymousTranslator.TarikhCalamUrusiyus.184,True
560,560,597.0,0375AnonymousTranslator.TarikhCalamUrusiyus,347,self,False
1791,0,,0346Mascudi.TanbihWaIshraf,347,0346Mascudi.TanbihWaIshraf.146,False
561,561,598.0,0375AnonymousTranslator.TarikhCalamUrusiyus,352,self,False
1774,0,,0375AnonymousTranslator.TarikhCalamUrusiyus,352,0375AnonymousTranslator.TarikhCalamUrusiyus.24,False
1777,3,,0375AnonymousTranslator.TarikhCalamUrusiyus,352,0375AnonymousTranslator.TarikhCalamUrusiyus.194,True
583,583,630.0,0255Jahiz.Hayawan,352,self,False
1775,1,,0255Jahiz.Hayawan,352,0808MuhammadDamiri.HayatHayawanKubra.735,False
1776,2,,0209AbuCubayda,352,0845Maqrizi.KhabarCanBashar.923,False
562,562,599.0,0375AnonymousTranslator.TarikhCalamUrusiyus,353,self,False
4042,0,,0375AnonymousTranslator.TarikhCalamUrusiyus,353,0375AnonymousTranslator.TarikhCalamUrusiyus.202,False
4043,1,,0375AnonymousTranslator.TarikhCalamUrusiyus,353,0375AnonymousTranslator.TarikhCalamUrusiyus.251,False
4044,2,,0375AnonymousTranslator.TarikhCalamUrusiyus,353,0375AnonymousTranslator.TarikhCalamUrusiyus.201,True
563,563,600.0,0375AnonymousTranslator.TarikhCalamUrusiyus,354,self,False
2277,0,,0375AnonymousTranslator.TarikhCalamUrusiyus,354,0375AnonymousTranslator.TarikhCalamUrusiyus.281,True
564,564,601.0,0375AnonymousTranslator.TarikhCalamUrusiyus,544,self,False
1829,0,,0596IbnWasifShah.MukhtasarCajaibDunya,544,0930IbnIyas.NuzhatUmam.200,False
1830,1,,0596IbnWasifShah.MukhtasarCajaibDunya,544,0930IbnIyas.NuzhatUmam.199,True
565,565,602.0,0182AbuYusufYacqub.Kharaj,1389,self,False
566,566,607.0,0182AbuYusufYacqub.Athar,1389,self,False
567,567,608.0,0182AbuYusufYacqub.Kharaj,1390,self,False
2849,0,,0347IbnYunusSadafi.Tarikh,1390,0855BadrDinCayni.NukhabAfkar.3093,False
569,569,615.0,0000Aristutulis,145,self,False
740,740,789.0,0453CaliIbnRidwan,145,self,False
3895,0,,0346Mascudi,145,0930IbnIyas.NuzhatUmam.85,False
3896,1,,567IbnQalaqis,145,0930IbnIyas.NuzhatUmam.84,True
571,571,617.0,0000Aristutulis,359,self,False
2057,1,,0000Aristutulis,359,0346Mascudi.TanbihWaIshraf.34,False
2061,5,,0000Aristutulis,359,0930IbnIyas.NuzhatUmam.149,False
2063,7,,0000Aristutulis,359,0346Mascudi.TanbihWaIshraf.34,True
818,818,868.0,0346Mascudi.TanbihWaIshraf,359,self,False
2056,0,,0346Mascudi.TanbihWaIshraf,359,0346Mascudi.TanbihWaIshraf.35,False
2062,6,,0346Mascudi.TanbihWaIshraf,359,0346Mascudi.TanbihWaIshraf.33,True
2058,2,,0346Mascudi.MurujDhahab,359,0733Nuwayri.NihayatArab.221,False
2059,3,,0346Mascudi,359,0815Ghuzuli.MatalicBudur.547,False
2060,4,,0346Mascudi,359,0930IbnIyas.NuzhatUmam.149,False
2064,8,,0257IbnCabdHakam.FutuhMisr,359,0911Suyuti.HusnMuhadara.57,True
2065,9,,0596IbnWasifShah.MukhtasarCajaibDunya,359,0930IbnIyas.NuzhatUmam.148,True
574,574,620.0,0279Baladhuri.AnsabAshraf,1388,self,False
2312,0,,0230IbnSacd.TabaqatKubra,1388,0279Baladhuri.AnsabAshraf.3055,False
2313,1,,0347IbnYunusSadafi.Tarikh,1388,0855BadrDinCayni.NukhabAfkar.3093,False
2314,2,,0458Bayhaqi,1388,0774IbnKathir.MusnadCumarIbnKhattab.233,True
576,576,622.0,0279Baladhuri.AnsabAshraf,1730,self,False
824,824,874.0,0207Waqidi,1730,self,False
1526,0,,0207Waqidi,1730,0279Baladhuri.AnsabAshraf.447,False
1529,3,,0207Waqidi,1730,0845Maqrizi.ImtacAsmac.2184,False
1527,1,,0151IbnIshaq.Sira,1730,0845Maqrizi.ImtacAsmac.2184,False
1528,2,,0279Baladhuri,1730,0845Maqrizi.ImtacAsmac.2184,False
1530,4,,0204IbnKalbi,1730,0279Baladhuri.AnsabAshraf.446,True
577,577,623.0,0279Baladhuri.AnsabAshraf,1731,self,False
2812,0,,0207Waqidi,1731,0279Baladhuri.AnsabAshraf.447,False
2813,1,,0207Waqidi,1731,0911Suyuti.TanwirHawalik.78,False
2814,2,,0204IbnKalbi,1731,0279Baladhuri.AnsabAshraf.446,True
578,578,625.0,0458Bayhaqi,1895,self,False
1533,0,,0458Bayhaqi,1895,0794BadrDinZarkashi.TadhkiraFiAhadithMashhura.60,True
579,579,626.0,0255Jahiz.Hayawan,44,self,False
580,580,627.0,0255Jahiz.Hayawan,45,self,False
1182,0,,0000AnonymousPlural,45,0614MansurCabdAllah.Majmuc.86,False
581,581,628.0,0255Jahiz.Hayawan,53,self,False
2327,6,,0255Jahiz.Hayawan,53,0930IbnIyas.NuzhatUmam.15,False
2321,0,,0346Mascudi,53,0600PseudoMascudi.AkhbarZaman.12,False
2322,1,,0346Mascudi.MurujDhahab,53,0600PseudoMascudi.AkhbarZaman.12,False
2323,2,,0151IbnIshaq.Sira,53,0783IbnHadida.MisbahMudi.215,False
2328,7,,0151IbnIshaq.Sira,53,0783IbnHadida.MisbahMudi.215,True
2324,3,,0257IbnCabdHakam.FutuhMisr,53,0874IbnTaghribirdi.NujumZahira.23,False
2326,5,,0257IbnCabdHakam.FutuhMisr,53,0911Suyuti.HusnMuhadara.39,False
2325,4,,0350MuhammadKindi.WulatMisr,53,0911Suyuti.HusnMuhadara.39,False
582,582,629.0,0255Jahiz.Hayawan,66,self,False
2120,3,,0255Jahiz.Hayawan,66,0911Suyuti.HusnMuhadara.42,False
2122,5,,0255Jahiz.Hayawan,66,0930IbnIyas.NuzhatUmam.28,False
2125,8,,0255Jahiz.Hayawan,66,0930IbnIyas.BadaicZuhur.9,True
2128,11,,0255Jahiz.Hayawan,66,0930IbnIyas.NuzhatUmam.28,True
870,870,920.0,0000Anonymous.CajabHikayat,66,self,False
2117,0,,0454Qudaci,66,0626YaqutHamawi.MucjamBuldan.1756,False
2123,6,,0454Qudaci,66,0930IbnIyas.NuzhatUmam.28,False
2126,9,,0454Qudaci,66,0930IbnIyas.BadaicZuhur.9,True
2129,12,,0454Qudaci,66,0930IbnIyas.NuzhatUmam.28,True
2118,1,,0387IbnZulaq,66,0626YaqutHamawi.MucjamBuldan.3252,False
2119,2,,0350MuhammadKindi.WulatMisr,66,0911Suyuti.HusnMuhadara.42,False
2121,4,,0000AnonymousPlural,66,0930IbnIyas.BadaicZuhur.10,False
2124,7,,0257IbnCabdHakam.FutuhMisr,66,0911Suyuti.HusnMuhadara.41,True
2127,10,,0528HakamIbnAbiSalt,66,0930IbnIyas.BadaicZuhur.9,True
584,584,631.0,0255Jahiz.Hayawan,444,self,False
1970,0,,0255Jahiz.Hayawan,444,0930IbnIyas.NuzhatUmam.167,False
587,587,634.0,0383IbnCabbasKhwarizmi,18,self,False
3292,0,,0383IbnCabbasKhwarizmi,18,0733Nuwayri.NihayatArab.108,False
3293,1,,0383IbnCabbasKhwarizmi,18,0845Maqrizi.KhabarCanBashar.88,False
3296,4,,0383IbnCabbasKhwarizmi,18,0733Nuwayri.NihayatArab.108,True
3294,2,,0000Hirmus,18,0845Maqrizi.KhabarCanBashar.93,False
3295,3,,0375AnonymousTranslator.TarikhCalamUrusiyus,18,0930IbnIyas.NuzhatUmam.3,False
588,588,635.0,0388Shabushti.Diyarat,2231,self,False
919,0,,0388Shabushti.Diyarat,2231,0626YaqutHamawi.Khazal.94,False
920,1,,0388Shabushti.Diyarat,2231,0626YaqutHamawi.Khazal.93,True
589,589,636.0,0388Shabushti.Diyarat,2232,self,False
4113,0,,0388Shabushti.Diyarat,2232,0626YaqutHamawi.Khazal.74,False
4114,1,,0388Shabushti.Diyarat,2232,0682ZakariyaQazwini.AtharBilad.149,False
4116,3,,0388Shabushti.Diyarat,2232,0626YaqutHamawi.Khazal.73,True
4115,2,,0528HakamIbnAbiSalt,2232,0606IbnMamati.QawaninDawawin.59,True
4117,4,,0000AnonymousPlural,2232,0930IbnIyas.BadaicZuhur.10,True
590,590,637.0,0388Shabushti.Diyarat,2233,self,False
591,591,638.0,0388Shabushti.Diyarat,2234,self,False
2113,0,,0388Shabushti.Diyarat,2234,0626YaqutHamawi.Khazal.71,False
2114,1,,0388Shabushti.Diyarat,2234,0626YaqutHamawi.Khazal.70,True
2115,2,,0388Shabushti.Diyarat,2234,0626YaqutHamawi.Khazal.71,True
606,606,653.0,0626YaqutHamawi.MucjamBuldan,2234,self,False
607,607,655.0,0626YaqutHamawi.Khazal,2234,self,False
2116,3,,0279Baladhuri,2234,0626YaqutHamawi.MucjamBuldan.1388,True
592,592,639.0,0388Shabushti.Diyarat,2240,self,False
593,593,640.0,0388Shabushti.Diyarat,2245,self,False
3656,0,,0388Shabushti.Diyarat,2245,0626YaqutHamawi.Khazal.73,False
3657,1,,0388Shabushti.Diyarat,2245,0626YaqutHamawi.Khazal.74,False
3658,2,,0388Shabushti.Diyarat,2245,0626YaqutHamawi.Khazal.73,True
596,596,643.0,0000Hirmus,22,self,False
3261,1,,0000Hirmus,22,0845Maqrizi.KhabarCanBashar.93,False
3260,0,,0383IbnCabbasKhwarizmi,22,0845Maqrizi.KhabarCanBashar.88,False
3262,2,,0375AnonymousTranslator.TarikhCalamUrusiyus,22,0930IbnIyas.NuzhatUmam.3,False
3263,3,,0528HakamIbnAbiSalt,22,0930IbnIyas.NuzhatUmam.5,False
600,600,647.0,0626YaqutHamawi,1173,self,False
703,703,752.0,0617IbnTuwayr.NuzhatMuqlatayn,1173,self,False
2744,0,,0617IbnTuwayr.NuzhatMuqlatayn,1173,0617IbnTuwayr.NuzhatMuqlatayn.250,False
2745,1,,0617IbnTuwayr.NuzhatMuqlatayn,1173,0617IbnTuwayr.NuzhatMuqlatayn.251,False
2746,2,,0617IbnTuwayr.NuzhatMuqlatayn,1173,0821Qalqashandi.SubhAcsha.1054,False
2747,3,,0617IbnTuwayr.NuzhatMuqlatayn,1173,0617IbnTuwayr.NuzhatMuqlatayn.250,True
2748,4,,0617IbnTuwayr.NuzhatMuqlatayn,1173,0821Qalqashandi.SubhAcsha.1054,True
771,771,820.0,0685IbnSacidMaghribi.Maghrib,1173,self,False
2749,5,,0458Bayhaqi,1173,0845Maqrizi.MusawwadatMawaciz.102,True
602,602,649.0,0626YaqutHamawi,1425,self,False
756,756,805.0,0387IbnZulaq,1425,self,False
3344,0,,0387IbnZulaq,1425,0677IbnMuyassar.AkhbarMisr.93,False
3345,1,,0387IbnZulaq,1425,0677IbnMuyassar.AkhbarMisr.92,True
603,603,650.0,0626YaqutHamawi,2105,self,False
731,731,780.0,0350MuhammadKindi.FadailMisr,2105,self,False
608,608,657.0,0626YaqutHamawi.MucjamBuldan,2235,self,False
812,812,862.0,0282AbuHanifaDinawari.Nabat,2235,self,False
1795,0,,0282AbuHanifaDinawari,2235,0626YaqutHamawi.MucjamBuldan.335,False
1796,1,,0151IbnIshaq.Sira,2235,0581AbuQasimSuhayli.RawdUnuf.22,True
609,609,658.0,0626YaqutHamawi,2243,self,False
3993,1,,0626YaqutHamawi,2243,0845Maqrizi.KhabarCanBashar.2719,False
3992,0,,0487Bakri,2243,0845Maqrizi.KhabarCanBashar.2719,False
3994,2,,0685IbnSacidMaghribi,2243,0997IbnCaliSibahiZadehBursawi.AwdahMasalik.48,False
3995,3,,0685IbnSacidMaghribi,2243,0997IbnCaliSibahiZadehBursawi.AwdahMasalik.47,True
611,611,660.0,0000Abaqrat0000Btulimus,94,self,False
612,612,661.0,0280IbnTayfur,627,self,False
617,617,666.0,0542IbnMunjibTajRiyasaIbnSayrafi,2087,self,False
2595,0,,0350MuhammadKindi.WulatMisr,2087,0692IbnCabdZahir.RawdaBahiyya.87,False
2596,1,,0230IbnSacd.TabaqatKubra,2087,0742Mizzi.TahdhibKamal.2179,False
2597,2,,0230IbnSacd.TabaqatKubra,2087,0748Dhahabi.SiyarAclamNubala.2329,False
2598,3,,0241IbnHanbal,2087,0748Dhahabi.TarikhIslam.1920,False
2601,6,,0241IbnHanbal,2087,0748Dhahabi.TarikhIslam.1920,True
2599,4,,0454Qudaci,2087,0889IbnAhmadSakhawi.TuhfatAhbab.74,False
2600,5,,0209AbuCubayda,2087,0748Dhahabi.SiyarAclamNubala.2327,True
618,618,667.0,0617IbnTuwayr.NuzhatMuqlatayn,109,self,False
838,838,888.0,0000Anonymous,109,self,False
3924,2,,0000Anonymous,109,0930IbnIyas.NuzhatUmam.23,False
3922,0,,0528HakamIbnAbiSalt,109,0930IbnIyas.NuzhatUmam.23,False
3923,1,,0000AnonymousPlural,109,0930IbnIyas.NuzhatUmam.23,False
3925,3,,0000AnonymousPlural,109,0930IbnIyas.NuzhatUmam.22,True
619,619,668.0,0617IbnTuwayr.NuzhatMuqlatayn,486,self,False
723,723,772.0,0350MuhammadKindi.FadailMisr,486,self,False
620,620,669.0,0617IbnTuwayr.NuzhatMuqlatayn,876,self,False
2797,0,,0617IbnTuwayr.NuzhatMuqlatayn,876,0617IbnTuwayr.NuzhatMuqlatayn.251,False
2798,1,,0617IbnTuwayr.NuzhatMuqlatayn,876,0617IbnTuwayr.NuzhatMuqlatayn.252,False
2799,2,,0617IbnTuwayr.NuzhatMuqlatayn,876,0617IbnTuwayr.NuzhatMuqlatayn.250,True
2800,3,,0617IbnTuwayr.NuzhatMuqlatayn,876,0617IbnTuwayr.NuzhatMuqlatayn.251,True
621,621,670.0,0617IbnTuwayr.NuzhatMuqlatayn,877,self,False
3303,1,,0617IbnTuwayr.NuzhatMuqlatayn,877,0617IbnTuwayr.NuzhatMuqlatayn.252,False
3308,6,,0617IbnTuwayr.NuzhatMuqlatayn,877,0617IbnTuwayr.NuzhatMuqlatayn.251,True
3309,7,,0617IbnTuwayr.NuzhatMuqlatayn,877,0617IbnTuwayr.NuzhatMuqlatayn.252,True
3302,0,,0588IbnMamun.AkhbarMisr,877,0617IbnTuwayr.NuzhatMuqlatayn.253,False
3306,4,,0588IbnMamun.AkhbarMisr,877,0845Maqrizi.MusawwadatMawaciz.145,False
3307,5,,0588IbnMamun.AkhbarMisr,877,0617IbnTuwayr.NuzhatMuqlatayn.253,True
3311,9,,0588IbnMamun.AkhbarMisr,877,0845Maqrizi.MusawwadatMawaciz.145,True
3304,2,,0692IbnCabdZahir.RawdaBahiyya,877,0845Maqrizi.MusawwadatMawaciz.148,False
3310,8,,0692IbnCabdZahir.RawdaBahiyya,877,0845Maqrizi.MusawwadatMawaciz.148,True
3305,3,,0387IbnZulaq,877,0845Maqrizi.MusawwadatMawaciz.149,False
622,622,671.0,0617IbnTuwayr.NuzhatMuqlatayn,878,self,False
1836,0,,0588IbnMamun.AkhbarMisr,878,0845Maqrizi.MusawwadatMawaciz.145,True
623,623,672.0,0617IbnTuwayr.NuzhatMuqlatayn,880,self,False
3914,0,,0617IbnTuwayr.NuzhatMuqlatayn,880,0617IbnTuwayr.NuzhatMuqlatayn.229,False
3918,4,,0617IbnTuwayr.NuzhatMuqlatayn,880,0845Maqrizi.MusawwadatMawaciz.150,False
748,748,797.0,0387IbnZulaq,880,self,False
3915,1,,0387IbnZulaq,880,0677IbnMuyassar.AkhbarMisr.92,False
3916,2,,0387IbnZulaq,880,0845Maqrizi.MusawwadatMawaciz.149,False
3919,5,,0387IbnZulaq,880,0677IbnMuyassar.AkhbarMisr.91,True
3921,7,,0387IbnZulaq,880,0845Maqrizi.MusawwadatMawaciz.149,True
3917,3,,0420Musabbihi.AkhbarMisr,880,0845Maqrizi.MusawwadatMawaciz.150,False
3920,6,,0692IbnCabdZahir.RawdaBahiyya,880,0845Maqrizi.MusawwadatMawaciz.148,True
624,624,673.0,0617IbnTuwayr.NuzhatMuqlatayn,881,self,False
1317,1,,0617IbnTuwayr.NuzhatMuqlatayn,881,0845Maqrizi.MusawwadatMawaciz.150,False
1318,2,,0617IbnTuwayr.NuzhatMuqlatayn,881,0617IbnTuwayr.NuzhatMuqlatayn.229,True
1321,5,,0617IbnTuwayr.NuzhatMuqlatayn,881,0845Maqrizi.MusawwadatMawaciz.150,True
1316,0,,0420Musabbihi.AkhbarMisr,881,0845Maqrizi.MusawwadatMawaciz.150,False
1320,4,,0420Musabbihi.AkhbarMisr,881,0845Maqrizi.MusawwadatMawaciz.150,True
1319,3,,0387IbnZulaq,881,0845Maqrizi.MusawwadatMawaciz.149,True
625,625,674.0,0617IbnTuwayr.NuzhatMuqlatayn,882,self,False
627,627,676.0,0617IbnTuwayr.NuzhatMuqlatayn,885,self,False
2884,0,,0420Musabbihi.AkhbarMisr,885,0845Maqrizi.MusawwadatMawaciz.155,True
628,628,677.0,0617IbnTuwayr.NuzhatMuqlatayn,900,self,False
2495,0,,0617IbnTuwayr.NuzhatMuqlatayn,900,0617IbnTuwayr.NuzhatMuqlatayn.137,False
2496,1,,0617IbnTuwayr.NuzhatMuqlatayn,900,0821Qalqashandi.SubhAcsha.1031,False
2498,3,,0617IbnTuwayr.NuzhatMuqlatayn,900,0617IbnTuwayr.NuzhatMuqlatayn.137,True
2497,2,,0677IbnMuyassar.AkhbarMisr,900,0617IbnTuwayr.NuzhatMuqlatayn.136,True
629,629,678.0,0617IbnTuwayr.NuzhatMuqlatayn,901,self,False
3265,0,,0617IbnTuwayr.NuzhatMuqlatayn,901,0617IbnTuwayr.NuzhatMuqlatayn.137,True
630,630,679.0,0617IbnTuwayr.NuzhatMuqlatayn,902,self,False
635,635,684.0,0617IbnTuwayr.NuzhatMuqlatayn,909,self,False
1214,0,,0617IbnTuwayr.NuzhatMuqlatayn,909,0617IbnTuwayr.NuzhatMuqlatayn.144,True
636,636,685.0,0617IbnTuwayr.NuzhatMuqlatayn,910,self,False
1989,0,,0617IbnTuwayr.NuzhatMuqlatayn,910,0617IbnTuwayr.NuzhatMuqlatayn.148,False
1990,1,,0617IbnTuwayr.NuzhatMuqlatayn,910,0821Qalqashandi.SubhAcsha.70,False
1991,2,,0617IbnTuwayr.NuzhatMuqlatayn,910,0821Qalqashandi.SubhAcsha.1027,True
637,637,686.0,0617IbnTuwayr.NuzhatMuqlatayn,911,self,False
1470,0,,0617IbnTuwayr.NuzhatMuqlatayn,911,0617IbnTuwayr.NuzhatMuqlatayn.148,True
638,638,687.0,0617IbnTuwayr.NuzhatMuqlatayn,912,self,False
1391,1,,0617IbnTuwayr.NuzhatMuqlatayn,912,0845Maqrizi.MusawwadatMawaciz.278,True
1390,0,,0692IbnCabdZahir.RawdaBahiyya,912,0845Maqrizi.MusawwadatMawaciz.278,True
639,639,688.0,0617IbnTuwayr.NuzhatMuqlatayn,913,self,False
1618,0,,0617IbnTuwayr.NuzhatMuqlatayn,913,0617IbnTuwayr.NuzhatMuqlatayn.165,False
1619,1,,0617IbnTuwayr.NuzhatMuqlatayn,913,0617IbnTuwayr.NuzhatMuqlatayn.166,False
1620,2,,0617IbnTuwayr.NuzhatMuqlatayn,913,0617IbnTuwayr.NuzhatMuqlatayn.164,True
1621,3,,0617IbnTuwayr.NuzhatMuqlatayn,913,0617IbnTuwayr.NuzhatMuqlatayn.165,True
640,640,689.0,0617IbnTuwayr.NuzhatMuqlatayn,923,self,False
643,643,692.0,0617IbnTuwayr.NuzhatMuqlatayn,941,self,False
3589,0,,0617IbnTuwayr.NuzhatMuqlatayn,941,0617IbnTuwayr.NuzhatMuqlatayn.185,False
3590,1,,0617IbnTuwayr.NuzhatMuqlatayn,941,0617IbnTuwayr.NuzhatMuqlatayn.184,True
3592,3,,0617IbnTuwayr.NuzhatMuqlatayn,941,0845Maqrizi.MusawwadatMawaciz.205,True
858,858,908.0,0460Anonymous.DhakhairTuhaf,941,self,False
3591,2,,0460Anonymous.DhakhairTuhaf,941,0845Maqrizi.MusawwadatMawaciz.205,True
644,644,693.0,0617IbnTuwayr.NuzhatMuqlatayn,942,self,False
2079,0,,0617IbnTuwayr.NuzhatMuqlatayn,942,0617IbnTuwayr.NuzhatMuqlatayn.186,False
2081,2,,0617IbnTuwayr.NuzhatMuqlatayn,942,0845Maqrizi.MusawwadatMawaciz.204,False
2082,3,,0617IbnTuwayr.NuzhatMuqlatayn,942,0617IbnTuwayr.NuzhatMuqlatayn.185,True
2083,4,,0617IbnTuwayr.NuzhatMuqlatayn,942,0845Maqrizi.MusawwadatMawaciz.203,True
859,859,909.0,0460Anonymous.DhakhairTuhaf,942,self,False
2080,1,,0692IbnCabdZahir.RawdaBahiyya,942,0845Maqrizi.MusawwadatMawaciz.204,False
645,645,694.0,0617IbnTuwayr.NuzhatMuqlatayn,943,self,False
2631,0,,0617IbnTuwayr.NuzhatMuqlatayn,943,0617IbnTuwayr.NuzhatMuqlatayn.185,False
2633,2,,0617IbnTuwayr.NuzhatMuqlatayn,943,0845Maqrizi.MusawwadatMawaciz.205,False
2634,3,,0617IbnTuwayr.NuzhatMuqlatayn,943,0617IbnTuwayr.NuzhatMuqlatayn.184,True
2637,6,,0617IbnTuwayr.NuzhatMuqlatayn,943,0845Maqrizi.MusawwadatMawaciz.204,True
2638,7,,0617IbnTuwayr.NuzhatMuqlatayn,943,0845Maqrizi.MusawwadatMawaciz.205,True
2632,1,,0460Anonymous.DhakhairTuhaf,943,0845Maqrizi.MusawwadatMawaciz.205,False
2635,4,,0460Anonymous.DhakhairTuhaf,943,0845Maqrizi.MusawwadatMawaciz.205,True
2636,5,,0692IbnCabdZahir.RawdaBahiyya,943,0845Maqrizi.MusawwadatMawaciz.204,True
648,648,697.0,0617IbnTuwayr.NuzhatMuqlatayn,958,self,False
649,649,698.0,0617IbnTuwayr.NuzhatMuqlatayn,959,self,False
1846,0,,0617IbnTuwayr.NuzhatMuqlatayn,959,0821Qalqashandi.SubhAcsha.1059,False
1849,3,,0617IbnTuwayr.NuzhatMuqlatayn,959,0617IbnTuwayr.NuzhatMuqlatayn.192,True
1847,1,,0692IbnCabdZahir.RawdaBahiyya,959,0821Qalqashandi.SubhAcsha.1059,False
1848,2,,0630IbnAbiTayyi,959,0845Maqrizi.MusawwadatMawaciz.221,False
650,650,699.0,0617IbnTuwayr.NuzhatMuqlatayn,960,self,False
2299,0,,0617IbnTuwayr.NuzhatMuqlatayn,960,0617IbnTuwayr.NuzhatMuqlatayn.196,False
2300,1,,0630IbnAbiTayyi,960,0845Maqrizi.MusawwadatMawaciz.221,False
2301,2,,0681IbnKhallikan.WafayatAcyan,960,0874IbnTaghribirdi.NujumZahira.822,False
2304,5,,0681IbnKhallikan.WafayatAcyan,960,0874IbnTaghribirdi.NujumZahira.821,True
