begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	ch_match	align_len	matches_percentage	w_match	series_b1	series_b2
306	806	825	1514	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms1445	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms2304	286	ال-ا-موا-ت -بكي الذين مضوا -فه-م سادا-تنا- -ق--تل---وا فل-------م -نطلب---- --ل---هم- ---بترات -يا حفص--- ---يا -كهف ال----عشيرة كلها --يا ---ذا- ا----لنوال -وسا--تر -ال-عورات اما قتلت ف-ا---ن----ت كنت عمي-دهم و----ا---لك--هف للايت-ا-م- والجارات -اود-ي -رجاء -لا --كمثل- ---رجاءن-ا --ر-------جل --و-عقبة --فا--رج- الكربات وشبابنا عم-رو --وفهد -ذو الندي-- و----------ا--ب-ن -السليط -وعامر -الغارا--ت قتلوا و--لم اسمع ب-مثل -مصابهم سروات- --ا-----قو-ام -بنو --سروات طلت دماءهم --فلم--- تفرغ ل----هم -محن ولم --يطل--ب- لهم-- ب-جناة ا-بو الثناء --الفضيلي ا--- حماد بن هبة الله بن حماد بن الفضيل ابو الثناء الفضيلي الحراني -------التاجر -من اهل --حران --رحل --في -طلب الحديث وسمع الكثير بال-شام وال-عراق و--مصر وخراسان	القاضي ابا محمد الحسن بن ابراهيم بن الخشاب يقول لي مدح الاستاذ حماد البزاعي والدك لما ولي قضاء حلب بقصيدة ضاديه ودخل الي والدي وعرضها عليه بعد ان انشدها والدك فاخذها والدي منه وهي بخطه فناولينها لا كتب علي خطه وانا اذ ذاك صبي وسمعتها من لفظه وهو ينشدها والدي فلم يبق علي خاطري منها غير بيت واحد وهو يقول وغدا بنجم ال--دين و--ابن- جماله متوليا امر الثريعة والقضا ظ قرات بخط غالب بن الحصين وانبانا به عنه ابو عبد الله بن النجار قال ووفاته بها يعني وفاة حماد بحلب في سنة ثمانين وخمسماءه وقال لي نسيب حماد المهذب علي بن محمود بن علي البزاعي مات حماد بعله السل حماد بن هبة الله بن حماد بن الفضيل ابو الثناء الفضيلي الحراني الحافظ التاجر رحل الي البلاد في التجارة وطلب الحديث وسمع الكثير بالعراق والجزيرة والشام وخراسان	1445	2304	3138870102672257420	-7412446521835437438	199	713	40.11220169067383	16	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
47	785	528	1431	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms1600	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms1401	268	--ا- --عبد الرحمن بن ----ا--بي -----الق-اسم ب-ن- --غنا-ءم- --بن يوسف بدر ال--دين ابو محمد -ال--معروف -ب---ابن الم-سجف العس-قلاني ---ول--د في سنة ثل--ا----ث وثمانين وخمسماءة -وم---ات --بدمشق في ال-----مح-------رم- سنة س--ت وثل-ا-ثين- --و--ستماءة وقدم -ال----قا---هرة --واقام -بها- عبد -الرحمن ---ابن الاشعث ا-- ---عبد ا---لرحمن بن-- --م-حمد ----بن----- الاشعث بن قيس بن معدي كرب بن معاوية بن جبلة بن عدي بن ربي-------ع---ة بن الحارث بن الاصغر ابن الحارث -الاكبر ابن --معاوية بن -ثور -بن مرفع بن- -----معاوية -------بن ثور- بن -ع-فير -بن- عدي --بن مرة بن ادد بن- ---زيد بن منجب ال-كندي- ابو ابن ابي-- القاسم اب----ن ---ابي محمد اسلم --جده ا--لاشعث بن	اواق واعطي الاشعث بن قيس اثنتي عشرة اوقية انبانا ابو اليمن الكندي عن ابي البركات الانماطي قال اخبرنا ابو طاهر احمد بن الحسن وابو الفضل بن خيرون قالا اخبرنا محمد بن الحسن بن احمد قال اخبرنا ابو الحسين محمد بن احمد بن اسحاق قال اخبرنا ابو حفص الاهوازي قال حدثنا خليفة بن خياط ظ قال ومن عفير بن عدي بن الحارث ابن مرة بن ادد ثم من كندة وهم ولد ثور بن عفير الاشعث بن قيس بن معدي كرب بن معاوية بن جبلة بن عدي بن ربيعة بن معاوية بن الحارث بن معاوية ابن ثور بن مرتع بن ثور وهو كندي بن عفير امه كبشة بنت يزيد من ولد الحارث بن عمرو بن معاوية يكني ابا محمد مات في اخر سنة اربعين بعد قتل علي عليه السلا-م قليلا انبانا ابو حفص عمر بن محمد ا-لمءدب عن ابي غالب بن	1600	1401	110425463557647024	1610490631908293508	179	648	41.35802459716797	22	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
418	1036	686	1378	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0024	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms2328	177	-ي-- ال-عب-اس ا--حمد -بن محمد بن علي بن- -الحسن بن -علي بن جعفر -بن --ا-برا-هيم ب-ن -اسما--عيل ب--------ن --جعفر بن محمد -بن ---ابراهيم- بن عبيد ---الله بن --م-------وسي---------- بن جعفر الصادق بن محمد الباقر بن علي زين العابدين بن الحسين بن علي بن ابي طالب عل--يهم ال-س----لا-م ال--شر--يف -عز -ال-دين ابو اسحاق ابن ابي ال-عباس -الحسيني ال--غر	ليلة الاربعاء الثامن والعشرين من صفر سنة ست وحمسين وستماءة ودفن يوم الاربعاء بمقبرة باب الصغير بدمشق حمزة بن علي بن زهرة ابن علي بن محمد بن محمد بن احمد بن محمد بن الحسين بن اسحاق بن جعفر الصادق بن محمد الباقر بن علي زين العابدين بن الحسين بن علي بن ابي طالب الحسيني الاسحاقي ابو المكارم بن ابي سالم بن ابي الحسن ا-لحلبي المعروف بالشري-ف الطاهر	24	2328	8638012251454673291	-4044725265663868859	126	344	51.453487396240234	20	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
490	1407	571	1490	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0238	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0393	72	او-- يشت-به -الكلامان وقال ابو عبد الله معاذ بن اسماعيل اللاذقي قدم المتنبي اللاذقية	فويل للتيقظ والمنام-- وقال ابو عبد الله معاذ بن اسماعيل اللاذقي قدم المتنبي اللاذقية	238	393	-8527873764075402887	-7683977554172930728	58	85	84.70587921142578	11	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
8	470	337	892	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms1894	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0327	186	ا-لخزرج بن تيم -ال--له -ب--ن النمر بن قاسط بن هنب بن افصي بن دعمي بن جديلة بن اسد بن ربيعة بن نزار من بني القرية والقرية ا--م- بني --عمرو بن ---عا-مر وهي ايضا ام ضرار ب--ن ---عبد -ا-لمطلب وكان ال----عب---اس ا----سن -من ر-سول الله صلي -الله علي-ه -و----سلم ب--ثل--اث سنين ول----د قب-ل الفيل بثلا--ث سنين- وكان محبا -ل-ر---سول -الله صل--ي --الله ---ع---ل--ي-ه وسل--م --ماءلا ال-يه -وكا-ن --رسول-- -ا--لله صل-ي --ال--له- عليه --	اهل مدر لا وبر قال ومن قباءل النمر بن قاسط بن هنب بن افصي بن دعمي بن جديلة بن اسد بن ربيعة بن نزار -فقب--اءل تيم الله بن النمر بنو الخزرج بن تيم الله ومن الخزرج تفرعت بطون الخزرج وافخاذها فولد الخزرج بن تيم الله بن النمر ابن قاسط سعد قبيلة كبيرة فولد لسعد بن الخزرج عامر الضحيان قبيلة وكان سيدا في زمانه وكان حاكم العرب يقعد لقومه الضحي فسمعته ربيعة الضحيان والبيت فيه وهو البيت الثالث فمن ولده عامر بن هلال قبيلة وهو هلال بن	1894	327	-4265532458059933636	-7916526886072940180	121	425	43.764705657958984	19	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
438	1	1169	983	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0530	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0972	399	--يد بن -مسلم و-زيد بن -----------ي--حيي -بن عبيد -------و--م---ن اب----ي ---مسهر -الغس-اني- و--جماعة --س-واهم ---يطو-ل ذكرهم روي- -عنه ابن-اه عبد -ال-ل-ه --وصالح وابن -ع---------مه -حنبل بن ا----سحاق بن ---حنبل---- والح--سين -بن الصباح البزاز ومحمد بن -اس--حا-ق --الصاغاني ---وا-ح---مد بن ------ا-----لحسن --ا---لتر-م--ذي --واب--و ب------كر -محمد بن -طريف الاعين --و-ابو دا-ود السجستاني وابو عبد الله محمد بن اسماعيل البخاري وابو الحسين مسلم بن الحجاج وابراهي-م بن اسحاق الحر-بي وموسي بن هار-ون الحما-ل و---ا--بو -زرعة وابو-- حاتم الرازيان وعبا----س -الدوري -وم-حمد بن -عبيد الله ا--ل---مناد--ي -وبقي- بن -----مخل----د واحمد بن يحيي -الحلوا-ني وادريس -بن --عبد ال-كريم الحد-اد -ال---مقرء ومحمد بن -يحيي المروزي واب-راهيم- بن --ها-شم البغوي- ومحمد بن -عبد ال-----------له ال-حضر--مي مطين -ويعقو---ب بن -شبة البصري وا----بو -بكر ال---ا-ثرم وابو --بكر المروذي- وابو زرع-ة الدمشقي ---في -جماع-ة ا--خر-----------هم--- -ابو الق-----اسم وكان- قد خرج ال-----ي -الشام --قاصدا- -لمحمد -بن يوسف الفر--	شعيب بن شابور ومحمد بن حرب الخولاني وعمر ابن عب-د الواحد ومحمد بن ابي عدي والمءمل بن اسماعيل وابي قرة موسي ابن طارق والنضر بن شميل ووكيع بن الجراح والوليد بن مسلم وابي معاوية الضرير ويحيي بن ادم ويحيي بن سعيد القطان ومرحوم بن عبد العزيز العطار وهشام بن يوسف وابي تميلة يحيي بن واضح وعمر بن عبيد وابي بكر بن عياش وغيرهم روي عنه بقية بن الوليد ويحيي بن ادم وكانا من شيوخه والاءمة ال--حفا-ظ -ابو عبد الله محمد بن اسماعيل البخاري وابو الحسين مسلم بن الحجاج القشيري وابو -عيسي الترمذي وابو عبد الرحمن النساءي واسحاق بن منصور الكوسج واحمد بن سلمة واباء بكر محمد بن اسماعيل بن مهران الاسماعيلي ومحمد بن الحسين بن الحسن البرذعي ومحمد بن عاصم واباء العباس محمد ابن اسحاق الثقفي واحمد بن سهل بن بحر ومحمد بن اسحاق السر-اج وابنه محمد بن اسحاق بن راهويه ومحمد بن حميد الرازي ومحمد بن الازهر ومحمد بن رافع ومحمد بن يحيي الذهلي واحمد بن عصمة النيسابوري -ابو الفضل وابراهيم بن اسماعيل العنبري واحمد بن سعيد الدارمي ويحيي بن معين وابو يعقوب الاسفراييني وجعفر- الفريابي والحسن بن سفيان ويعقوب ابن يوسف الوراق	530	972	8082588882385593699	-140964263176166200	279	991	40.262359619140625	28	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
684	254	1017	677	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms3000	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms3049	228	-- محمد بن هارون بن محمد بن عبد الله بن محمد -بن علي بن عبد الله بن عباس بن عبد المطلب بن هاشم بن عبد مناف الخليفة امير الم-------ءمنين ا-بو اسحاق المعتصم ب--ال-له ابن ال-خلي-فة ا-م--ير الم-ءم--نين ابي- جعفر ال--رشيد ابن الخليفة امير المءمنين ابي ع---ب-د ال----ل-------ه المه--دي ا----بن ال-------خ-ل-يفة ا-م----ير الم-ءمنين ا-----بي- --جعفر -الهادي العباسي الم----عرو-ف ب--المثمن -ثامن خلفا--ء -بني --ال--عب-اس -ا-مه -ام- --	بن محمد بن هارون بن محمد بن عبد الله بن محمد ابن علي بن عبد الله بن عباس بن عبد المطلب بن هاشم بن عبد مناف ابو عبد الله المعتز بالله بن المتوكل بن المعتصم بن الرشيد بن المهدي بن المنصور قدم دمشق مع ابيه المتوكل وبويع له بالخلافة -بعد المستعين حكي عن ابيه المتوكل حكي عنه ابنه عبد الله بن المعتز واختلف في اسمه فقيل محمد وقيل احمد وقيل الزبير ذكر ابو العباس- احمد بن يونس بن المسيب الضبي ان اسمه احمد وقال اخبرني باسمه محمد بن	3000	3049	-1989749995471775389	112696429190569022	168	425	53.64706039428711	25	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
1289	1	1462	176	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms1377	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms1963	171	ولا خير عنده وليس علي شر اذا دام من صبر---- وبغضي له شهد الله حيا وميتا اوجبه اخذه محاريب الكعبة الذهب ب والفضة وضربها دنانير ودراهم وسماها الكعبية وانهب العرب الرملة وخرب بغداد	ولا خير عنده وليس علي شر اذا دام من صبر قال وبغضي له شهد الله حيا وميتا اوجبه اخذه محاريب الكعبة الذهب --والفضة وضربها دنانير ودراهم وسماها الكعبية وانهب العرب الرملة وخرب بغداد	1377	1963	-6762699939345659355	1975011922201678761	140	177	96.61016845703125	31	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
740	1091	1009	1452	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms1535	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms2627	182	الخضر عليه --ال--سل-ا----م -الخضر صا--حب- ---موسي -عل--يه ا-------لسلام -اختلف -في- ا-س-مه وفي- اسم- ا-بي---ه -فقيل -خضر --------بن ادم عليه -ال--س---ل-----ام لصل-به وقيل- ا-سم-ه معمر بن مالك بن عبد الله بن نصر بن الازد وقيل -----الخضر من ولد العيص بن اسحاق بن ابراهيم -خليل ا-لرحمن صلوات الله علي-ه و-قيل ا--سمه بل--------يا-- -وقي--ل-- ا-يليا -بن م-لكان --بن ف-	الخضر بليا وقيل ايليا بن ملكان بن فالغ بن عابر بن شالخ بن ارفخشد بن سام بن نوح عليه السلام وقيل اسمه ارميا بن حلقيا وذكر اسماعيل بن ابي اويس قال اسم الخضر فيما بلغنا والله اعلم المعمر بن مالك بن عبد الله بن نصر بن الازد وقال غيره الخضر من ولد العيص بن اسحاق بن ابراهيم ويقال ان اسمه --ارميا بن حليفا ويقال انه من الفرس وهو صاحب موسي عليه السلام دخل معه انطاكية في	1535	2627	2280346605816358271	7101703672620644646	132	363	50.13774108886719	18	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
808	94	1261	621	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0429	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0678	207	--في الانام معاويه ابو العباس ا----بن ا---------لصا-بو----ني -ب- ا-----حمد بن --------------محمد -بن ------محمود بن احمد بن علي بن احمد بن عثمان بن موسي ابو العباس ابن موفق الدين ابي عبد الله ابن الشيخ ابي الفتح المحمودي الصابوني الشافعي مولده في سنة تسع وستين وخمسماءة سمع من السلفي بالاسكندرية وسمع ببغداد من ابي الفتح عبيد الله بن ا عبد الله بن شاتيل وحدث بدمشق ومصر ---ت-وفي ب---مصر- -------في ثال-ث -شهر--- ------ر--مضان- سنة احدي وثلاثين و-ستماءة --ود-فن -الي جانب جده ب--س-فح ال-مقطم ا---بن -ظهير-- -الدين الانصاري -نحو --ب احمد بن محم-د بن -قي-	توفي ال-شيخ الا-جل ابو العباس احمد بن الشيخ الاجل الموفق ابي عبد الله محمد بن الشيخ الاجل الصالح ابي الفتح محمود بن احمد بن علي بن احمد بن عثمان بن موسي المحمودي الصابوني الشافعي بمصر ودفن الي جانب جده بسفح المقطم سمع بالاسكندرية بافادة ابيه من الحافظ ابي طاهر احمد بن محمد الاصبهاني وببغداد من ابي الفتح عبيد الله بن ------------------عبد الله بن شاتيل وحدث بدمشق ومصر سمعت منه بالقاهرة وسالته عن مولده فذكر ما يدل تقريبا انه سنة -تسع و--ستين وخمسماءة احمد بن محمد بن محمود بن سعيد الغزنوي الفقيه المعروف بالتاج الحن--في وقيل فيه احمد بن محمود بن سعيد	429	678	4735469960996030425	8294217535294603117	145	552	37.5	24	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
73	377	670	1079	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms1392	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms2030	477	ا---ية -خر-ج -ال--حسي---ن- ----م----ن م---كة الي العراق فلما-- --مر -بباب ---الم--سجد الحرام قال- -و-------------ذكر ---ال-------بيتين وكتب مروان الي عبيد الله بن زياد اما بعد فان الحسين بن علي قد توجه اليك --وهو الحسين ابن فاطمة وفاطمة بنت رسول الله صلي الله عليه وسلم وتا الله ما احد يسلمه الله احب الينا من الحسين فاياك ان تهيج علي نفسك ما لا يسده شء ولا تنساه العامة ولا تدع ذكره والسلام----- وكتب اليه عمرو بن سعيد بن العاص اما بعد فقد توجه اليك الحسين وفي مثله- تعتق او تكون عبدا تسترق كما يسترق العبيد ------وقدم ال-حس---ين مسلم بن --عقيل بن --ابي طال---ب --الي ا--لكوفة ---وا-مر-ه ا-ن يكتب اليه بخبرهم- --فقدم- الكوفة وعليها النعما-ن -بن بشير ----وكتب- اليه ان-ي قد-مت الكوفة فبا-يعني- منهم الي- -ان-	الحسين الرسل والكتب يدعونه اليهم فخرج متوجها الي العراق في اهل بيته وستين شيخا من اهل الكوفة وذلك يوم الاثنين في عشر ذي الحجة سنة ستين فكتب مروان الي عبيد الله بن زياد اما بعد فان الحسين بن علي قد توجه اليك ظ وهو الحسين -بن فاطمة وفاطمة بنت رسول الله صلي الله عليه وسلم وت--الله ما احد يسلمه الله احب الينا من الحسين فاياك ان تهيج علي نفسك ما لا يسده شء ولا تنساه العامة ولا تدع ذكره والسلام عليك وكتب اليه عمرو بن سعيد بن العاص اما بعد فقد توجه اليك الحسين وفي مثلها تعتق او تكون عبدا يسترق كما تسترق العبيد اخبرنا ابو القاسم عبد الله بن الحسين بن رواحة -الحموي اجازة او سماعا قال اخبرنا ابو طاهر احمد بن محمد بن احمد الحافظ قال -اخبرنا ابو عبد الله الحسين بن علي- بن احمد بن البسري قرات عليه وقرء عليه وانا	1392	2030	471257528693647	-3680682021734324199	359	708	67.37287902832031	73	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
765	1	1025	322	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0532	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms2226	164	بن ا----نس بن ---عوف بن --قاسط بن مازن بن شيبان بن ذهل بن ثعلبة بن عكابة بن صعب بن علي بن بكر بن واءل -بن قاسط --بن هنب ---بن ا---فصي بن دعمي --ب--ن جديلة بن -اس-د -بن ربيعة ب-ن -نزار بن --معد بن ع-دن---ان بن ا-د ---ب--ن ادد بن -------ا-لعميسع -----بن --حم---ل بن -نبت -بن -قيدار بن اسماعي-ل بن- ابراهيم الخليل صلوات الله --	بن اليثربي بن الريان بن الحارث بن مالك بن شيبان بن ذهل بن ثعلبة بن عكابة بن صعب بن علي بن بكر بن واءل ابو محمد وقيل ابو ساسان الرقاشي الربع-ي البصري وقيل ابو ساسان لقب ولي-س بكنية روي عن عثمان بن عفان وعلي بن ابي طالب ومجاشع بن مسعود وابي موسي الاشعري والمهاجر بن قنفذ روي عنه الحسن البصري وابنه يحيي بن الحضين -وعبد الله بن	532	2226	-3527548440346194832	749162093941098461	107	324	50.61728286743164	25	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
8	664	358	1130	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms1621	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms3175	209	الله ب-ن م-حم------د -بن هبة -ا--ل--ل------ه- --بن ا--حمد -بن يحيي بن -----------زهير بن هارون -بن موسي بن عيسي بن عبد الله بن محمد بن عامر ابي جرادة العقيلي الحلبي ابو المجد مجد ------ال-دين ----ابن -ال--صا-حب --كم-ال الدين ابي -ال-قا---سم ا-بن ال----عدي-م-- الحنفي و--ل-د بحل-ب- -----في --جمادي --ا--لاولي --سنة ا---ربع--- عشرة -وستماءة وسمع ---من- -ثابت -بن مشرف حضورا --ومن --عم ابيه -القاضي -ابي غانم هبة الله و---ا-بي محمد --عبد ال--ر-حمن -بن عبد الله ب-ن عل-وان	اقفر بعد مسلمة الصيد لمن رمي واختل الثغر فوهي وعلي اثر من سلف يمضي من خلف ثم مضي زهير بن هارون ابن موسي بن عيسي بن عبد الله بن محمد بن عامر ابي جرادة العقيلي الحلبي -جد جد جد ابي وبنوا العديم كلهم من نسله واكثر الاملاك التي كانت لسلفنا بحلب اورم الكبري ويحمول واقذار ولءلءه والسبن هو الذي اشتراها وكان حافظا لكتاب الله تعالي عنده فضل وادب وورع وديانة ووقفت علي كتاب في رق يتضمن وقفا وقفه زهير بن هارون بن موسي ا-نه وقف اربع حقال باورم الكبري من قري حلب تصدق بها علي ان	1621	3175	-3257706514787588150	3283967509892901216	139	468	44.658119201660156	16	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
807	358	1542	1337	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms1238	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms1764	519	ا----كي -عز الدين- ابن مس------كي---ن --ا ال-حسن بن ال--------حارث -بن ال-حس-ين- -بن يحيي --بن -خليفة -بن ---نج----ا بن ----ال-حسن -----بن محمد --عز- -ال---دين- اب-----ن --مسكين ------الشافعي و-لد --ف-ي ---وتوفي -ل--ي----لة السبت ثامن ---جم-اد--ي ا-لاولي سنة ع-شر -وسبعما--ءة وهو -ا--حد -ا-ءمة الفقهاء واكابر الصل---حاء --حدث عن ال-رشي---د--- -العطار و ودرس ب--المدرسة -ال----نا-صري---ة --المجا--ورة لقبة --الشافعي-- -بال-قرا-فة وعين لقضاء -دمشق ------فا-متن-ع ---كتب- ابن ا-ل-رف-عة تحت خطه في فتوي- ------جوابي كجواب- سيدي وشيخي ابو عل--ي الحصاءري ا- الحسن بن حبيب بن عبد الملك بن حبيب ابو علي الفقيه الشافعي المعروف بالحصاءري --ا----لدمشقي ---ا-----حد الثقات الاثبات سمع بمصر------------- محمد بن عبد الله بن عبد الحكم و---------الربيع -بن سليمان المرادي------- وابراهيم بن مرزوق البصري وبكار بن قتيبة وابا محمد ازهر بن زفر الوراق وابا غسان مالك بن يحيي وعبد الله بن محمد بن شعيب ابن ابي مريم --وعلا-------ن---------------------- وفهد بن سليمان وبكر بن سهل وابا يعقوب ---ا--بن ا----	الدمشقي قال اخبرنا ابو مسلم المءيد بن عبد الرحيم بن الاخوة وصاحبته عين الشمس بنت ابي سعيد قالا اخبرنا ابو الفرج سعيد بن ابي الرجاء الصيرفي قالت اجازة قال اخبرنا ابو طاهر احمد بن محمود الثقف-ي وابو الفتح منصور بن الحسين قالا اخبرنا ابو بكر محمد بن ابراهيم بن- عاصم بن زاذان المقرء قال حدثنا حسن بن حبيب بن عبد الملك امام مسجد باب الجابية بدمشق قال حدثنا علان بن المغيرة قال حدثنا نعيم بن حماد قال سمعت ابا بكر بن عياش يقول سخاء الحديث كسخاء المال اخبرنا ابو نصر محمد بن هبة الله فيما اذن لنا ان نرويه عنه قال اخبرنا ابو القاسم علي -بن الحسن الح-افظ قال الحسن بن حبيب بن عبد الملك بن حبيب ابو علي الفقيه الشافعي المعروف بالحضاءري امام مسجد باب الجابية احد الثقات الاثبات سمع بمصر ابا عبد الله محمد بن عبد الله بن عبد الحكم وابا محمد الربيع ابن سليمان المرادي المءذن وابراهيم بن مرزوق البصري وبكار بن قتيبة وابا محمد ازهر بن زفر الوراق وابا غسان مالك بن يحيي وعبد الله بن محمد بن سعيد -بن ابي مريم ظ وعلان علي بن عبد الرحمن بن المغيرة وفهد بن سليمان وبكر بن سهل وابا يعقوب اسحاق بن الحسن	1238	1764	8954482336298298627	5106950673667749196	387	984	52.74390411376953	59	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
