,Unnamed: 0.1,Unnamed: 0,uri,ms,origin,origin_prev_ms
1389,2,,0588IbnMamun.AkhbarMisr,1045,0588IbnMamun.AkhbarMisr.100,True
90,90,90.0,0588IbnMamun.AkhbarMisr,1047,self,False
4024,0,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.39,False
4025,1,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.40,False
4026,2,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.68,False
4027,3,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.38,True
4028,4,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.39,True
4029,5,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.67,True
91,91,91.0,0588IbnMamun.AkhbarMisr,1048,self,False
977,0,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.68,False
978,1,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.70,False
979,2,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.74,False
980,3,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.110,False
981,4,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.67,True
982,5,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.68,True
92,92,92.0,0588IbnMamun.AkhbarMisr,1051,self,False
1635,0,,0588IbnMamun.AkhbarMisr,1051,0588IbnMamun.AkhbarMisr.105,False
1639,4,,0588IbnMamun.AkhbarMisr,1051,0845Maqrizi.MusawwadatMawaciz.303,True
93,93,93.0,0588IbnMamun.AkhbarMisr,1052,self,False
1449,0,,0588IbnMamun.AkhbarMisr,1052,0588IbnMamun.AkhbarMisr.62,False
1450,1,,0588IbnMamun.AkhbarMisr,1052,0588IbnMamun.AkhbarMisr.106,False
1451,2,,0588IbnMamun.AkhbarMisr,1052,0588IbnMamun.AkhbarMisr.61,True
1452,3,,0588IbnMamun.AkhbarMisr,1052,0588IbnMamun.AkhbarMisr.105,True
94,94,94.0,0588IbnMamun.AkhbarMisr,1054,self,False
1204,0,,0588IbnMamun.AkhbarMisr,1054,0588IbnMamun.AkhbarMisr.75,False
1205,1,,0588IbnMamun.AkhbarMisr,1054,0588IbnMamun.AkhbarMisr.107,False
1207,3,,0588IbnMamun.AkhbarMisr,1054,0845Maqrizi.MusawwadatMawaciz.308,False
1209,5,,0588IbnMamun.AkhbarMisr,1054,0588IbnMamun.AkhbarMisr.74,True
1210,6,,0588IbnMamun.AkhbarMisr,1054,0588IbnMamun.AkhbarMisr.106,True
1212,8,,0588IbnMamun.AkhbarMisr,1054,0845Maqrizi.MusawwadatMawaciz.303,True
95,95,95.0,0588IbnMamun.AkhbarMisr,1056,self,False
1782,0,,0588IbnMamun.AkhbarMisr,1056,0588IbnMamun.AkhbarMisr.107,False
1784,2,,0588IbnMamun.AkhbarMisr,1056,0845Maqrizi.MusawwadatMawaciz.311,False
1785,3,,0588IbnMamun.AkhbarMisr,1056,0588IbnMamun.AkhbarMisr.106,True
1788,6,,0588IbnMamun.AkhbarMisr,1056,0845Maqrizi.MusawwadatMawaciz.303,True
340,340,374.0,0692IbnCabdZahir.RawdaBahiyya,1056,self,False
1783,1,,0692IbnCabdZahir.RawdaBahiyya,1056,0845Maqrizi.MusawwadatMawaciz.310,False
1786,4,,0692IbnCabdZahir.RawdaBahiyya,1056,0692IbnCabdZahir.RawdaBahiyya.96,True
1787,5,,0692IbnCabdZahir.RawdaBahiyya,1056,0845Maqrizi.MusawwadatMawaciz.310,True
96,96,96.0,0588IbnMamun.AkhbarMisr,1057,self,False
1400,0,,0588IbnMamun.AkhbarMisr,1057,0588IbnMamun.AkhbarMisr.61,False
1402,2,,0588IbnMamun.AkhbarMisr,1057,0588IbnMamun.AkhbarMisr.60,True
751,751,800.0,0387IbnZulaq,1057,self,False
1401,1,,0387IbnZulaq,1057,0677IbnMuyassar.AkhbarMisr.91,False
1403,3,,0387IbnZulaq,1057,0677IbnMuyassar.AkhbarMisr.90,True
97,97,97.0,0588IbnMamun.AkhbarMisr,1077,self,False
2506,0,,0588IbnMamun.AkhbarMisr,1077,0588IbnMamun.AkhbarMisr.74,False
2511,5,,0588IbnMamun.AkhbarMisr,1077,0845Maqrizi.MusawwadatMawaciz.338,False
341,341,375.0,0692IbnCabdZahir.RawdaBahiyya,1077,self,False
2509,3,,0692IbnCabdZahir.RawdaBahiyya,1077,0821Qalqashandi.SubhAcsha.934,False
2510,4,,0692IbnCabdZahir.RawdaBahiyya,1077,0845Maqrizi.MusawwadatMawaciz.324,False
2512,6,,0692IbnCabdZahir.RawdaBahiyya,1077,0821Qalqashandi.SubhAcsha.933,True
98,98,98.0,0588IbnMamun.AkhbarMisr,1078,self,False
2464,0,,0588IbnMamun.AkhbarMisr,1078,0588IbnMamun.AkhbarMisr.74,False
2465,1,,0588IbnMamun.AkhbarMisr,1078,0617IbnTuwayr.NuzhatMuqlatayn.158,False
2466,2,,0588IbnMamun.AkhbarMisr,1078,0845Maqrizi.MusawwadatMawaciz.338,False
2467,3,,0588IbnMamun.AkhbarMisr,1078,0617IbnTuwayr.NuzhatMuqlatayn.158,True
99,99,99.0,0588IbnMamun.AkhbarMisr,1079,self,False
1478,0,,0588IbnMamun.AkhbarMisr,1079,0845Maqrizi.MusawwadatMawaciz.325,False
1480,2,,0588IbnMamun.AkhbarMisr,1079,0588IbnMamun.AkhbarMisr.102,True
1482,4,,0588IbnMamun.AkhbarMisr,1079,0845Maqrizi.MusawwadatMawaciz.325,True
100,100,100.0,0588IbnMamun.AkhbarMisr,1080,self,False
3826,0,,0588IbnMamun.AkhbarMisr,1080,0588IbnMamun.AkhbarMisr.102,True
3827,1,,0588IbnMamun.AkhbarMisr,1080,0845Maqrizi.MusawwadatMawaciz.325,True
101,101,101.0,0588IbnMamun.AkhbarMisr,1081,self,False
3586,0,,0588IbnMamun.AkhbarMisr,1081,0588IbnMamun.AkhbarMisr.65,False
3587,1,,0588IbnMamun.AkhbarMisr,1081,0845Maqrizi.MusawwadatMawaciz.336,False
3588,2,,0588IbnMamun.AkhbarMisr,1081,0845Maqrizi.MusawwadatMawaciz.336,True
102,102,102.0,0588IbnMamun.AkhbarMisr,1082,self,False
3361,0,,0588IbnMamun.AkhbarMisr,1082,0845Maqrizi.MusawwadatMawaciz.338,False
3362,1,,0588IbnMamun.AkhbarMisr,1082,0588IbnMamun.AkhbarMisr.65,True
3363,2,,0588IbnMamun.AkhbarMisr,1082,0845Maqrizi.MusawwadatMawaciz.336,True
103,103,103.0,0588IbnMamun.AkhbarMisr,1083,self,False
1534,0,,0588IbnMamun.AkhbarMisr,1083,0588IbnMamun.AkhbarMisr.107,False
1535,1,,0588IbnMamun.AkhbarMisr,1083,0588IbnMamun.AkhbarMisr.106,True
104,104,104.0,0588IbnMamun.AkhbarMisr,1085,self,False
1366,0,,0588IbnMamun.AkhbarMisr,1085,0588IbnMamun.AkhbarMisr.108,False
1367,1,,0588IbnMamun.AkhbarMisr,1085,0588IbnMamun.AkhbarMisr.107,True
105,105,105.0,0588IbnMamun.AkhbarMisr,1086,self,False
3201,0,,0588IbnMamun.AkhbarMisr,1086,0588IbnMamun.AkhbarMisr.108,False
3203,2,,0588IbnMamun.AkhbarMisr,1086,0588IbnMamun.AkhbarMisr.107,True
109,109,109.0,0588IbnMamun.AkhbarMisr,1102,self,False
1097,0,,0588IbnMamun.AkhbarMisr,1102,0588IbnMamun.AkhbarMisr.87,False
1099,2,,0588IbnMamun.AkhbarMisr,1102,0588IbnMamun.AkhbarMisr.86,True
1100,3,,0588IbnMamun.AkhbarMisr,1102,0588IbnMamun.AkhbarMisr.87,True
1101,4,,0588IbnMamun.AkhbarMisr,1102,0845Maqrizi.MusawwadatMawaciz.252,True
110,110,110.0,0588IbnMamun.AkhbarMisr,1103,self,False
3271,0,,0588IbnMamun.AkhbarMisr,1103,0588IbnMamun.AkhbarMisr.89,False
3272,1,,0588IbnMamun.AkhbarMisr,1103,0845Maqrizi.MusawwadatMawaciz.254,False
111,111,111.0,0588IbnMamun.AkhbarMisr,1105,self,False
1894,0,,0588IbnMamun.AkhbarMisr,1105,0588IbnMamun.AkhbarMisr.70,False
1898,4,,0588IbnMamun.AkhbarMisr,1105,0930IbnIyas.NuzhatUmam.217,False
112,112,112.0,0588IbnMamun.AkhbarMisr,1106,self,False
1217,0,,0588IbnMamun.AkhbarMisr,1106,0588IbnMamun.AkhbarMisr.70,False
1219,2,,0588IbnMamun.AkhbarMisr,1106,0930IbnIyas.NuzhatUmam.217,False
115,115,115.0,0588IbnMamun.AkhbarMisr,1165,self,False
2580,0,,0588IbnMamun.AkhbarMisr,1165,0588IbnMamun.AkhbarMisr.62,False
2581,1,,0588IbnMamun.AkhbarMisr,1165,0845Maqrizi.MusawwadatMawaciz.303,False
2582,2,,0588IbnMamun.AkhbarMisr,1165,0588IbnMamun.AkhbarMisr.61,True
2585,5,,0588IbnMamun.AkhbarMisr,1165,0845Maqrizi.MusawwadatMawaciz.303,True
116,116,116.0,0588IbnMamun.AkhbarMisr,1166,self,False
3730,0,,0588IbnMamun.AkhbarMisr,1166,0588IbnMamun.AkhbarMisr.62,False
3735,5,,0588IbnMamun.AkhbarMisr,1166,0588IbnMamun.AkhbarMisr.61,True
753,753,802.0,0387IbnZulaq,1166,self,False
3733,3,,0387IbnZulaq,1166,0845Maqrizi.MusawwadatMawaciz.362,False
3734,4,,0387IbnZulaq,1166,0845Maqrizi.MusawwadatMawaciz.363,False
3737,7,,0387IbnZulaq,1166,0845Maqrizi.MusawwadatMawaciz.362,True
434,434,468.0,0350MuhammadKindi.WulatMisr,1570,self,False
1950,0,,0350MuhammadKindi.WulatMisr,1570,0544QadiCiyad.TartibMadarik.411,False
1953,3,,0350MuhammadKindi.WulatMisr,1570,0544QadiCiyad.TartibMadarik.410,True
1954,4,,0350MuhammadKindi.WulatMisr,1570,0845Maqrizi.Muqaffa.1090,True
118,118,118.0,0588IbnMamun.AkhbarMisr,1571,self,False
2520,0,,0588IbnMamun.AkhbarMisr,1571,0544QadiCiyad.TartibMadarik.412,False
2522,2,,0588IbnMamun.AkhbarMisr,1571,0748Dhahabi.SiyarAclamNubala.4118,False
2523,3,,0588IbnMamun.AkhbarMisr,1571,0748Dhahabi.TarikhIslam.3992,False
2524,4,,0588IbnMamun.AkhbarMisr,1571,0845Maqrizi.Muqaffa.1092,False
2521,1,,0350MuhammadKindi.WulatMisr,1571,0544QadiCiyad.TartibMadarik.411,False
2525,5,,0350MuhammadKindi.WulatMisr,1571,0544QadiCiyad.TartibMadarik.410,True
2526,6,,0350MuhammadKindi.WulatMisr,1571,0544QadiCiyad.TartibMadarik.411,True
2527,7,,0350MuhammadKindi.WulatMisr,1571,0845Maqrizi.Muqaffa.1090,True
119,119,119.0,0588IbnMamun.AkhbarMisr,1695,self,False
2403,0,,0588IbnMamun.AkhbarMisr,1695,0588IbnMamun.AkhbarMisr.110,False
2407,4,,0588IbnMamun.AkhbarMisr,1695,0588IbnMamun.AkhbarMisr.68,True
122,122,122.0,0588IbnMamun.AkhbarMisr,1756,self,False
2677,0,,0588IbnMamun.AkhbarMisr,1756,0588IbnMamun.AkhbarMisr.60,False
2678,1,,0588IbnMamun.AkhbarMisr,1756,0588IbnMamun.AkhbarMisr.87,False
2680,3,,0588IbnMamun.AkhbarMisr,1756,0588IbnMamun.AkhbarMisr.86,True
2681,4,,0588IbnMamun.AkhbarMisr,1756,0845Maqrizi.MusawwadatMawaciz.254,True
124,124,124.0,0588IbnMamun.AkhbarMisr,2037,self,False
2344,0,,0588IbnMamun.AkhbarMisr,2037,0588IbnMamun.AkhbarMisr.40,False
2345,1,,0588IbnMamun.AkhbarMisr,2037,0588IbnMamun.AkhbarMisr.39,True
2346,2,,0588IbnMamun.AkhbarMisr,2037,0588IbnMamun.AkhbarMisr.51,True
125,125,125.0,0588IbnMamun.AkhbarMisr,2038,self,False
2753,0,,0588IbnMamun.AkhbarMisr,2038,0588IbnMamun.AkhbarMisr.61,False
2758,5,,0588IbnMamun.AkhbarMisr,2038,0588IbnMamun.AkhbarMisr.60,True
399,399,433.0,0692IbnCabdZahir.RawdaBahiyya,2038,self,False
2754,1,,0692IbnCabdZahir.RawdaBahiyya,2038,0736IbnDawadari.KanzDurar.1418,False
2755,2,,0692IbnCabdZahir.RawdaBahiyya,2038,0845Maqrizi.MusawwadatMawaciz.366,False
2756,3,,0692IbnCabdZahir.RawdaBahiyya,2038,0845Maqrizi.MusawwadatMawaciz.367,False
2759,6,,0692IbnCabdZahir.RawdaBahiyya,2038,0845Maqrizi.MusawwadatMawaciz.366,True
737,737,786.0,0681IbnKhallikan.WafayatAcyan,1944,self,False
2766,1,,0681IbnKhallikan.WafayatAcyan,1944,0768Yafici.MiratJinan.1125,False
2767,2,,0681IbnKhallikan.WafayatAcyan,1944,0832TaqiFasi.CiqdThamin.1589,False
2768,3,,0681IbnKhallikan.WafayatAcyan,1944,0832TaqiFasi.CiqdThamin.1590,False
2769,4,,0681IbnKhallikan.WafayatAcyan,1944,0832TaqiFasi.CiqdThamin.1592,False
2770,5,,0681IbnKhallikan.WafayatAcyan,1944,0837IbnHijjaHamawi.ThamaratAwraq.208,False
2771,6,,0681IbnKhallikan.WafayatAcyan,1944,0874IbnTaghribirdi.NujumZahira.1270,False
2772,7,,0681IbnKhallikan.WafayatAcyan,1944,0927Nucaymi.DarisFiMadaris.49,False
2775,10,,0681IbnKhallikan.WafayatAcyan,1944,0748Dhahabi.SiyarAclamNubala.6816,True
2776,11,,0681IbnKhallikan.WafayatAcyan,1944,0748Dhahabi.TarikhIslam.8813,True
2777,12,,0681IbnKhallikan.WafayatAcyan,1944,0768Yafici.MiratJinan.1125,True
2778,13,,0681IbnKhallikan.WafayatAcyan,1944,0832TaqiFasi.CiqdThamin.1589,True
2779,14,,0681IbnKhallikan.WafayatAcyan,1944,0874IbnTaghribirdi.NujumZahira.1270,True
586,586,633.0,0383IbnCabbasKhwarizmi,15,self,False
1610,0,,0383IbnCabbasKhwarizmi,15,0749IbnFadlAllahCumari.MasalikAbsar.3135,False
1611,1,,0383IbnCabbasKhwarizmi,15,0845Maqrizi.KhabarCanBashar.85,False
4073,0,,0346Mascudi,88,0487AbuCubaydBakri.MasalikWaMamalik.303,False
4075,2,,0346Mascudi,88,0487AbuCubaydBakri.MasalikWaMamalik.302,True
4077,4,,0346Mascudi,88,0930IbnIyas.NuzhatUmam.44,True
145,145,154.0,0346Mascudi,111,self,False
2827,0,,0346Mascudi,111,0874IbnTaghribirdi.NujumZahira.38,False
2829,2,,0346Mascudi,111,0930IbnIyas.BadaicZuhur.6,False
2831,4,,0346Mascudi,111,0930IbnIyas.NuzhatUmam.25,False
2828,1,,0000AnonymousPlural,111,0874IbnTaghribirdi.NujumZahira.38,False
2834,7,,0000AnonymousPlural,111,0930IbnIyas.BadaicZuhur.5,True
2836,9,,0000AnonymousPlural,111,0930IbnIyas.NuzhatUmam.23,True
147,147,157.0,0346Mascudi,113,self,False
1539,3,,0346Mascudi,113,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.5,False
1541,5,,0346Mascudi,113,0874IbnTaghribirdi.NujumZahira.24,False
1545,9,,0346Mascudi,113,0930IbnIyas.NuzhatUmam.52,False
1552,16,,0346Mascudi,113,0874IbnTaghribirdi.NujumZahira.24,True
1543,7,,0257IbnCabdHakam.FutuhMisr,113,0911Suyuti.HusnMuhadara.641,False
1547,11,,0257IbnCabdHakam.FutuhMisr,113,0977KhatibShirbini.SirajMunir.3241,False
1550,14,,0257IbnCabdHakam.FutuhMisr,113,0634AbuRabicHimyari.Iktifa.1005,True
1551,15,,0257IbnCabdHakam.FutuhMisr,113,0874IbnTaghribirdi.NujumZahira.23,True
1553,17,,0257IbnCabdHakam.FutuhMisr,113,0911Suyuti.HusnMuhadara.641,True
148,148,158.0,0346Mascudi.MurujDhahab,134,self,False
2096,1,,0346Mascudi.MurujDhahab,134,0930IbnIyas.NuzhatUmam.72,False
2097,2,,0346Mascudi.MurujDhahab,134,0346Mascudi.MurujDhahab.262,True
2099,4,,0346Mascudi.MurujDhahab,134,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.15,True
2101,6,,0346Mascudi.MurujDhahab,134,0930IbnIyas.NuzhatUmam.72,True
3603,1,,0346Mascudi,135,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.6,False
3606,4,,0346Mascudi,135,0874IbnTaghribirdi.NujumZahira.40,False
3608,6,,0346Mascudi,135,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.5,True
3609,7,,0346Mascudi,135,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.6,True
3613,11,,0346Mascudi,135,0821Qalqashandi.SubhAcsha.888,True
3604,2,,0350MuhammadKindi.WulatMisr,135,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.6,False
3605,3,,0350MuhammadKindi.WulatMisr,135,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.7,False
3610,8,,0350MuhammadKindi.WulatMisr,135,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.5,True
3611,9,,0350MuhammadKindi.WulatMisr,135,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.6,True
150,150,163.0,0346Mascudi.MurujDhahab,148,self,False
2571,0,,0346Mascudi.MurujDhahab,148,0346Mascudi.MurujDhahab.276,False
2573,2,,0346Mascudi.MurujDhahab,148,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.11,False
2572,1,,0346Mascudi,148,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.11,False
2574,3,,0346Mascudi,148,0930IbnIyas.NuzhatUmam.85,False
2575,4,,0346Mascudi,148,0930IbnIyas.NuzhatUmam.86,False
2577,6,,0346Mascudi,148,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.10,True
2578,7,,0346Mascudi,148,0930IbnIyas.NuzhatUmam.85,True
154,154,167.0,0346Mascudi.MurujDhahab,163,self,False
3030,0,,0346Mascudi.MurujDhahab,163,0346Mascudi.MurujDhahab.267,False
3031,1,,0346Mascudi.MurujDhahab,163,0346Mascudi.MurujDhahab.268,False
3033,3,,0346Mascudi.MurujDhahab,163,0346Mascudi.MurujDhahab.267,True
155,155,169.0,0346Mascudi.MurujDhahab,340,self,False
4061,1,,0346Mascudi.MurujDhahab,340,0565AbuHamidGharnati.TuhfatAlbab.39,False
4063,3,,0346Mascudi.MurujDhahab,340,0930IbnIyas.NuzhatUmam.147,False
4065,5,,0346Mascudi.MurujDhahab,340,0346Mascudi.MurujDhahab.286,True
231,231,265.0,0257IbnCabdHakam.FutuhMisr,340,self,False
4062,2,,0257IbnCabdHakam.FutuhMisr,340,0911Suyuti.HusnMuhadara.56,False
4067,7,,0257IbnCabdHakam.FutuhMisr,340,0930IbnIyas.NuzhatUmam.146,True
2007,2,,0346Mascudi,428,0832TaqiFasi.CiqdThamin.219,False
2009,4,,0346Mascudi,428,0832TaqiFasi.ShifaGharam.442,False
2010,5,,0346Mascudi,428,0832TaqiFasi.ZuhurMuqtatafa.67,False
2011,6,,0346Mascudi,428,0911Suyuti.MuzhirFiCulumLugha.537,False
2017,12,,0346Mascudi,428,0832TaqiFasi.CiqdThamin.219,True
2012,7,,0151IbnIshaq.Sira,428,0310Tabari.JamicBayan.4143,True
2013,8,,0151IbnIshaq.Sira,428,0427AbuIshaqThaclabi.KashfWaBayan.1241,True
2014,9,,0151IbnIshaq.Sira,428,0460ShaykhTusi.Tibyan.1565,True
2015,10,,0151IbnIshaq.Sira,428,0487AbuCubaydBakri.MasalikWaMamalik.44,True
2018,13,,0151IbnIshaq.Sira,428,0900IbnCabdMuncimHimyari.RawdMictar.130,True
3618,0,,0346Mascudi.MurujDhahab,55,0346Mascudi.MurujDhahab.262,False
3621,3,,0346Mascudi.MurujDhahab,55,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.9,False
3624,6,,0346Mascudi.MurujDhahab,55,0346Mascudi.MurujDhahab.261,True
832,832,882.0,0000AnonymousPlural,143,self,False
1588,1,,0000AnonymousPlural,143,0733Nuwayri.NihayatArab.139,False
1589,2,,0000AnonymousPlural,143,0930IbnIyas.NuzhatUmam.83,False
2415,0,,0528HakamIbnAbiSalt,278,0613CaliIbnZafir.GharaibTanbihat.60,False
2417,2,,0528HakamIbnAbiSalt,278,0626YaqutHamawi.MucjamBuldan.3253,False
2418,3,,0528HakamIbnAbiSalt,278,0649MuhammadIdrisi.Anwar.182,False
2421,6,,0528HakamIbnAbiSalt,278,0911Suyuti.TuhfatKiram.7,False
2430,15,,0528HakamIbnAbiSalt,278,0911Suyuti.TuhfatKiram.7,True
1021,0,,0209AbuCubayda,339,0244IbnSikkit.Alfaz.9,False
1022,1,,0209AbuCubayda,339,0395IbnFarisQazwini.MutakhayyarAlfaz.24,False
1026,5,,0209AbuCubayda,339,0769IbnCaqilBahaDinMisri.Musacid.821,False
1029,8,,0209AbuCubayda,339,0244IbnSikkit.Alfaz.8,True
1024,3,,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.6540,False
1031,10,,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.6539,True
1032,11,,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.6976,True
1027,6,,0180Sibawayhi,339,0769IbnCaqilBahaDinMisri.Musacid.821,False
1030,9,,0180Sibawayhi,339,0458IbnSidaMursi.Mukhassas.1896,True
1033,12,,0180Sibawayhi,339,0769IbnCaqilBahaDinMisri.Musacid.820,True
1263,0,,0151IbnIshaq.Sira,646,0213IbnHisham.SiraNabawiyya.25,False
1268,5,,0151IbnIshaq.Sira,646,0475IbnMakula.IkmalFiRafcIrtiyab.935,False
1272,9,,0151IbnIshaq.Sira,646,0581AbuQasimSuhayli.RawdUnuf.90,False
1273,10,,0151IbnIshaq.Sira,646,0608IbnCutyaQudaciTurtushi.TahrirMaqal.222,False
1274,11,,0151IbnIshaq.Sira,646,0774IbnKathir.Bidaya.801,False
1275,12,,0151IbnIshaq.Sira,646,0845Maqrizi.ImtacAsmac.3352,False
1276,13,,0151IbnIshaq.Sira,646,0845Maqrizi.KhabarCanBashar.1684,False
1278,15,,0151IbnIshaq.Sira,646,0581AbuQasimSuhayli.RawdUnuf.89,True
1279,16,,0151IbnIshaq.Sira,646,0645TilimsaniBurri.Jawhara.105,True
1280,17,,0151IbnIshaq.Sira,646,0774IbnKathir.Bidaya.800,True
1281,18,,0151IbnIshaq.Sira,646,0832TaqiFasi.CiqdThamin.226,True
1282,19,,0151IbnIshaq.Sira,646,0832TaqiFasi.ShifaGharam.529,True
1284,21,,0151IbnIshaq.Sira,646,0845Maqrizi.KhabarCanBashar.1683,True
1265,2,,0209AbuCubayda,646,0328AbuBakrIbnAnbari.SharhQasaidSabc.162,False
1271,8,,0209AbuCubayda,646,0573NashwanHimyari.ShamsCulum.2138,False
1277,14,,0209AbuCubayda,646,0272IbnIshaqFakihi.AkhbarMakka.842,True
194,194,228.0,0257IbnCabdHakam.FutuhMisr,61,self,False
995,0,,0257IbnCabdHakam.FutuhMisr,61,0783IbnHadida.MisbahMudi.198,True
996,1,,0257IbnCabdHakam.FutuhMisr,61,0911Suyuti.HusnMuhadara.63,True
195,195,229.0,0257IbnCabdHakam.FutuhMisr,62,self,False
1103,0,,0257IbnCabdHakam.FutuhMisr,62,0783IbnHadida.MisbahMudi.200,False
1104,1,,0257IbnCabdHakam.FutuhMisr,62,0911Suyuti.HusnMuhadara.65,False
196,196,230.0,0257IbnCabdHakam.FutuhMisr,63,self,False
2929,2,,0257IbnCabdHakam.FutuhMisr,63,0705SharafDinDimyati.NisaRasul.17,False
2934,7,,0257IbnCabdHakam.FutuhMisr,63,0911Suyuti.HusnMuhadara.65,False
2943,16,,0257IbnCabdHakam.FutuhMisr,63,0783IbnHadida.MisbahMudi.200,True
2946,19,,0257IbnCabdHakam.FutuhMisr,63,0911Suyuti.HusnMuhadara.65,True
476,476,513.0,0230IbnSacd.TabaqatKubra,63,self,False
2928,1,,0230IbnSacd.TabaqatKubra,63,0597IbnJawzi.Muntazam.740,False
2930,3,,0230IbnSacd.TabaqatKubra,63,0728IbnTaymiyya.JawabSahih.67,False
2935,8,,0230IbnSacd.TabaqatKubra,63,0930IbnIyas.NuzhatUmam.20,False
2941,14,,0230IbnSacd.TabaqatKubra,63,0762IbnYusufZaylaci.TakhrijAhadith.661,True
2944,17,,0230IbnSacd.TabaqatKubra,63,0845Maqrizi.ImtacAsmac.1427,True
2931,4,,0209AbuCubayda,63,0734IbnSayyidNas.CuyunAthar.678,False
2937,10,,0209AbuCubayda,63,0966HusaynDiyarbakri.TarikhKhamis.548,False
2940,13,,0209AbuCubayda,63,0694MuhibbDinTabari.SimtThamin.109,True
2932,5,,0207Waqidi,63,0842IbnNasirDinDimashqi.JamicAthar.1715,False
2933,6,,0207Waqidi,63,0852IbnHajarCasqalani.IsabaFiTamyiz.2281,False
2936,9,,0207Waqidi,63,0966HusaynDiyarbakri.TarikhKhamis.1153,False
2939,12,,0207Waqidi,63,0597IbnJawzi.Muntazam.739,True
2942,15,,0207Waqidi,63,0762IbnYusufZaylaci.TakhrijAhadith.661,True
197,197,231.0,0257IbnCabdHakam.FutuhMisr,64,self,False
4138,2,,0257IbnCabdHakam.FutuhMisr,64,0911Suyuti.HusnMuhadara.67,False
4140,4,,0257IbnCabdHakam.FutuhMisr,64,0783IbnHadida.MisbahMudi.200,True
4141,5,,0257IbnCabdHakam.FutuhMisr,64,0911Suyuti.HusnMuhadara.65,True
206,206,240.0,0257IbnCabdHakam.FutuhMisr,131,self,False
1145,2,,0257IbnCabdHakam.FutuhMisr,131,0634AbuRabicHimyari.Iktifa.1007,False
1148,5,,0257IbnCabdHakam.FutuhMisr,131,0911Suyuti.HusnMuhadara.652,False
1152,9,,0257IbnCabdHakam.FutuhMisr,131,0930IbnIyas.BadaicZuhur.89,False
1155,12,,0257IbnCabdHakam.FutuhMisr,131,0930IbnIyas.NuzhatUmam.69,False
1159,16,,0257IbnCabdHakam.FutuhMisr,131,0634AbuRabicHimyari.Iktifa.1005,True
1163,20,,0257IbnCabdHakam.FutuhMisr,131,0930IbnIyas.BadaicZuhur.87,True
1165,22,,0257IbnCabdHakam.FutuhMisr,131,0930IbnIyas.NuzhatUmam.69,True
1146,3,,0454Qudaci,131,0682ZakariyaQazwini.AtharBilad.202,False
1154,11,,0454Qudaci,131,0930IbnIyas.NuzhatUmam.70,False
1157,14,,0454Qudaci,131,0626YaqutHamawi.MucjamBuldan.3164,True
1160,17,,0454Qudaci,131,0682ZakariyaQazwini.AtharBilad.201,True
1164,21,,0454Qudaci,131,0930IbnIyas.NuzhatUmam.68,True
207,207,241.0,0257IbnCabdHakam.FutuhMisr,132,self,False
2557,2,,0257IbnCabdHakam.FutuhMisr,132,0911Suyuti.HusnMuhadara.652,False
2566,11,,0257IbnCabdHakam.FutuhMisr,132,0911Suyuti.HusnMuhadara.652,True
2570,15,,0257IbnCabdHakam.FutuhMisr,132,0930IbnIyas.NuzhatUmam.69,True
2555,0,,0454Qudaci,132,0821Qalqashandi.SubhAcsha.888,False
2561,6,,0454Qudaci,132,0930IbnIyas.NuzhatUmam.70,False
2562,7,,0454Qudaci,132,0930IbnIyas.NuzhatUmam.71,False
2563,8,,0454Qudaci,132,0821Qalqashandi.SubhAcsha.887,True
