,Unnamed: 0,uri,ms,origin,origin_prev_ms
1524,10,0257IbnCabdHakam.FutuhMisr,380,0733Nuwayri.NihayatArab.4150,True
1526,12,0257IbnCabdHakam.FutuhMisr,380,0911Suyuti.HusnMuhadara.84,True
1527,13,0257IbnCabdHakam.FutuhMisr,380,0911Suyuti.HusnMuhadara.85,True
1528,14,0257IbnCabdHakam.FutuhMisr,380,0930IbnIyas.NuzhatUmam.156,True
1520,6,0454Qudaci,380,0626YaqutHamawi.MucjamBuldan.2390,True
1525,11,0454Qudaci,380,0821Qalqashandi.SubhAcsha.906,True
80,80,0257IbnCabdHakam.FutuhMisr,381,self,False
1207,0,0257IbnCabdHakam.FutuhMisr,381,0733Nuwayri.NihayatArab.4149,False
1208,1,0257IbnCabdHakam.FutuhMisr,381,0911Suyuti.HusnMuhadara.84,False
1209,2,0257IbnCabdHakam.FutuhMisr,381,0733Nuwayri.NihayatArab.4150,True
1210,3,0257IbnCabdHakam.FutuhMisr,381,0911Suyuti.HusnMuhadara.85,True
81,81,0257IbnCabdHakam.FutuhMisr,382,self,False
799,0,0257IbnCabdHakam.FutuhMisr,382,0911Suyuti.HusnMuhadara.89,False
801,2,0257IbnCabdHakam.FutuhMisr,382,0911Suyuti.HusnMuhadara.90,True
82,82,0257IbnCabdHakam.FutuhMisr,383,self,False
533,1,0257IbnCabdHakam.FutuhMisr,383,0634AbuRabicHimyari.Iktifa.995,False
534,2,0257IbnCabdHakam.FutuhMisr,383,0634AbuRabicHimyari.Iktifa.1009,False
535,3,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.89,False
536,4,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.109,False
537,5,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.111,False
539,7,0257IbnCabdHakam.FutuhMisr,383,0634AbuRabicHimyari.Iktifa.996,True
540,8,0257IbnCabdHakam.FutuhMisr,383,0634AbuRabicHimyari.Iktifa.1007,True
541,9,0257IbnCabdHakam.FutuhMisr,383,0634AbuRabicHimyari.Iktifa.1010,True
542,10,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.90,True
543,11,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.110,True
544,12,0257IbnCabdHakam.FutuhMisr,383,0911Suyuti.HusnMuhadara.112,True
83,83,0257IbnCabdHakam.FutuhMisr,384,self,False
1506,0,0257IbnCabdHakam.FutuhMisr,384,0634AbuRabicHimyari.Iktifa.1009,False
1507,1,0257IbnCabdHakam.FutuhMisr,384,0634AbuRabicHimyari.Iktifa.1010,False
1508,2,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.109,False
1509,3,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.110,False
1510,4,0257IbnCabdHakam.FutuhMisr,384,0634AbuRabicHimyari.Iktifa.1010,True
1511,5,0257IbnCabdHakam.FutuhMisr,384,0634AbuRabicHimyari.Iktifa.1011,True
1512,6,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.110,True
1513,7,0257IbnCabdHakam.FutuhMisr,384,0911Suyuti.HusnMuhadara.111,True
84,84,0257IbnCabdHakam.FutuhMisr,385,self,False
888,1,0257IbnCabdHakam.FutuhMisr,385,0634AbuRabicHimyari.Iktifa.1010,False
889,2,0257IbnCabdHakam.FutuhMisr,385,0634AbuRabicHimyari.Iktifa.1011,False
890,3,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.108,False
891,4,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.109,False
892,5,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.111,False
893,6,0257IbnCabdHakam.FutuhMisr,385,0634AbuRabicHimyari.Iktifa.1011,True
894,7,0257IbnCabdHakam.FutuhMisr,385,0634AbuRabicHimyari.Iktifa.1012,True
895,8,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.109,True
896,9,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.110,True
897,10,0257IbnCabdHakam.FutuhMisr,385,0911Suyuti.HusnMuhadara.112,True
85,85,0257IbnCabdHakam.FutuhMisr,386,self,False
922,0,0257IbnCabdHakam.FutuhMisr,386,0911Suyuti.HusnMuhadara.110,False
923,1,0257IbnCabdHakam.FutuhMisr,386,0911Suyuti.HusnMuhadara.111,True
86,86,0257IbnCabdHakam.FutuhMisr,387,self,False
1277,0,0257IbnCabdHakam.FutuhMisr,387,0634AbuRabicHimyari.Iktifa.1011,False
1278,1,0257IbnCabdHakam.FutuhMisr,387,0911Suyuti.HusnMuhadara.111,False
1279,2,0257IbnCabdHakam.FutuhMisr,387,0634AbuRabicHimyari.Iktifa.1012,True
1280,3,0257IbnCabdHakam.FutuhMisr,387,0911Suyuti.HusnMuhadara.112,True
1281,4,0257IbnCabdHakam.FutuhMisr,387,0930IbnIyas.NuzhatUmam.156,True
87,87,0257IbnCabdHakam.FutuhMisr,388,self,False
597,0,0257IbnCabdHakam.FutuhMisr,388,0911Suyuti.HusnMuhadara.57,False
598,1,0257IbnCabdHakam.FutuhMisr,388,0930IbnIyas.NuzhatUmam.156,False
88,88,0257IbnCabdHakam.FutuhMisr,433,self,False
721,0,0257IbnCabdHakam.FutuhMisr,433,0911Suyuti.HusnMuhadara.21,False
722,1,0257IbnCabdHakam.FutuhMisr,433,0911Suyuti.HusnMuhadara.22,True
89,89,0257IbnCabdHakam.FutuhMisr,468,self,False
90,90,0257IbnCabdHakam.FutuhMisr,470,self,False
780,0,0257IbnCabdHakam.FutuhMisr,470,0930IbnIyas.NuzhatUmam.175,True
91,91,0257IbnCabdHakam.FutuhMisr,471,self,False
1484,0,0257IbnCabdHakam.FutuhMisr,471,0911Suyuti.HusnMuhadara.92,False
1485,1,0257IbnCabdHakam.FutuhMisr,471,0911Suyuti.HusnMuhadara.93,True
92,92,0257IbnCabdHakam.FutuhMisr,475,self,False
1704,0,0257IbnCabdHakam.FutuhMisr,475,0306Wakic.AkhbarQudat.709,False
1705,1,0257IbnCabdHakam.FutuhMisr,475,0306Wakic.AkhbarQudat.710,True
93,93,0257IbnCabdHakam.FutuhMisr,476,self,False
1079,0,0257IbnCabdHakam.FutuhMisr,476,0306Wakic.AkhbarQudat.709,False
1080,1,0257IbnCabdHakam.FutuhMisr,476,0930IbnIyas.NuzhatUmam.175,False
1081,2,0257IbnCabdHakam.FutuhMisr,476,0306Wakic.AkhbarQudat.710,True
94,94,0257IbnCabdHakam.FutuhMisr,477,self,False
1110,0,0257IbnCabdHakam.FutuhMisr,477,0306Wakic.AkhbarQudat.708,False
1111,1,0257IbnCabdHakam.FutuhMisr,477,0911Suyuti.HusnMuhadara.386,False
1112,2,0257IbnCabdHakam.FutuhMisr,477,0306Wakic.AkhbarQudat.709,True
1113,3,0257IbnCabdHakam.FutuhMisr,477,0911Suyuti.HusnMuhadara.387,True
95,95,0257IbnCabdHakam.FutuhMisr,478,self,False
909,0,0257IbnCabdHakam.FutuhMisr,478,0306Wakic.AkhbarQudat.708,False
910,1,0257IbnCabdHakam.FutuhMisr,478,0306Wakic.AkhbarQudat.709,True
96,96,0257IbnCabdHakam.FutuhMisr,557,self,False
97,97,0257IbnCabdHakam.FutuhMisr,558,self,False
1575,0,0257IbnCabdHakam.FutuhMisr,558,0911Suyuti.HusnMuhadara.22,False
1576,1,0257IbnCabdHakam.FutuhMisr,558,0911Suyuti.HusnMuhadara.23,True
98,98,0257IbnCabdHakam.FutuhMisr,559,self,False
1651,0,0257IbnCabdHakam.FutuhMisr,559,0911Suyuti.HusnMuhadara.23,False
1652,1,0257IbnCabdHakam.FutuhMisr,559,0911Suyuti.HusnMuhadara.24,True
99,99,0257IbnCabdHakam.FutuhMisr,560,self,False
1674,0,0257IbnCabdHakam.FutuhMisr,560,0911Suyuti.HusnMuhadara.23,False
1675,1,0257IbnCabdHakam.FutuhMisr,560,0911Suyuti.HusnMuhadara.24,False
1676,2,0257IbnCabdHakam.FutuhMisr,560,0911Suyuti.HusnMuhadara.24,True
1677,3,0257IbnCabdHakam.FutuhMisr,560,0911Suyuti.HusnMuhadara.25,True
100,100,0257IbnCabdHakam.FutuhMisr,561,self,False
1153,0,0257IbnCabdHakam.FutuhMisr,561,0911Suyuti.HusnMuhadara.24,False
1154,1,0257IbnCabdHakam.FutuhMisr,561,0911Suyuti.HusnMuhadara.25,False
1156,3,0257IbnCabdHakam.FutuhMisr,561,0911Suyuti.HusnMuhadara.25,True
1157,4,0257IbnCabdHakam.FutuhMisr,561,0911Suyuti.HusnMuhadara.26,True
101,101,0257IbnCabdHakam.FutuhMisr,562,self,False
683,0,0257IbnCabdHakam.FutuhMisr,562,0911Suyuti.HusnMuhadara.25,False
684,1,0257IbnCabdHakam.FutuhMisr,562,0911Suyuti.HusnMuhadara.26,False
685,2,0257IbnCabdHakam.FutuhMisr,562,0911Suyuti.HusnMuhadara.26,True
686,3,0257IbnCabdHakam.FutuhMisr,562,0911Suyuti.HusnMuhadara.27,True
102,102,0257IbnCabdHakam.FutuhMisr,563,self,False
450,0,0257IbnCabdHakam.FutuhMisr,563,0911Suyuti.HusnMuhadara.26,False
451,1,0257IbnCabdHakam.FutuhMisr,563,0930IbnIyas.NuzhatUmam.205,False
452,2,0257IbnCabdHakam.FutuhMisr,563,0911Suyuti.HusnMuhadara.27,True
103,103,0257IbnCabdHakam.FutuhMisr,569,self,False
1213,0,0257IbnCabdHakam.FutuhMisr,569,0911Suyuti.HusnMuhadara.97,False
1214,1,0257IbnCabdHakam.FutuhMisr,569,0911Suyuti.HusnMuhadara.98,True
106,106,0257IbnCabdHakam.FutuhMisr,657,self,False
1471,1,0257IbnCabdHakam.FutuhMisr,657,0911Suyuti.HusnMuhadara.70,False
1472,2,0257IbnCabdHakam.FutuhMisr,657,0911Suyuti.HusnMuhadara.71,False
1473,3,0257IbnCabdHakam.FutuhMisr,657,0911Suyuti.HusnMuhadara.71,True
1474,4,0257IbnCabdHakam.FutuhMisr,657,0911Suyuti.HusnMuhadara.72,True
107,107,0257IbnCabdHakam.FutuhMisr,658,self,False
1202,0,0257IbnCabdHakam.FutuhMisr,658,0911Suyuti.HusnMuhadara.71,False
1203,1,0257IbnCabdHakam.FutuhMisr,658,0634AbuRabicHimyari.Iktifa.978,True
1204,2,0257IbnCabdHakam.FutuhMisr,658,0733Nuwayri.NihayatArab.4137,True
1205,3,0257IbnCabdHakam.FutuhMisr,658,0911Suyuti.HusnMuhadara.72,True
108,108,0257IbnCabdHakam.FutuhMisr,659,self,False
1589,1,0257IbnCabdHakam.FutuhMisr,659,0634AbuRabicHimyari.Iktifa.978,False
1590,2,0257IbnCabdHakam.FutuhMisr,659,0733Nuwayri.NihayatArab.4137,False
1591,3,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.71,False
1592,4,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.87,False
1593,5,0257IbnCabdHakam.FutuhMisr,659,0634AbuRabicHimyari.Iktifa.978,True
1594,6,0257IbnCabdHakam.FutuhMisr,659,0634AbuRabicHimyari.Iktifa.979,True
1595,7,0257IbnCabdHakam.FutuhMisr,659,0733Nuwayri.NihayatArab.4137,True
1596,8,0257IbnCabdHakam.FutuhMisr,659,0733Nuwayri.NihayatArab.4138,True
1597,9,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.72,True
1598,10,0257IbnCabdHakam.FutuhMisr,659,0911Suyuti.HusnMuhadara.88,True
109,109,0257IbnCabdHakam.FutuhMisr,660,self,False
1183,0,0257IbnCabdHakam.FutuhMisr,660,0634AbuRabicHimyari.Iktifa.979,False
1184,1,0257IbnCabdHakam.FutuhMisr,660,0634AbuRabicHimyari.Iktifa.980,False
1185,2,0257IbnCabdHakam.FutuhMisr,660,0911Suyuti.HusnMuhadara.72,False
1186,3,0257IbnCabdHakam.FutuhMisr,660,0634AbuRabicHimyari.Iktifa.980,True
1187,4,0257IbnCabdHakam.FutuhMisr,660,0634AbuRabicHimyari.Iktifa.981,True
1188,5,0257IbnCabdHakam.FutuhMisr,660,0911Suyuti.HusnMuhadara.73,True
110,110,0257IbnCabdHakam.FutuhMisr,661,self,False
822,0,0257IbnCabdHakam.FutuhMisr,661,0634AbuRabicHimyari.Iktifa.980,False
823,1,0257IbnCabdHakam.FutuhMisr,661,0634AbuRabicHimyari.Iktifa.981,False
824,2,0257IbnCabdHakam.FutuhMisr,661,0733Nuwayri.NihayatArab.4137,False
825,3,0257IbnCabdHakam.FutuhMisr,661,0733Nuwayri.NihayatArab.4138,False
826,4,0257IbnCabdHakam.FutuhMisr,661,0911Suyuti.HusnMuhadara.72,False
827,5,0257IbnCabdHakam.FutuhMisr,661,0911Suyuti.HusnMuhadara.73,False
828,6,0257IbnCabdHakam.FutuhMisr,661,0634AbuRabicHimyari.Iktifa.981,True
829,7,0257IbnCabdHakam.FutuhMisr,661,0634AbuRabicHimyari.Iktifa.982,True
830,8,0257IbnCabdHakam.FutuhMisr,661,0733Nuwayri.NihayatArab.4138,True
831,9,0257IbnCabdHakam.FutuhMisr,661,0733Nuwayri.NihayatArab.4139,True
832,10,0257IbnCabdHakam.FutuhMisr,661,0911Suyuti.HusnMuhadara.73,True
833,11,0257IbnCabdHakam.FutuhMisr,661,0911Suyuti.HusnMuhadara.74,True
111,111,0257IbnCabdHakam.FutuhMisr,662,self,False
1613,0,0257IbnCabdHakam.FutuhMisr,662,0634AbuRabicHimyari.Iktifa.981,False
1614,1,0257IbnCabdHakam.FutuhMisr,662,0634AbuRabicHimyari.Iktifa.982,False
1615,2,0257IbnCabdHakam.FutuhMisr,662,0733Nuwayri.NihayatArab.4138,False
1616,3,0257IbnCabdHakam.FutuhMisr,662,0733Nuwayri.NihayatArab.4139,False
1617,4,0257IbnCabdHakam.FutuhMisr,662,0911Suyuti.HusnMuhadara.73,False
1618,5,0257IbnCabdHakam.FutuhMisr,662,0911Suyuti.HusnMuhadara.74,False
1619,6,0257IbnCabdHakam.FutuhMisr,662,0634AbuRabicHimyari.Iktifa.982,True
1620,7,0257IbnCabdHakam.FutuhMisr,662,0634AbuRabicHimyari.Iktifa.983,True
1621,8,0257IbnCabdHakam.FutuhMisr,662,0733Nuwayri.NihayatArab.4139,True
1622,9,0257IbnCabdHakam.FutuhMisr,662,0733Nuwayri.NihayatArab.4140,True
1623,10,0257IbnCabdHakam.FutuhMisr,662,0911Suyuti.HusnMuhadara.74,True
1624,11,0257IbnCabdHakam.FutuhMisr,662,0911Suyuti.HusnMuhadara.75,True
112,112,0257IbnCabdHakam.FutuhMisr,663,self,False
387,0,0257IbnCabdHakam.FutuhMisr,663,0634AbuRabicHimyari.Iktifa.982,False
388,1,0257IbnCabdHakam.FutuhMisr,663,0634AbuRabicHimyari.Iktifa.983,False
389,2,0257IbnCabdHakam.FutuhMisr,663,0733Nuwayri.NihayatArab.4139,False
390,3,0257IbnCabdHakam.FutuhMisr,663,0733Nuwayri.NihayatArab.4140,False
391,4,0257IbnCabdHakam.FutuhMisr,663,0911Suyuti.HusnMuhadara.74,False
392,5,0257IbnCabdHakam.FutuhMisr,663,0911Suyuti.HusnMuhadara.75,False
393,6,0257IbnCabdHakam.FutuhMisr,663,0634AbuRabicHimyari.Iktifa.983,True
394,7,0257IbnCabdHakam.FutuhMisr,663,0634AbuRabicHimyari.Iktifa.984,True
395,8,0257IbnCabdHakam.FutuhMisr,663,0733Nuwayri.NihayatArab.4140,True
396,9,0257IbnCabdHakam.FutuhMisr,663,0733Nuwayri.NihayatArab.4141,True
397,10,0257IbnCabdHakam.FutuhMisr,663,0911Suyuti.HusnMuhadara.75,True
398,11,0257IbnCabdHakam.FutuhMisr,663,0911Suyuti.HusnMuhadara.76,True
113,113,0257IbnCabdHakam.FutuhMisr,664,self,False
400,0,0257IbnCabdHakam.FutuhMisr,664,0634AbuRabicHimyari.Iktifa.983,False
401,1,0257IbnCabdHakam.FutuhMisr,664,0634AbuRabicHimyari.Iktifa.984,False
402,2,0257IbnCabdHakam.FutuhMisr,664,0733Nuwayri.NihayatArab.4140,False
403,3,0257IbnCabdHakam.FutuhMisr,664,0733Nuwayri.NihayatArab.4141,False
404,4,0257IbnCabdHakam.FutuhMisr,664,0911Suyuti.HusnMuhadara.75,False
405,5,0257IbnCabdHakam.FutuhMisr,664,0911Suyuti.HusnMuhadara.76,False
406,6,0257IbnCabdHakam.FutuhMisr,664,0634AbuRabicHimyari.Iktifa.984,True
407,7,0257IbnCabdHakam.FutuhMisr,664,0634AbuRabicHimyari.Iktifa.985,True
408,8,0257IbnCabdHakam.FutuhMisr,664,0733Nuwayri.NihayatArab.4141,True
409,9,0257IbnCabdHakam.FutuhMisr,664,0733Nuwayri.NihayatArab.4142,True
410,10,0257IbnCabdHakam.FutuhMisr,664,0911Suyuti.HusnMuhadara.76,True
411,11,0257IbnCabdHakam.FutuhMisr,664,0911Suyuti.HusnMuhadara.77,True
114,114,0257IbnCabdHakam.FutuhMisr,665,self,False
1000,0,0257IbnCabdHakam.FutuhMisr,665,0634AbuRabicHimyari.Iktifa.984,False
1001,1,0257IbnCabdHakam.FutuhMisr,665,0634AbuRabicHimyari.Iktifa.985,False
1002,2,0257IbnCabdHakam.FutuhMisr,665,0733Nuwayri.NihayatArab.4141,False
1003,3,0257IbnCabdHakam.FutuhMisr,665,0733Nuwayri.NihayatArab.4142,False
1004,4,0257IbnCabdHakam.FutuhMisr,665,0911Suyuti.HusnMuhadara.76,False
1005,5,0257IbnCabdHakam.FutuhMisr,665,0911Suyuti.HusnMuhadara.77,False
1006,6,0257IbnCabdHakam.FutuhMisr,665,0634AbuRabicHimyari.Iktifa.985,True
1007,7,0257IbnCabdHakam.FutuhMisr,665,0634AbuRabicHimyari.Iktifa.986,True
1009,9,0257IbnCabdHakam.FutuhMisr,665,0733Nuwayri.NihayatArab.4142,True
1010,10,0257IbnCabdHakam.FutuhMisr,665,0733Nuwayri.NihayatArab.4143,True
1011,11,0257IbnCabdHakam.FutuhMisr,665,0911Suyuti.HusnMuhadara.77,True
1012,12,0257IbnCabdHakam.FutuhMisr,665,0911Suyuti.HusnMuhadara.78,True
115,115,0257IbnCabdHakam.FutuhMisr,666,self,False
960,0,0257IbnCabdHakam.FutuhMisr,666,0634AbuRabicHimyari.Iktifa.985,False
961,1,0257IbnCabdHakam.FutuhMisr,666,0634AbuRabicHimyari.Iktifa.986,False
962,2,0257IbnCabdHakam.FutuhMisr,666,0733Nuwayri.NihayatArab.4142,False
963,3,0257IbnCabdHakam.FutuhMisr,666,0733Nuwayri.NihayatArab.4143,False
964,4,0257IbnCabdHakam.FutuhMisr,666,0911Suyuti.HusnMuhadara.77,False
965,5,0257IbnCabdHakam.FutuhMisr,666,0911Suyuti.HusnMuhadara.78,False
966,6,0257IbnCabdHakam.FutuhMisr,666,0634AbuRabicHimyari.Iktifa.986,True
967,7,0257IbnCabdHakam.FutuhMisr,666,0634AbuRabicHimyari.Iktifa.987,True
968,8,0257IbnCabdHakam.FutuhMisr,666,0733Nuwayri.NihayatArab.4143,True
969,9,0257IbnCabdHakam.FutuhMisr,666,0733Nuwayri.NihayatArab.4144,True
970,10,0257IbnCabdHakam.FutuhMisr,666,0911Suyuti.HusnMuhadara.78,True
971,11,0257IbnCabdHakam.FutuhMisr,666,0911Suyuti.HusnMuhadara.79,True
116,116,0257IbnCabdHakam.FutuhMisr,667,self,False
509,1,0257IbnCabdHakam.FutuhMisr,667,0634AbuRabicHimyari.Iktifa.986,False
510,2,0257IbnCabdHakam.FutuhMisr,667,0634AbuRabicHimyari.Iktifa.987,False
511,3,0257IbnCabdHakam.FutuhMisr,667,0733Nuwayri.NihayatArab.4143,False
512,4,0257IbnCabdHakam.FutuhMisr,667,0733Nuwayri.NihayatArab.4144,False
513,5,0257IbnCabdHakam.FutuhMisr,667,0911Suyuti.HusnMuhadara.78,False
514,6,0257IbnCabdHakam.FutuhMisr,667,0911Suyuti.HusnMuhadara.79,False
515,7,0257IbnCabdHakam.FutuhMisr,667,0634AbuRabicHimyari.Iktifa.987,True
516,8,0257IbnCabdHakam.FutuhMisr,667,0634AbuRabicHimyari.Iktifa.988,True
517,9,0257IbnCabdHakam.FutuhMisr,667,0733Nuwayri.NihayatArab.4144,True
518,10,0257IbnCabdHakam.FutuhMisr,667,0733Nuwayri.NihayatArab.4145,True
520,12,0257IbnCabdHakam.FutuhMisr,667,0874IbnTaghribirdi.NujumZahira.15,True
521,13,0257IbnCabdHakam.FutuhMisr,667,0911Suyuti.HusnMuhadara.79,True
522,14,0257IbnCabdHakam.FutuhMisr,667,0911Suyuti.HusnMuhadara.80,True
117,117,0257IbnCabdHakam.FutuhMisr,668,self,False
1313,0,0257IbnCabdHakam.FutuhMisr,668,0634AbuRabicHimyari.Iktifa.987,False
1314,1,0257IbnCabdHakam.FutuhMisr,668,0634AbuRabicHimyari.Iktifa.988,False
1315,2,0257IbnCabdHakam.FutuhMisr,668,0733Nuwayri.NihayatArab.4144,False
1316,3,0257IbnCabdHakam.FutuhMisr,668,0911Suyuti.HusnMuhadara.79,False
1317,4,0257IbnCabdHakam.FutuhMisr,668,0911Suyuti.HusnMuhadara.80,False
1318,5,0257IbnCabdHakam.FutuhMisr,668,0634AbuRabicHimyari.Iktifa.988,True
1319,6,0257IbnCabdHakam.FutuhMisr,668,0634AbuRabicHimyari.Iktifa.989,True
1320,7,0257IbnCabdHakam.FutuhMisr,668,0733Nuwayri.NihayatArab.4145,True
1322,9,0257IbnCabdHakam.FutuhMisr,668,0874IbnTaghribirdi.NujumZahira.15,True
1323,10,0257IbnCabdHakam.FutuhMisr,668,0911Suyuti.HusnMuhadara.80,True
1324,11,0257IbnCabdHakam.FutuhMisr,668,0911Suyuti.HusnMuhadara.81,True
118,118,0257IbnCabdHakam.FutuhMisr,669,self,False
785,0,0257IbnCabdHakam.FutuhMisr,669,0634AbuRabicHimyari.Iktifa.978,False
786,1,0257IbnCabdHakam.FutuhMisr,669,0634AbuRabicHimyari.Iktifa.988,False
787,2,0257IbnCabdHakam.FutuhMisr,669,0733Nuwayri.NihayatArab.4144,False
788,3,0257IbnCabdHakam.FutuhMisr,669,0733Nuwayri.NihayatArab.4145,False
789,4,0257IbnCabdHakam.FutuhMisr,669,0911Suyuti.HusnMuhadara.80,False
790,5,0257IbnCabdHakam.FutuhMisr,669,0634AbuRabicHimyari.Iktifa.979,True
791,6,0257IbnCabdHakam.FutuhMisr,669,0634AbuRabicHimyari.Iktifa.989,True
792,7,0257IbnCabdHakam.FutuhMisr,669,0733Nuwayri.NihayatArab.4145,True
793,8,0257IbnCabdHakam.FutuhMisr,669,0733Nuwayri.NihayatArab.4146,True
794,9,0257IbnCabdHakam.FutuhMisr,669,0911Suyuti.HusnMuhadara.81,True
119,119,0257IbnCabdHakam.FutuhMisr,670,self,False
1074,0,0257IbnCabdHakam.FutuhMisr,670,0634AbuRabicHimyari.Iktifa.978,False
1075,1,0257IbnCabdHakam.FutuhMisr,670,0911Suyuti.HusnMuhadara.88,False
1076,2,0257IbnCabdHakam.FutuhMisr,670,0634AbuRabicHimyari.Iktifa.979,True
1077,3,0257IbnCabdHakam.FutuhMisr,670,0911Suyuti.HusnMuhadara.89,True
120,120,0257IbnCabdHakam.FutuhMisr,671,self,False
1245,1,0257IbnCabdHakam.FutuhMisr,671,0634AbuRabicHimyari.Iktifa.996,False
1246,2,0257IbnCabdHakam.FutuhMisr,671,0634AbuRabicHimyari.Iktifa.997,False
1247,3,0257IbnCabdHakam.FutuhMisr,671,0733Nuwayri.NihayatArab.4149,False
1249,5,0257IbnCabdHakam.FutuhMisr,671,0874IbnTaghribirdi.NujumZahira.15,False
1250,6,0257IbnCabdHakam.FutuhMisr,671,0911Suyuti.HusnMuhadara.83,False
1251,7,0257IbnCabdHakam.FutuhMisr,671,0911Suyuti.HusnMuhadara.84,False
1253,9,0257IbnCabdHakam.FutuhMisr,671,0634AbuRabicHimyari.Iktifa.997,True
1254,10,0257IbnCabdHakam.FutuhMisr,671,0634AbuRabicHimyari.Iktifa.998,True
1255,11,0257IbnCabdHakam.FutuhMisr,671,0733Nuwayri.NihayatArab.4150,True
1257,13,0257IbnCabdHakam.FutuhMisr,671,0874IbnTaghribirdi.NujumZahira.15,True
1258,14,0257IbnCabdHakam.FutuhMisr,671,0874IbnTaghribirdi.NujumZahira.16,True
1259,15,0257IbnCabdHakam.FutuhMisr,671,0911Suyuti.HusnMuhadara.84,True
1260,16,0257IbnCabdHakam.FutuhMisr,671,0911Suyuti.HusnMuhadara.85,True
1261,17,0257IbnCabdHakam.FutuhMisr,671,0930IbnIyas.NuzhatUmam.156,True
121,121,0257IbnCabdHakam.FutuhMisr,672,self,False
1085,0,0257IbnCabdHakam.FutuhMisr,672,0634AbuRabicHimyari.Iktifa.997,False
1086,1,0257IbnCabdHakam.FutuhMisr,672,0733Nuwayri.NihayatArab.4149,False
1087,2,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.84,False
1088,3,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.85,False
1089,4,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.86,False
1090,5,0257IbnCabdHakam.FutuhMisr,672,0930IbnIyas.NuzhatUmam.175,False
1091,6,0257IbnCabdHakam.FutuhMisr,672,0634AbuRabicHimyari.Iktifa.998,True
1092,7,0257IbnCabdHakam.FutuhMisr,672,0733Nuwayri.NihayatArab.4150,True
1093,8,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.85,True
1094,9,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.86,True
1095,10,0257IbnCabdHakam.FutuhMisr,672,0911Suyuti.HusnMuhadara.87,True
122,122,0257IbnCabdHakam.FutuhMisr,673,self,False
628,2,0257IbnCabdHakam.FutuhMisr,673,0634AbuRabicHimyari.Iktifa.997,False
629,3,0257IbnCabdHakam.FutuhMisr,673,0733Nuwayri.NihayatArab.4150,False
630,4,0257IbnCabdHakam.FutuhMisr,673,0911Suyuti.HusnMuhadara.85,False
631,5,0257IbnCabdHakam.FutuhMisr,673,0911Suyuti.HusnMuhadara.86,False
632,6,0257IbnCabdHakam.FutuhMisr,673,0634AbuRabicHimyari.Iktifa.998,True
633,7,0257IbnCabdHakam.FutuhMisr,673,0911Suyuti.HusnMuhadara.86,True
634,8,0257IbnCabdHakam.FutuhMisr,673,0911Suyuti.HusnMuhadara.87,True
123,123,0257IbnCabdHakam.FutuhMisr,674,self,False
568,0,0257IbnCabdHakam.FutuhMisr,674,0733Nuwayri.NihayatArab.4150,False
570,2,0257IbnCabdHakam.FutuhMisr,674,0874IbnTaghribirdi.NujumZahira.15,False
571,3,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.86,False
572,4,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.91,False
573,5,0257IbnCabdHakam.FutuhMisr,674,0874IbnTaghribirdi.NujumZahira.16,True
574,6,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.87,True
575,7,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.92,True
124,124,0257IbnCabdHakam.FutuhMisr,675,self,False
1361,0,0257IbnCabdHakam.FutuhMisr,675,0634AbuRabicHimyari.Iktifa.1008,False
1362,1,0257IbnCabdHakam.FutuhMisr,675,0658IbnAbbar.HullaSiyara.6,False
1363,2,0257IbnCabdHakam.FutuhMisr,675,0874IbnTaghribirdi.NujumZahira.16,False
