begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	ch_match	align_len	matches_percentage	w_match	series_b1	series_b2
1346	15	1574	304	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms1469	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms1973	174	وا--ن الكردي وتصرف ل---ه ----وك-ا-----ن -يل-بس -في هذه ال--مدة المر------قعة ---وا-لصوف فلما تصرف غير ---ل-باسه وانكشف- حاله -------فصار -كمن قيل- -في--ه ----وقد ابتاع غلاما تركيا كان يهواه قبل ان يب---تاعه ------تبدل من مرقعة ونسك بانواع الممسك والشفوف-- وعن له غزال ليس يحوي هواه ولا رضاه	وامتناع كثير وكانت لبسته اذ ذاك المرقعة والصوف ولم تمض الا مدة يسيرة حتي غير ذلك اللباس وظهر امره بعد الالتباس- وانكشفت حاله لجميع الناس وجرت حاله علي ما قال وقد ابتاع غلاما تركيا كان يهواه قبل ان يبيعه منه مولاه تبدل من مرقعة ونسك بانواع الممسك والشفوف و وعن له غزال ليس يحوي هواه ولا رضاه	1469	1973	-7088676402616566306	2227893515156813220	131	290	60.0	21	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
505	1	1141	819	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms1917	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms2409	323	-اتبا-ع زياد بن -الاصفر ويقال --اتب--ا--ع الن-عمان بن -صفر ---وقيل ب-ل---- -ن-س--بوا الي عبد الله بن صفار وهو احد بني مقاعس ---وهو- الحارث بن عمرو بن كعب بن سعد بن زيد مناة بن تميم ------بن اد بن طابخة بن الياس بن مضر بن نزار وقيل عبد -الله بن ا--لصف-ار -----من --بن--ي ---ص--ويمر- ب---ن مقا-عس وقيل سموا بذلك -ل-صفرة --علت-----هم وزعم بع-ضهم ان الصفرية --ب-كسر ال-ص-اد -و--قد -وافق -الصفرية الاز--ارقة -في جمي---ع -ب--دعهم الا في-- --قتل ال------اطفا--ل -ويقال --للصفر--ية ايضا --الزيادية ---وي-قال له--م --ايضا ال-نك-ار من- اجل ا--نهم ي-نقصون ----نصف علي وثلث -عثم-----ان --وسدس ---عا--ءشة -رضي ---الله عن--هم وال--خامسة العجاردة ا--تباع عبد الكريم بن عجرد والسا--دسة ا----ل--ميم--ون-----ية اتبا--ع ميمون ب-ن- عمرا-ن وهم طاءفة من العجاردة وا---فقوا ال------ازارق--ة ال-ا في ---شيءين- اح-د------هما قولهم تجب البراءة من --ا--لا	كان ابي يقول ذا خالد بن صفوان بن عبد الله ابن عمرو بن سنان المعروف بالاهتم بن سمي بن سنان بن خالد بن منقر ابن اسد بن الحارث المعروف بمقاعس بن عمرو بن كعب بن سعد بن زيد مناة بن تميم بن مر بن اد بن طابخة بن الياس بن مضر بن نزار --بن معد بن عدنان ابو صفوان التميمي المنقري البصري يعرف بالاهتم ايضا لانه -ضرب بقوس علي فيه فهتمت اسنانه وكان معدودا من الخطباء البلغاء الفصحاء روي عن ميمون بن مهران الجزري روي عنه شبيب بن شبة وحفص ابن غياث ويونس النحوي وابراهيم بن سعد والمغيرة بن مطرف وقدم رصافة قنسرين علي هشام بن عبد الملك اخبرنا ابو الحجاج يوسف بن خليل بن عبد الله الدمشقي قال اخبرنا ابو القاسم يحيي بن اسعد بن بوش قال اخبرنا ابو العز احمد بن عبد ال--له بن كادش قال اخبرنا ابو علي محمد بن الحسين الجازري قال اخبرنا القاضي ابو -الف--رج ال-جريري قال حدثنا الحسين بن القاسم الكوكبي قال حدثنا محمد بن زكريا قال حدثنا العبا-س بن بكار قا	1917	2409	-5300817920821742417	-2581100898629909404	209	828	39.00966262817383	24	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
515	27	1289	1124	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0172	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms1735	391	ع-د ذل--ك ما-- --يتسلمه --فرعون -في بيوت امواله --عدة لنواءب الد-هر --وحادثات الزمان -من ا-ل-عين ---ا--ربعة -عشر -ال-ف --الف دينا--ر وستما-ءة ا---لف --دينار ---وقيل لبعضهم- ---متي -عقدت مصر--- -تسعين الف ال-ف- ---دينار قال- -------------في- ال--و-قت -ال-----ذي -ا-رسل فرعون -بويبة قمح الي اسفل -ال--ارض وا-لي ----ال--صعيد فل---م --يجد -ل-ه-ا -موضعا-- تبذر فيه لشغل جميع-- ا-ل--بل-ا-د بال-عمارة ذكر --ما-- -ع---مل-ه -ا--لمسل--مون- -عند فتح -م--صر --في ال-خر---ا-ج وما كان --من- -امر مصر في ذلك م--ع -القبط قال زهير بن --معاوية -حدثنا --------سه-------ي---ل- عن ابيه عن ابي هريرة قال قال رسول الله صلي الله عليه وسلم من--عت العرا-ق -درهمها- ---وقفي----زه--ا--- ومنع-ت الشام م-دها- ---ود--ي---ن-ا-ره--ا- ----وم--نعت -------مصر اردبها --و---عدت------م--- من--- حيث --ب--دات--م قال -ابو عبي--د ق-د اخبر صلي الله --عل---يه- ---وسلم- ------بما--- -ل-م -يكن وهو -في علم---- الله كاءن فخرج -لفظه علي ---لفظ الما-ضي--- -------ل-انه --ماض -في عل---م الله وفي -اعل--امه -بهذا قبل -وقوعه ---ما- ---د--ل --ع------لي -اثبات -نبوته-- ودل- علي رضاه من- عمر رضي الله عنه ما وظفه ع-لي -ال--------كف-رة من الخراج -ف--ي ا--لا	عنه الحاكم ابو عبد الله محمد بن عبد الله الحافظ ووفد علي سيف الدولة ابي الحسن علي بن عبد الله بن حمدان وكان يغشي مجلسه وكان اديبا فاضلا شاعرا اخبرنا ابو بكر عبد الله بن عمر القرشي وعبد- الرحمن بن عمر الغزال في كتابيهما قالا اخبرنا ابو الخير القزويني قال اخبرنا زاهر طاهر ان ابوي عثمان الصابوني والبحيري وابوي بكر البيهقي والحيري كتبوا اليه اخبرنا ابو عبد الله محمد بن عبد الله الحافظ قال حدثني ابو القاسم يعني الدهستاني قال حدثنا محمد ابن عمر بن يحيي المقرء بالمصيصة قال حدثنا يوسف بن سعيد بن مسلم قال حدثنا- حجاج بن محمد قال اخبرنا شعبة عن سهل بن ابي صالح عن ابيه عن ابي هريرة قال قال رسول الله صلي الله عليه وسلم من كان في حاجة اخيه كان الله في حاجته والله في عون العبد ما كان العبد في عون اخيه قال الحاكم سمعت ابا القاسم الزاهد يقول رايت في المنام منشدا هذا البيت اتفرح بالايام تمضي وتنقضي وعمرك فيها لا محالة تذهب قال فلما استيقظت اضفت اليه بيتا اخر عجبت لمختار الغني وهو فقره وعامر دار وهو في الدار يخرب ظ قال الحاكم وسمعت ابا القاسم يقول كنا نختلف الي مجالس سيف الدولة بالشام فكاد ان يقع في نفسي ما ليس من مذهبي فقلت الدهر ساومني عم--ر-ي فقلت -له لا -بعت عمري بالدنيا وما فيها ثم اشتراه تفاريقا بلا	172	1735	-6007924368207351249	-4357447106953391622	260	1104	35.41666793823242	14	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
383	79	906	769	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms2131	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0336	277	بن اسعد --الجوان---ي النسابة ----في -----ك-تا---ب ال--جوهر -ال--م--كنو-ن ---في -ذكر القباءل -والب------طون سري---ع فخذ من -------ال--اشعريين ---هم و-----ل--د سريع بن ماتع من بني الاشعر بن ادد بن زيد بن يشجب بن عريب بن زيد بن كهلان بن سبا بن يشجب بن يعرب بن قحطان وهم رهط ابي قبيل -التاب--عي -ال-ذي --خطته اليوم -الكوم --شرقي --قناطر- ----سقاية ----ا-حم-د بن طولون المعروفة بع---فصة -الكبيرة بالق-ر---ا-فة -ال--خ------ند-ق -هذا -ا---لخند--ق كان- -بقرافة -مصر -قد دثر وعلي شفيره ---ا-لغربي ق--ب-ر- ال-امام الشافعي --رضي الله عنه و-كا-ن من النيل الي -الجبل ----ح-----فر م-رتين -مرة في زمن م-روا-ن بن الحكم- --و--م-رة في ---خلافة -ال-امين محمد -بن --هارو--ن ال-ر---شيد -ثم حفر-ه اي--ضا- ا--لقا-	بن يعرب بن قحطان قال النسابة الاسدي والملك كان في ولد حمير والحكم في ولد كهلان وذكر من بنيه زيد بن يشجب بن عريب بن زيد بن كهلان قال فولد زيد مالكا وفيه العدد وادد بن زيد فمن ولد ادد طء بن ادد بن زيد بن يشجب بن عريب بن زيد بن كهلان بن سبا بن يشجب بن يعرب بن قحطان قال النسابة فولد قطرة بن طء والغوث بن طء والعدد والشرف في غوث وام قطرة وغوث عدية بنت الامري بن مهرة وولد قطرة سعد وحية وولد سعد بن قطرة خارجة فولد خارجة جندبا وحور وامهما جديلة ابنة سبيع بن حمير وهذه القبيلة من طء فتشاءمت ولحقت بارض الشام فنزل منهم بارض رفنية وما والاها من الارض الي حد جبل الساحل ومنهم من نزل بارض حلب منهم بحاضر قنسرين مع اخوتهم من طء ومنهم من نزل بارض منبج فهم مع اخوتهم الذرماويين قلت وقرات في كتاب البلدان	2131	336	8986134013363085295	-4308336185972604949	185	690	40.144927978515625	27	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
34	110	828	1145	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms2113	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms1311	423	ا-ل- ---القاضي ---الم-كين -ابو الطاهر ----اسم--ا---عيل ب--ن- -سل-امة قال لي امير الم-ءمن---ين الحا-فظ --يوما يا قاضي ---ا--ب----ا الطاهر --قلت -ل-بيك يا امير المءمنين قال احدثك بحدي--ث عجيب --قلت نع-م- قال لما جري من -ابي علي -بن- الافضل ما --جري -بينم--ا --ا--نا- في --ا-لم-----وضع الذي كنت -----معت-قلا ف-يه -رايت كاني ق--د -ج-ل---ست --في -مجلس م-ن --مجال---س ---القصر -ا-عرفه وكان الخلافة قد ا--عيدت الي --وكان-- ال--م-----غني--ا--ت قد-- -دخلن يهنينني --ويغن-ين- بين يدي وفي جم-لتهن جارية معه-ا ---عود يعني هذه ال---جا-ر-ية -الم-ذكورة فانشات -تغني قول ا-ب-ي ال--عتاهية اتته الخلافة منقادة اليه تجرر اذيالها فلم تك تصلح الا له ولم يك يصلح الا لها ولو نالها احد غيره لزلزلت الارض زلزالها و-كاني -قمت -الي خزانة بالم--جلس اخذت --م-نها حق-ة في--ها جو-هر فملا--ت ---فمه---ا- -منه ---ثم--- --استي---------قظت ف-و -الله يا ---قاضي م--ا --كا---ن ال--ا يومان حتي كس-ر علي الحبس ---لما --ق-تل ابو عل---ي بن ال--افضل وقيل ----لي ا--لسل-ام علي ---امير المءمنين فلما خرجت واقم---ت -اي-ا-ما-- -جل-----ست -في ---ذل---ك -----المجلس- -ال-ذي ر-ا-يته في ال--ن	الله حق التوكل لرزقكم كما يرزق الط-ير تغدو خماصا وتعود بطانا نقلت من خط ابي -بكر محمد بن هاشم الخالدي وحدثنا الصداءي عن المبرد عن علي بن عمروس الشاعر عن اشجع السلم-ي- قال اذن المهدي للشعراء فدخلت مع من دخل -فا-تفق ان جلست الي جانب بشار فانا لسكوت اذ سمعنا حسا فقال لي بشار من هذا يا اشجع قلت ابو العتاهية فقال اتري تحمله قحته وجهله علي ان ينشد في مثل هذا المحفل شعرا قلت لا علم لي اذ ا-ستاذن في النشيد فاذن له فانشد الا ما لسيدتي مالها ادلت فاحمل ادلالها قال فنخسني بشار ثم قال اما تري ما اجبس هذا الجاهل ينشد هذا الشعر الركيك في مثل هذا المحفل العظيم فلما بلغ الي قوله ظ اتته الخلافة منقادة اليه تجرر اذيالها فلم تك تصلح الا له ولم يك يصلح الا لها ولو رامها احد غيره لزلزلت الارض زلزالها ولو لم تطعه بنات النفو س لما قبل الله اعمالها فقال لي بشار ويحك يا اشجع انظر هل طار امير المءمنين عن سريره سرورا قال فلا والله ما اخذ احد من الشعراء في ذلك اليوم جاءزة اسني من جاءزته انبانا القاضي ابو القاسم بن الحرستاني قال اخبرنا ابو الحسن علي بن احمد الغساني قال اخبرنا -احمد بن علي الحافظ قال اخبرنا علي بن الحسين صاحب العباسي قال اخبرنا علي بن الحسن	2113	1311	5022057690662849734	3003447469790804630	289	1043	40.556087493896484	26	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
1289	38	1527	316	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0478	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms1433	153	-- فقال يزيد بن عروة ال-جملي ا-لا قلت ايها الامير كما-- قا-ل العبد ا-لصا--لح ---ما شاء -----ا-ل--ل---ه لا -قوة الا -با--لله فقال --اذكر-تني شكرا يا--- غلام -قل -ل---انيتاس -يزيد -في -عطاءه عشرة دنانير ---عبد العزيز -بن مروان بن الحكم بن ابي العاص بن امية بن عبد شمس بن عبد مناف القرشي	لي فقال علي- بن ابي طالب رضي الله عنه --هو -لك يا -مالك فاذا ا-صبت اسيرا فلا تقتله فان اسير اهل القبلة لا يقتل ولا يقاد قال فرده الاشتر الي رحله فاحسن اليه ورد عليه ما كان و اخذ منه واطلقه اصبغ بن عمر بن عبد العزيز ابن مروان بن الحكم بن ابي العاص بن امية بن عبد شمس بن عبد مناف الاموي	478	1433	-4470423220960894341	6440203288642883623	104	284	53.87323760986328	18	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
130	577	710	1424	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms2131	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms1499	317	دو- بين مد الي جزر ---فا--ر-ك بها -م-ستنبطا-- --لمعينها---- --من الارض م--------ن بطن- عميق ا-لي ظهر بناء --لو -ا-ن الجن-- جا--ءت--- ---بمثله -ل-قيل لقد جاءت -بمستفظع نكر -يم--ر ---------علي-- ---ارض المغافر كلها وشعبان ---و---الاحم-و--ر -والحي من بشر -قباءل لا -نوء --السحاب -يمدها ولا -ال--نيل يرو-يها ول--ا- ----جدو--ل يجر-ي وقا-ل ال------شريف م--حمد بن ا--سعد -الجواني الن---ساب-----ة في -كت-اب- --الجو-هر الم--كن---ون في ذكر القباءل والبطون سريع فخذ من ال-ا------شعريين -هم -و--لد سريع بن ------------------------------م--ا--------تع --م-------ن -----بن---ي ---ال-----ا--شعر- بن ادد بن زيد بن يشجب بن عريب بن زيد بن كهلان بن سبا بن يشجب -بن يعرب بن قحطان وهم -رهط ابي قب----يل --ا-لتابعي ا--لذي خطته-- اليوم -ا--ل---كوم -شر---قي -----قنا--طر سقا---------ية -----ا-حمد -بن ----طو--ل--ون المعر--و-فة -ب--عفصة -الكبيرة بالقر------ا--فة الخندق -هذا ال-	دون غيرهم وسمي حجر اكل المرار لان امراته قالت هو شديد الكلب سريع الطلب مزبد شدقاه كانه جم-ل اكل مرار فسمي بذلك والمرار نبت حار يتقلص منه مشفر البعير وقد -اختلف في نسب اكل المرار فقال ابو عبيدة هو اكل المرا-ر بن عمرو ب-ن معاوية بن عمرو بن معاوية بن ثور ظ وثور هو كندة وقال عمر بن شبة ومن قال بقوله هو اكل المرار بن عمرو بن حجر وهو اول ملوك كندة بن معاوية بن الحارث بن معاوية بن ثور بن كندة بن مرتع بن عفير وقال محمد بن سلام هو اكل المرار بن عمرو بن معاوية بن الحارث بن معاوية ابن ثور بن مرتع بن معاوية بن كندة وقال هشام بن محمد الكلبي كندة اسمه ثور بن عفير بن عدي بن الحارث ابن مرة بن ادد بن زيد بن يشجب بن عريب بن زيد بن كهلان بن سبا بن يشجب ابن يعرب بن قحطان وقد خولف ابن شبة وابن سلام واب-ن الكلبي في هذا النسب والخلاف فيه مشروح في الكتاب المونق قال وقيل كنية امرء القيس ابو عمرو وقيل ابو الحارث وقيل ابو كبشة ويلقب ذا -القروح ويقال ذو القروح ونسب الي	2131	1499	8986134013363085295	-3676681408321123314	214	853	37.1629524230957	21	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
183	500	714	1198	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0970	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms2060	301	قال -----ال-سري ---لما قتل الحسين بن علي --بكت السماء عليه وبك--ا---ءها ---حمرته-ا -وعن عطا-ء في قوله --تعا----لي -----فم-ا --بك-ت عليهم -ا----لسم-ا-ء -وا-لارض الدخان قا-ل -ب-كا----ءها -حمرة اطرا--فها وعن علي --بن مسهر --قا---ل -حدثتني جدتي قالت كنت ا--يام -الحسين -جارية شابة -فكانت السما--ء ا--يا--م-------ا كانها علقة وعن ال-زهري -بلغني ا----نه -ل----م يقلب حجر من ----احجار بيت المقدس -يوم قتل ال-حسين-- ا---لا وجد تحته دم -عبيط وي-قال-- ا---ن- -الدنيا ا-ظلمت -يوم قتل -ثلاثا ولم يمس ا-حد من زعفر--ا-----ن---هم شيءا- فجعله علي--- --وجهه -ال-----ا --ا------حترق-- ---وا-------نهم------ اصابوا ابلا في عسكر الحسين يوم قتل فنحروها وطبخوها ----فصارت مثل العلقم فما استطاعوا ان يسيغوا منها شيءا --وروي ا--	قال كنت بالكوفة فجاءنا قتل الحسين بن علي رضوان ال--له عليه فمكثنا ثلاثا كان وجوهنا طليت رمادا قال علي بن عاصم قلت لحصين مثل من كنت يومءذ قال رجل متاهل ظ انبانا ابو ا-لقاسم عبد الصمد بن محمد قال اخبرنا ابو عبد الله محمد بن الفضل الفراوي وابو محمد عبد الكريم بن حمزه السلمي وابو القاسم ا-سماعيل ابن السمرقندي في كتبهم ال-ي قال الفراوي اخبرنا ابو بكر البيهقي وقال السلمي حدثنا ابو بكر الخطيب وقال ابن السمرقندي اخبرنا ابو -بكر بن اللالكاي قالوا اخبرنا محمد بن الحسين بن الفضل قال اخبرنا عبد الله بن جعفر قال حدثنا يعقوب قال حدثنا سليمان بن حرب قال حدثنا حماد بن زيد قال حدثنا جميل بن مرة قال اصابوا ابلا في عسكر الحسين يوم قتل فنحروها وطبخوها قال فصارت مثل العلقم فما استطاعوا ان يسيغوا منها شيءا اخبرنا ابو	970	2060	4704865862323341759	1187597081759035192	207	704	42.755680084228516	23	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
29	837	445	1359	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0177	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0101	228	قال -فان تابوا واقاموا ال-صلاة و--اتوا الزكاة ف-خل-وا سبيلهم ان الله ---غفو-ر --رحيم -ال-توبة --وقال قاتلوا الذين لا يءمنون بالله ولا باليوم الاخر ولا يحرمون ما حرم الله ورسوله ولا يدينون --دين --ا-ل----حق من ا-لذي-ن- اوتوا -الكتاب ---حتي ي--عطو-ا ال-جزي--ة -عن- يد وهم ---صاغرو-ن التوبة وكتب حيان بن شري--ح -الي عمر بن ع-بد --ا-لعزيز -اما بعد -فان ال-ا-سلا-م -قد ا-------ضر -ب--ا-لجزية حتي سلفت من -ال-ح---ا---رث بن ثابتة ---عشرين الف دينارا ---تمت ب--ها -عطاء -----ا--هل الديوان ---فا-ن ر---------ا-ي امير ال--مءمنين ان ---يا	قال الله تعالي قا-تلوا الذين يلونكم من الكفار فقال يا ابا اسحاق وجدت اية اوكد من هذه قال الله عز وجل قاتلوا الذين لا يءمنون بالله ولا باليوم الاخر ولا يحرمون ما حرم الله ورسوله قال ثم قال هءلاء يقاتلون علي دنيانا يعني الترك والديلم وهءلاء يحاربونا علي ديننا يعني الرو-م فايما اولي الذب عن ديننا او عن دنيانا قال- -لا بل عن ديننا لا بل عن ديننا وقال الحاكم ابو عبد الله حدثني ابو احمد بن ابي ال-حسين قال حدثنا محمد بن الفيض الدمشقي قال حدثنا المسيب ظ بن واضح قال انشدنا عبد الله بن المبارك رحمه الله اني اشير علي العزاب ان قبلوا	177	101	3598939213999909328	3309554348870228523	161	527	43.263755798339844	17	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
904	1366	1155	1494	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0705	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0248	107	-- موسي بن عيسي بن موسي بن محمد بن علي بن عبد الله بن عباس علي الصلاة والخراج من قبل الرشيد فدخل لسبع خلون من صفر سنة خمس وسبعين وصرف لليلتين بقيتا من صفر سنة ست وسبعين وماءة فولي سنة واحدة ثم ولي ابراهيم بن صالح بن علي بن عبد الله بن --عباس -ثانيا- --من قبل--- -	بن موسي بن عيسي بن موسي بن محمد بن علي بن عبد الله بن عباس ان ---------------------------------------------------------------------------------------------------------------------------------------ابراهيم بن صالح بن علي بن عبد الله بن العباس لما مات وكان اولاده و	705	248	3660832650287079647	7322087678645432692	79	263	40.684410095214844	23	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
946	1	1467	729	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms0964	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms2081	337	واجهز عليه خولي بن يزيد الاصبحي من حمير -حز راسه واتي ---عبيد الله بن زياد وقال اوقر ركابي فضة وذهبا اني قتلت الملك المحجبا قتلت خير الناس اما وابا وخيرهم ا-----ذ --ينسب---ون --ن-سبا وقيل قتله عمر-----و ----بن -س--ع-د بن ا-بي وقاص وكان الامي-ر ---علي ال--خ--يل ا---لتي ا--خر-جها- -عب-يد ا----ل--له بن -----زياد ا---لي قتل ا-لحسين وامر -عل---يهم -عمرو بن س--عد --ووعد--ه ا-ن --ي--وليه الري- ان ظفر بال-حسي--ن- -----وقتله وقال ا------بن ع------با-س ---ر-ضي-- الله عن-----هم------ا -را--ي-ت النبي --صل---ي ال--له ----ع-ل-يه وسلم --فيما يري ال----ن------اءم- ---نصف ال----نهار وهو قا--ءم- ---اشعث --اغبر بيده ق---ارور-ة ---فيها --د-م فقلت بابي ا---نت وام---ي --م--ا -هذا-- قال ------ه----ذا --دم -ال-حسين- -لم ---ازل --التقطه -منذ ال--ي-	واجهز عليه خولي بن يزيد الاصبحي من حمير وحز راسه واتي به عبيد الله بن زياد فقال اوقر ركابي فضة وذهبا انا قتلت الملك المحجبا قتلت خير الناس اما وابا اخبرنا ابو حفص المكتب فيما اذن لنا -فيه قال اخبرنا ابو القاسم اسماعيل بن احمد اجا-زة ان -لم يكن سماعا قال اخبرنا ابو بكر الطبري قال اخبرنا ابو الحسين بن الفضل قال اخبرنا عبد الله بن جعفر قال حدثنا يعقوب بن سفيان قال حدثنا ابن بكير عن و الليث بن سعد قال وفي سنة احدي وستين -قتل الحسين بن علي واصحابه لعشر ليال خلون من المحرم يوم عاشوراء يوم السبت وقال ابو القاسم اسماعيل بن احمد اخبرنا ابو الفتح نصر بن احمد بن نصر الخطيب قال اخبرنا محمد بن احمد بن عبد الله قال اخبرنا محمد عن زيد بن علي قا-ل اخبرنا محمد بن محمد الشيباني قال حدثنا هرون بن حاتم قال حدثنا ابو بكر بن عياش قال وقتل الحسين	964	2081	5535510924990095602	8608111414071194587	238	733	45.97544479370117	29	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
292	580	1091	1512	-6636270028460100563	3502446369339975454	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown.ms2134	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms1961	514	ق-- بهذا ----الم--وضع -م-ن خبرهم -ان --اب--ا ال--حسن عل----ي -بن --الحسين بن عل---ي- -بن محمد بن الم-غربي -لم-ا-- خر-ج من -بغدا-د--- وصا---ر الي مصر --في ----ايا-م ال----عزي--------ز ب---ال---له بن المع--ز لد--ين الله في ---سنة اح-د--ي -وثما-----ن---ي--ن وثلا--ثماءة رتب ---ل-ه في كل -سن-ة س-تة ال---اف --دينار وصا-ر -من شيوخ --الدولة -فقا--ل يوم-----ا- -ل-مءدب ول-ده ابي ال---قاسم---- ----حسي--ن ---وه---و- عل-ي -بن- منصور بن طال--ب -المعروف با--بي -الحسن دوخلة بن القا--دح سرا انا اخاف همة ابني ابي القاسم ان تنزو به الي ان يوردنا مورد الا-صدر عنه فان كانت الانفاس مما تحفظ وتكتب فاكتبها واحفظها وطالعني بها فقال ابو القاسم في بعض الايام لمءدبه هذا الي متي نرضي بالخمول الذي نحن فيه فقال له واي خمول هذا تاخذون من مولانا في كل سنة ستة الاف دينار وابوكم من شيوخ الدولة --------------فقال اريد ان تصار الي ابوابنا الكتاءب والمواكب والمقانب ولا ارضي بان يجري علينا كالولدان والنسوان فاعاد ذلك علي ابيه فقال ما اخوفني ان يخضب ان ابو القاسم هذه من هذه وقبض علي لحيته	قلت وهذا وهم ولم يولد بمصر وانما ولد بحلب في التاريخ المذكور لان اباه في هذا التاريخ كان بحلب في خدمة ابي المعالي شريف بن سيف الدولة قرات في الرسالة التي كتبها ابو الحسن علي بن منصور بن طالب الحلبي المعروف بدوخلة الي ابي العلاء احمد بن عبد الله بن سليمان واجابه عنها ابو العلاء بن سليمان برسالة الغفران وقد ذكر كلاما قال بعده ثم سافرت منها يعني من بغداد الي مصر ولقيت ابا الحسن المغربي فالزمني ان لزمته لزوم الظل وكنت منه مكان -المثل في كثرة الانصاف والح-نو والاتحاف فقال لي سرا انا اخاف همة -----ابي القاسم ---تنزو به الي ان يوردنا -وردا لا صدر عنه فان كانت الانفاس مما تحفظ وتكتب فاكتبها واحفظها وطالعني بها فقال لي يوما ما نرضي بالخمول الذي نحن فيه فقلت له واي خمول هنا و تاخذون من مولانا خلد الله ملكه -----------------في كل سنة ستة الاف دينار وابوك- من شيوخ الدولة وهو معظم مكرم فقال اريد ان تصار الي ديواننا الكتاءب والمواكب والمقانب ولا ارضي بان يجري علينا كالولدان والنسوان فاعدت ذلك علي ابيه فقال ما اخوفني ان يخضب--- ابو القاسم هذه من هذه وقبض علي لحيته	2134	1961	-8538238050034340510	-7713893765051128179	387	964	53.31950378417969	62	0845Maqrizi.Mawaciz.Shamela0011566-ara1.mARkdown	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
